sourceId,districtGu,name,lat,lng,widthMeter,areaSquareMeter,ufid,nearestRoadDistanceM,nearestRoadSourceId,nearestRoadName,nearestRoadWidthMeter,nearestRoadPavement,nearestCrosswalkDistanceM,nearestCrosswalkSourceId,nearestCrosswalkLabel,nearCrosswalk30m,nearestFacilityDistanceM,nearestFacilitySourceId,nearestFacilityName,nearestFacilityCategory,nearFacility50m,duplicateClusterId,duplicateClusterSize,priority,priorityScore,reviewStatus,reviewReason,workset,decision,decisionConfidence,decisionReasonCode,kakaoMapUrl,kakaoRoadviewUrl
stairs:277,강서구,계단,35.1205968,128.8939909,0.00,33.63,100035816056C03910100000000040784,6.5,busan-road-polygon:31810,,10.0,RDQ006,152.5,crosswalk:3037,녹산교,false,145.8,public_toilet:1567,젤코바주유소,화장실,false,STC-0258,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1205968,128.8939909","https://map.kakao.com/link/roadview/35.1205968,128.8939909"
stairs:192,강서구,계단,35.1427289,128.8237422,0.00,28.34,100035816043C03910100000000038156,6.6,busan-road-polygon:36077,,13.0,RDQ006,134.8,crosswalk:3003,지사11지점,false,887.5,barrier_free_facility:9737,일반음식점,음식·카페,false,STC-0180,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1427289,128.8237422","https://map.kakao.com/link/roadview/35.1427289,128.8237422"
stairs:75,강서구,계단,35.2154519,128.9437935,0.00,1.62,100035816018C03910100000000009548,6.6,busan-road-polygon:8183,,8.0,RDQ006,41.8,crosswalk:3246,용화사,false,55.9,public_toilet:1665,우리2주유소,화장실,false,STC-0065,2,P3,25,LOW_PRIORITY,"도로 polygon 20m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2154519,128.9437935","https://map.kakao.com/link/roadview/35.2154519,128.9437935"
stairs:251,강서구,계단,35.1070388,128.9229634,0.00,11.40,100035816057C03910100000000040754,6.7,busan-road-polygon:33685,,10.0,RDQ006,675.9,crosswalk:3257,명지중리입구,false,272.0,barrier_free_facility:9418,자담면가,음식·카페,false,STC-0234,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1070388,128.9229634","https://map.kakao.com/link/roadview/35.1070388,128.9229634"
stairs:325,강서구,계단,35.0841723,128.9088002,0.00,20.93,100035816067C03910100000000040879,6.8,busan-road-polygon:32391,,20.0,RDQ006,78.5,crosswalk:2761,명지주거단지 11지점,false,302.4,public_toilet:1540,철새탐조대,화장실,false,STC-0304,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.0841723,128.9088002","https://map.kakao.com/link/roadview/35.0841723,128.9088002"
stairs:10,강서구,대저생태공원,35.2104872,128.9853735,0.00,24.43,100035816020C03910100000000009400,6.9,busan-road-polygon:2398,,6.4,RDQ006,51.1,crosswalk:3191,대동사거리,false,95.6,public_toilet:1576,낙동강관리본부 대저생태공원 3,화장실,false,STC-0008,2,P3,25,LOW_PRIORITY,"도로 polygon 20m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2104872,128.9853735","https://map.kakao.com/link/roadview/35.2104872,128.9853735"
stairs:57,강서구,계단,35.2191356,128.9354567,0.00,7.15,100035816018C03910100000000009529,6.9,busan-road-polygon:8584,,3.0,RDQ006,51.2,crosswalk:3248,대사초등학교,false,114.9,public_toilet:1648,서강주유소,화장실,false,STC-0054,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2191356,128.9354567","https://map.kakao.com/link/roadview/35.2191356,128.9354567"
stairs:342,강서구,계단,35.0859189,128.8992623,0.00,9.40,100035816066C03910100000000040899,7.2,busan-road-polygon:30584,,22.0,RDQ006,64.8,crosswalk:2747,명지주거단지 7지점,false,160.0,public_toilet:1597,명지2동행정복지센터,화장실,false,STC-0321,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.0859189,128.8992623","https://map.kakao.com/link/roadview/35.0859189,128.8992623"
stairs:200,강서구,계단,35.1486874,128.8112432,0.00,44.56,100035816043C03910100000000038169,7.5,busan-road-polygon:35557,,4.0,RDQ006,77.1,crosswalk:3005,지사1지점,false,1116.5,barrier_free_facility:9737,일반음식점,음식·카페,false,STC-0188,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1486874,128.8112432","https://map.kakao.com/link/roadview/35.1486874,128.8112432"
stairs:74,강서구,계단,35.2166109,128.9432519,0.00,10.50,100035816018C03910100000000009547,7.5,busan-road-polygon:8177,,2.5,RDQ006,112.3,crosswalk:3246,용화사,false,159.1,public_toilet:1665,우리2주유소,화장실,false,STC-0071,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2166109,128.9432519","https://map.kakao.com/link/roadview/35.2166109,128.9432519"
stairs:301,강서구,계단,35.1287850,128.8455036,0.00,23.82,100035816044C03910100000000040808,7.6,busan-road-polygon:29123,,5.0,RDQ006,682.5,crosswalk:2903,미음지구1공구-1지점,false,734.4,public_toilet:1486,구랑공원,화장실,false,STC-0282,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1287850,128.8455036","https://map.kakao.com/link/roadview/35.1287850,128.8455036"
stairs:52,강서구,계단,35.2194334,128.9346300,0.00,5.64,100035816018C03910100000000009524,7.7,busan-road-polygon:8618,,3.0,RDQ005,78.8,crosswalk:3248,대사초등학교,false,58.6,public_toilet:1648,서강주유소,화장실,false,STC-0049,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2194334,128.9346300","https://map.kakao.com/link/roadview/35.2194334,128.9346300"
stairs:246,강서구,계단,35.1076116,128.9286432,0.00,5.84,100035816058C03910100000000040748,7.9,busan-road-polygon:585,,7.0,RDQ006,157.3,crosswalk:3257,명지중리입구,false,252.8,barrier_free_facility:9442,명지파출소,행정·공공기관,false,STC-0231,3,P3,25,LOW_PRIORITY,"도로 polygon 20m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1076116,128.9286432","https://map.kakao.com/link/roadview/35.1076116,128.9286432"
stairs:54,강서구,계단,35.2200779,128.9367783,0.00,2.43,100035816018C03910100000000009526,7.9,busan-road-polygon:7972,,5.3,RDQ006,210.5,crosswalk:3248,대사초등학교,false,144.4,public_toilet:1526,만은에너지(주)대사리주유소,화장실,false,STC-0051,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2200779,128.9367783","https://map.kakao.com/link/roadview/35.2200779,128.9367783"
stairs:184,강서구,계단,35.0112141,128.8269943,0.00,9.03,100035816094C03910100000000037054,8.1,busan-road-polygon:25240,,8.0,RDQ006,2770.7,crosswalk:2800,(천성~눌차간)서중2교차로,false,62.8,barrier_free_facility:9845,창원해양경찰서 출장소,행정·공공기관,false,STC-0172,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.0112141,128.8269943","https://map.kakao.com/link/roadview/35.0112141,128.8269943"
stairs:110,강서구,계단,35.2205820,128.9321129,0.00,4.52,100035816018C03910100000000009607,8.2,busan-road-polygon:7984,,9.6,RDQ006,138.6,crosswalk:3251,강동우체국,false,113.8,barrier_free_facility:9392,대사1구 행복센터,복지·돌봄,false,STC-0104,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2205820,128.9321129","https://map.kakao.com/link/roadview/35.2205820,128.9321129"
stairs:224,강서구,계단,35.1461410,128.8436922,0.00,21.76,100035816044C03910100000000040714,8.4,busan-road-polygon:36252,,35.0,RDQ006,293.4,crosswalk:3020,지사과학산업단지 2지점,false,137.0,public_toilet:1509,지사스포츠파크,화장실,false,STC-0209,2,P3,25,LOW_PRIORITY,"도로 polygon 20m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1461410,128.8436922","https://map.kakao.com/link/roadview/35.1461410,128.8436922"
stairs:81,강서구,계단,35.2160248,128.9399879,0.00,4.52,100035816018C03910100000000009554,8.5,busan-road-polygon:8271,,3.5,RDQ006,113.2,crosswalk:3247,대사약방,false,68.7,barrier_free_facility:9379,금빛재활주간보호,복지·돌봄,false,STC-0077,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2160248,128.9399879","https://map.kakao.com/link/roadview/35.2160248,128.9399879"
stairs:284,강서구,계단,35.1251803,128.8966959,0.00,22.39,100035816046C03910100000000040791,8.6,busan-road-polygon:31761,,3.0,RDQ006,109.8,crosswalk:2741,,false,78.4,public_toilet:1638,(주)경인에너지,화장실,false,STC-0265,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1251803,128.8966959","https://map.kakao.com/link/roadview/35.1251803,128.8966959"
stairs:55,강서구,계단,35.2192610,128.9361745,0.00,3.62,100035816018C03910100000000009527,8.8,busan-road-polygon:8583,,3.0,RDQ005,113.4,crosswalk:3248,대사초등학교,false,84.9,public_toilet:1526,만은에너지(주)대사리주유소,화장실,false,STC-0052,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2192610,128.9361745","https://map.kakao.com/link/roadview/35.2192610,128.9361745"
stairs:72,강서구,계단,35.2151554,128.9423134,0.00,7.79,100035816018C03910100000000009545,8.9,busan-road-polygon:8253,,3.5,RDQ006,167.8,crosswalk:3246,용화사,false,194.4,public_toilet:1665,우리2주유소,화장실,false,STC-0069,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2151554,128.9423134","https://map.kakao.com/link/roadview/35.2151554,128.9423134"
stairs:189,강서구,계단,35.0146148,128.7688725,0.00,28.76,100035816091C03910100000000037059,9.0,busan-road-polygon:40219,나주-부산선,13.0,RDQ006,4403.2,crosswalk:2800,(천성~눌차간)서중2교차로,false,3680.8,public_toilet:1487,대양산업(주)대양가덕주유소,화장실,false,STC-0177,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.0146148,128.7688725","https://map.kakao.com/link/roadview/35.0146148,128.7688725"
stairs:209,강서구,계단,35.0573900,128.8324738,0.00,9.85,100035816074C03910100000000038324,9.0,busan-road-polygon:25542,,1.5,RDQ005,3194.0,crosswalk:2799,녹산공단32지점(33지점직결),false,53.7,public_toilet:1621,가덕도동노인복지관 화장실,화장실,false,STC-0196,2,P3,25,LOW_PRIORITY,"도로 polygon 20m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.0573900,128.8324738","https://map.kakao.com/link/roadview/35.0573900,128.8324738"
stairs:22,강서구,계단,35.2194628,128.9452151,0.00,14.51,100035816018C03910100000000009483,9.4,busan-road-polygon:8000,,5.0,RDQ006,422.0,crosswalk:3246,용화사,false,442.5,public_toilet:1665,우리2주유소,화장실,false,STC-0020,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2194628,128.9452151","https://map.kakao.com/link/roadview/35.2194628,128.9452151"
stairs:226,강서구,계단,35.1400361,128.8521697,0.00,26.46,100035816045C03910100000000040716,9.4,busan-road-polygon:36697,,6.0,RDQ006,685.3,crosswalk:2901,미음지구1공구-7지점,false,693.1,barrier_free_facility:9698,키피공작(구랑점),음식·카페,false,STC-0211,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1400361,128.8521697","https://map.kakao.com/link/roadview/35.1400361,128.8521697"
stairs:206,강서구,계단,35.0423555,128.8299058,0.00,19.86,100035816084C03910100000000038319,9.6,busan-road-polygon:26237,,5.0,RDQ006,1964.6,crosswalk:2800,(천성~눌차간)서중2교차로,false,92.5,barrier_free_facility:9825,소양무지개동산,복지·돌봄,false,STC-0194,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.0423555,128.8299058","https://map.kakao.com/link/roadview/35.0423555,128.8299058"
stairs:292,강서구,계단,35.1396994,128.8553841,0.00,25.12,100035816045C03910100000000040799,9.6,busan-road-polygon:36779,,9.0,RDQ006,479.9,crosswalk:2901,미음지구1공구-7지점,false,434.4,barrier_free_facility:9698,키피공작(구랑점),음식·카페,false,STC-0273,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1396994,128.8553841","https://map.kakao.com/link/roadview/35.1396994,128.8553841"
stairs:295,강서구,계단,35.1386796,128.8535927,0.00,12.39,100035816045C03910100000000040802,9.6,busan-road-polygon:36792,,35.0,RDQ006,488.1,crosswalk:2901,미음지구1공구-7지점,false,510.6,barrier_free_facility:9698,키피공작(구랑점),음식·카페,false,STC-0276,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1386796,128.8535927","https://map.kakao.com/link/roadview/35.1386796,128.8535927"
stairs:221,강서구,계단,35.1473371,128.8421156,0.00,12.46,100035816044C03910100000000040711,9.7,busan-road-polygon:36252,,35.0,RDQ006,484.2,crosswalk:3020,지사과학산업단지 2지점,false,332.0,public_toilet:1509,지사스포츠파크,화장실,false,STC-0207,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1473371,128.8421156","https://map.kakao.com/link/roadview/35.1473371,128.8421156"
stairs:299,강서구,계단,35.1288038,128.8453312,0.00,5.64,100035816044C03910100000000040806,9.7,busan-road-polygon:29123,,5.0,RDQ006,695.3,crosswalk:2903,미음지구1공구-1지점,false,748.8,public_toilet:1486,구랑공원,화장실,false,STC-0280,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1288038,128.8453312","https://map.kakao.com/link/roadview/35.1288038,128.8453312"
stairs:5,강서구,계단,35.2098586,128.9846982,0.00,5.16,100035816020C03910100000000009395,9.7,busan-road-polygon:41111,거제-포항선,29.4,RDQ006,38.3,crosswalk:3190,대동사거리,false,131.0,public_toilet:1576,낙동강관리본부 대저생태공원 3,화장실,false,STC-0005,2,P3,25,LOW_PRIORITY,"도로 polygon 20m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2098586,128.9846982","https://map.kakao.com/link/roadview/35.2098586,128.9846982"
stairs:105,강서구,계단,35.2204771,128.9329225,0.00,3.80,100035816018C03910100000000009601,9.9,busan-road-polygon:7980,,6.0,RDQ006,103.0,crosswalk:3251,강동우체국,false,59.9,barrier_free_facility:9392,대사1구 행복센터,복지·돌봄,false,STC-0098,2,P3,25,LOW_PRIORITY,"도로 polygon 20m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2204771,128.9329225","https://map.kakao.com/link/roadview/35.2204771,128.9329225"
stairs:168,강서구,계단,35.0305079,128.8121385,0.00,6.46,100035816083C03910100000000037035,9.9,busan-road-polygon:23783,,6.0,RDQ006,258.9,crosswalk:2800,(천성~눌차간)서중2교차로,false,68.9,public_toilet:1463,천성서중마을,화장실,false,STC-0160,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.0305079,128.8121385","https://map.kakao.com/link/roadview/35.0305079,128.8121385"
stairs:172,강서구,계단,35.0598671,128.8184580,0.00,7.34,100035816073C03910100000000037041,10.1,busan-road-polygon:26180,,4.0,RDQ006,3061.5,crosswalk:2800,(천성~눌차간)서중2교차로,false,1042.2,barrier_free_facility:9831,이외 사회복지시설,복지·돌봄,false,STC-0164,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.0598671,128.8184580","https://map.kakao.com/link/roadview/35.0598671,128.8184580"
stairs:314,강서구,계단,35.1089067,128.8798857,0.00,46.76,100035816056C03910100000000040821,10.3,busan-road-polygon:31441,,15.0,RDQ006,141.8,crosswalk:2837,화전지구산업단지- 7구역,false,265.2,public_toilet:1562,화암공원,화장실,false,STC-0293,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1089067,128.8798857","https://map.kakao.com/link/roadview/35.1089067,128.8798857"
stairs:70,강서구,계단,35.2165417,128.9440868,0.00,4.74,100035816018C03910100000000009543,10.4,busan-road-polygon:8177,,2.5,RDQ006,83.3,crosswalk:3246,용화사,false,115.8,public_toilet:1665,우리2주유소,화장실,false,STC-0067,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2165417,128.9440868","https://map.kakao.com/link/roadview/35.2165417,128.9440868"
stairs:126,강서구,계단,35.2135663,128.9354919,0.00,19.59,100035816018C03910100000000009670,10.5,busan-road-polygon:8722,,3.4,RDQ006,505.0,crosswalk:3249,대사초등학교,false,102.6,public_toilet:1520,강서구보훈복지회관,화장실,false,STC-0119,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2135663,128.9354919","https://map.kakao.com/link/roadview/35.2135663,128.9354919"
stairs:268,강서구,계단,35.1096626,128.9215735,0.00,29.38,100035816057C03910100000000040771,10.6,busan-road-polygon:33445,,23.5,RDQ006,473.4,crosswalk:3047,명지동사무소,false,167.4,barrier_free_facility:9467,명지노인종합복지관,복지·돌봄,false,STC-0250,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1096626,128.9215735","https://map.kakao.com/link/roadview/35.1096626,128.9215735"
stairs:61,강서구,계단,35.2200144,128.9358339,0.00,7.87,100035816018C03910100000000009533,10.7,busan-road-polygon:7967,,8.0,RDQ006,150.9,crosswalk:3248,대사초등학교,false,167.8,public_toilet:1526,만은에너지(주)대사리주유소,화장실,false,STC-0058,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2200144,128.9358339","https://map.kakao.com/link/roadview/35.2200144,128.9358339"
stairs:327,강서구,계단,35.0867294,128.9123902,0.00,9.94,100035816067C03910100000000040882,11.0,busan-road-polygon:32045,,1.5,RDQ005,52.2,crosswalk:2960,명지주거단지 10지점,false,207.1,public_toilet:1540,철새탐조대,화장실,false,STC-0306,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.0867294,128.9123902","https://map.kakao.com/link/roadview/35.0867294,128.9123902"
stairs:114,강서구,계단,35.2199540,128.9311384,0.00,8.84,100035816018C03910100000000009628,11.1,busan-road-polygon:8864,,3.8,RDQ006,172.8,crosswalk:3251,강동우체국,false,223.6,barrier_free_facility:9392,대사1구 행복센터,복지·돌봄,false,STC-0107,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2199540,128.9311384","https://map.kakao.com/link/roadview/35.2199540,128.9311384"
stairs:302,강서구,계단,35.0894207,128.8992802,0.00,26.36,100035816066C03910100000000040809,11.2,busan-road-polygon:30519,,10.0,RDQ006,43.5,crosswalk:3174,명지주거단지(2),false,92.5,barrier_free_facility:9450,명지 심리언어치료 센터,복지·돌봄,false,STC-0283,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.0894207,128.8992802","https://map.kakao.com/link/roadview/35.0894207,128.8992802"
stairs:76,강서구,계단,35.2158811,128.9429215,0.00,2.87,100035816018C03910100000000009549,11.2,busan-road-polygon:41422,거제-포항선,34.3,RDQ006,97.1,crosswalk:3246,용화사,false,140.1,public_toilet:1665,우리2주유소,화장실,false,STC-0072,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2158811,128.9429215","https://map.kakao.com/link/roadview/35.2158811,128.9429215"
stairs:253,강서구,계단,35.0952908,128.9168453,0.00,20.52,100035816067C03910100000000040756,11.3,busan-road-polygon:32926,,30.0,RDQ006,101.6,crosswalk:2900,중흥S클래스 프라디움,false,352.3,barrier_free_facility:9481,씨에스프라자,음식·카페,false,STC-0236,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.0952908,128.9168453","https://map.kakao.com/link/roadview/35.0952908,128.9168453"
stairs:272,강서구,계단,35.1328812,128.9157412,0.00,26.47,100035816047C03910100000000040779,11.3,busan-road-polygon:38732,,24.0,RDQ006,1828.1,crosswalk:2741,,false,1852.0,barrier_free_facility:9433,그날이후불타는삼겹살,음식·카페,false,STC-0254,2,P3,25,LOW_PRIORITY,"도로 polygon 20m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1328812,128.9157412","https://map.kakao.com/link/roadview/35.1328812,128.9157412"
stairs:352,강서구,계단,35.0804850,128.9007115,0.00,6.75,100035816067C03910100000000040909,11.5,busan-road-polygon:27307,,1.5,RDQ005,134.8,crosswalk:2773,,false,246.2,barrier_free_facility:9456,성원빌딩,의료·보건,false,STC-0331,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.0804850,128.9007115","https://map.kakao.com/link/roadview/35.0804850,128.9007115"
stairs:78,강서구,계단,35.2178063,128.9467364,0.00,5.41,100035816018C03910100000000009551,11.5,busan-road-polygon:7531,,6.0,RDQ006,335.5,crosswalk:3246,용화사,false,330.1,public_toilet:1665,우리2주유소,화장실,false,STC-0074,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2178063,128.9467364","https://map.kakao.com/link/roadview/35.2178063,128.9467364"
stairs:130,강서구,계단,35.1757307,128.9595046,0.00,47.94,100035816029C03910100000000009847,11.6,busan-road-polygon:11563,,50.0,RDQ006,34.3,crosswalk:3050,본리이주단지,false,219.8,public_toilet:1503,제방변(덕두마을),화장실,false,STC-0123,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1757307,128.9595046","https://map.kakao.com/link/roadview/35.1757307,128.9595046"
stairs:137,강서구,계단,35.1599554,128.9577632,0.00,19.52,100035816039C03910100000000010725,11.7,busan-road-polygon:13959,,50.0,RDQ006,264.8,crosswalk:3218,서부산I/C,false,702.3,barrier_free_facility:9362,에어포트호텔,숙박,false,STC-0130,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1599554,128.9577632","https://map.kakao.com/link/roadview/35.1599554,128.9577632"
stairs:262,강서구,계단,35.0961240,128.9126243,0.00,22.57,100035816067C03910100000000040765,11.7,busan-road-polygon:32931,,30.0,RDQ006,323.5,crosswalk:2900,중흥S클래스 프라디움,false,102.5,public_toilet:1568,명지1동행정복지센터,화장실,false,STC-0244,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.0961240,128.9126243","https://map.kakao.com/link/roadview/35.0961240,128.9126243"
