sourceId,districtGu,name,lat,lng,widthMeter,areaSquareMeter,ufid,nearestRoadDistanceM,nearestRoadSourceId,nearestRoadName,nearestRoadWidthMeter,nearestRoadPavement,nearestCrosswalkDistanceM,nearestCrosswalkSourceId,nearestCrosswalkLabel,nearCrosswalk30m,nearestFacilityDistanceM,nearestFacilitySourceId,nearestFacilityName,nearestFacilityCategory,nearFacility50m,duplicateClusterId,duplicateClusterSize,priority,priorityScore,reviewStatus,reviewReason,workset,decision,decisionConfidence,decisionReasonCode,kakaoMapUrl,kakaoRoadviewUrl
stairs:86,강서구,강서구청,35.2116037,128.9804911,0.00,176.10,100035816020C03910100000000009559,37.4,busan-road-polygon:41139,거제-포항선,44.8,RDQ006,186.8,crosswalk:3230,서강여고,false,31.1,tourist_spot:24,부산 강서문화원,관광지,true,STC-0082,1,P4,20,LOW_PRIORITY,"도로 polygon 20m 초과, 편의시설 50m 이내, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.2116037,128.9804911","https://map.kakao.com/link/roadview/35.2116037,128.9804911"
stairs:95,강서구,부산강서체육관,35.2096014,128.9722091,0.00,153.87,100035816019C03910100000000009569,154.9,busan-road-polygon:4201,,48.5,RDQ006,264.2,crosswalk:2738,강서경기장,false,33.6,public_toilet:1589,강서체육공원 야외화장실,화장실,true,STC-0091,1,P4,20,LOW_PRIORITY,"도로 polygon 20m 초과, 편의시설 50m 이내, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_PUBLIC_CONTEXT,MEDIUM,p4_road_gt_50m_public_context_needs_map_check,"https://map.kakao.com/link/map/35.2096014,128.9722091","https://map.kakao.com/link/roadview/35.2096014,128.9722091"
stairs:35,강서구,강서체육공원,35.2100893,128.9710604,0.00,68.45,100035816019C03910100000000009505,160.6,busan-road-polygon:5862,,4.0,RDQ006,319.6,crosswalk:3212,대상지하차도,false,24.9,public_toilet:1639,강서체육공원야외화장실양궁장,화장실,true,STC-0032,1,P4,20,LOW_PRIORITY,"도로 polygon 20m 초과, 편의시설 50m 이내, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_PUBLIC_CONTEXT,MEDIUM,p4_road_gt_50m_public_context_needs_map_check,"https://map.kakao.com/link/map/35.2100893,128.9710604","https://map.kakao.com/link/roadview/35.2100893,128.9710604"
stairs:41,강서구,강서체육공원,35.2099288,128.9715779,0.00,104.69,100035816019C03910100000000009512,188.0,busan-road-polygon:41286,거제-포항선,24.9,RDQ006,292.7,crosswalk:3212,대상지하차도,false,49.3,public_toilet:1639,강서체육공원야외화장실양궁장,화장실,true,STC-0038,1,P4,20,LOW_PRIORITY,"도로 polygon 20m 초과, 편의시설 50m 이내, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_PUBLIC_CONTEXT,MEDIUM,p4_road_gt_50m_public_context_needs_map_check,"https://map.kakao.com/link/map/35.2099288,128.9715779","https://map.kakao.com/link/roadview/35.2099288,128.9715779"
stairs:331,강서구,계단,35.0937285,128.9200027,0.00,1.10,100035816067C03910100000000040887,20.1,busan-road-polygon:32823,,30.0,RDQ006,44.7,crosswalk:2783,,false,28.9,public_toilet:1588,연결녹지4호2,화장실,true,STC-0310,1,P4,15,LOW_PRIORITY,"도로 polygon 20m 초과, 편의시설 50m 이내",P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.0937285,128.9200027","https://map.kakao.com/link/roadview/35.0937285,128.9200027"
stairs:181,강서구,계단,35.0104122,128.8256653,0.00,1.86,100035816094C03910100000000037051,20.8,busan-road-polygon:25256,,8.0,RDQ006,2790.8,crosswalk:2800,(천성~눌차간)서중2교차로,false,37.8,public_toilet:1651,대항마을어촌관광단지,화장실,true,STC-0169,5,P4,15,LOW_PRIORITY,"도로 polygon 20m 초과, 편의시설 50m 이내, 15m 이내 계단 클러스터",P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.0104122,128.8256653","https://map.kakao.com/link/roadview/35.0104122,128.8256653"
stairs:106,강서구,계단,35.2207257,128.9331833,0.00,9.98,100035816018C03910100000000009602,32.3,busan-road-polygon:7982,,7.0,RDQ006,131.9,crosswalk:3251,강동우체국,false,24.1,barrier_free_facility:9392,대사1구 행복센터,복지·돌봄,true,STC-0100,1,P4,15,LOW_PRIORITY,"도로 polygon 20m 초과, 편의시설 50m 이내",P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.2207257,128.9331833","https://map.kakao.com/link/roadview/35.2207257,128.9331833"
stairs:211,강서구,계단,35.0569079,128.8317325,0.00,34.85,100035816074C03910100000000038327,48.3,busan-road-polygon:25578,,2.5,RDQ006,3233.9,crosswalk:2800,(천성~눌차간)서중2교차로,false,27.5,public_toilet:1632,가덕도동행정복지센터,화장실,true,STC-0198,1,P4,15,LOW_PRIORITY,"도로 polygon 20m 초과, 편의시설 50m 이내",P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.0569079,128.8317325","https://map.kakao.com/link/roadview/35.0569079,128.8317325"
stairs:363,강서구,계단,35.0120969,128.8338075,0.00,30.38,100035816094C03910100000000040924,48.3,busan-road-polygon:27261,,6.0,RDQ006,3054.8,crosswalk:2800,(천성~눌차간)서중2교차로,false,33.9,barrier_free_facility:9844,더마레(THE MARE)104,음식·카페,true,STC-0342,1,P4,15,LOW_PRIORITY,"도로 polygon 20m 초과, 편의시설 50m 이내",P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.0120969,128.8338075","https://map.kakao.com/link/roadview/35.0120969,128.8338075"
stairs:89,강서구,강서체육공원,35.2110525,128.9722313,0.00,29.54,100035816019C03910100000000009562,61.2,busan-road-polygon:41296,거제-포항선,23.0,RDQ006,174.7,crosswalk:3212,대상지하차도,false,33.2,public_toilet:1571,강서체육공원 보조경기장2층,화장실,true,STC-0085,1,P4,15,LOW_PRIORITY,"도로 polygon 20m 초과, 편의시설 50m 이내",P4_MANUAL_REVIEW,REVIEW_P4_PUBLIC_CONTEXT,MEDIUM,p4_road_gt_50m_public_context_needs_map_check,"https://map.kakao.com/link/map/35.2110525,128.9722313","https://map.kakao.com/link/roadview/35.2110525,128.9722313"
stairs:365,강서구,계단,35.0120528,128.8339691,0.00,19.34,100035816094C03910100000000040926,63.7,busan-road-polygon:27261,,6.0,RDQ006,3068.2,crosswalk:2800,(천성~눌차간)서중2교차로,false,47.0,barrier_free_facility:9844,더마레(THE MARE)104,음식·카페,true,STC-0344,1,P4,15,LOW_PRIORITY,"도로 polygon 20m 초과, 편의시설 50m 이내",P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.0120528,128.8339691","https://map.kakao.com/link/roadview/35.0120528,128.8339691"
stairs:190,강서구,계단,35.0228337,128.8074440,0.00,26.95,100035816093C03910100000000037060,69.9,busan-road-polygon:23632,나주-부산선,27.0,RDQ006,1175.6,crosswalk:2800,(천성~눌차간)서중2교차로,false,46.0,public_toilet:1487,대양산업(주)대양가덕주유소,화장실,true,STC-0178,1,P4,15,LOW_PRIORITY,"도로 polygon 20m 초과, 편의시설 50m 이내",P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.0228337,128.8074440","https://map.kakao.com/link/roadview/35.0228337,128.8074440"
stairs:96,강서구,부산강서체육관,35.2095873,128.9727266,0.00,36.61,100035816019C03910100000000009570,107.8,busan-road-polygon:4206,,48.5,RDQ006,238.6,crosswalk:2738,강서경기장,false,48.1,public_toilet:1589,강서체육공원 야외화장실,화장실,true,STC-0092,1,P4,15,LOW_PRIORITY,"도로 polygon 20m 초과, 편의시설 50m 이내",P4_MANUAL_REVIEW,REVIEW_P4_PUBLIC_CONTEXT,MEDIUM,p4_road_gt_50m_public_context_needs_map_check,"https://map.kakao.com/link/map/35.2095873,128.9727266","https://map.kakao.com/link/roadview/35.2095873,128.9727266"
stairs:141,강서구,계단,35.1548038,128.8864917,0.00,88.79,100035816036C03910100000000010739,23.5,busan-road-polygon:42083,,4.0,RDQ006,214.5,crosswalk:3180,등대휴게소,false,159.6,public_toilet:1664,녹산고향동산2(배수펌프장),화장실,false,STC-0134,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.1548038,128.8864917","https://map.kakao.com/link/roadview/35.1548038,128.8864917"
stairs:216,강서구,계단,35.1492592,128.8393150,0.00,176.37,100035816044C03910100000000040706,23.8,busan-road-polygon:36218,,14.0,RDQ006,279.2,crosswalk:2998,지사6지점,false,199.3,public_toilet:1499,소모 과학셀프주유소,화장실,false,STC-0203,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.1492592,128.8393150","https://map.kakao.com/link/roadview/35.1492592,128.8393150"
stairs:217,강서구,계단,35.1493625,128.8365691,0.00,185.47,100035816044C03910100000000040707,28.3,busan-road-polygon:36219,,35.0,RDQ006,50.5,crosswalk:2882,지사6지점,false,84.8,public_toilet:1499,소모 과학셀프주유소,화장실,false,STC-0204,2,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼, 15m 이내 계단 클러스터",P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.1493625,128.8365691","https://map.kakao.com/link/roadview/35.1493625,128.8365691"
stairs:348,강서구,계단,35.0823072,128.8971464,0.00,66.34,100035816066C03910100000000040905,28.7,busan-road-polygon:30688,,16.0,RDQ006,84.5,crosswalk:2752,명지주거단지 21지점,false,365.5,barrier_free_facility:9451,명지2동 행정복지센터,행정·공공기관,false,STC-0327,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.0823072,128.8971464","https://map.kakao.com/link/roadview/35.0823072,128.8971464"
stairs:131,강서구,계단,35.2053756,128.9773982,0.00,128.82,100035816020C03910100000000009848,34.5,busan-road-polygon:4419,,10.0,RDQ006,85.1,crosswalk:3035,중앙전파관리소,false,264.9,public_toilet:1579,SK행복충전 대저충전소,화장실,false,STC-0124,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.2053756,128.9773982","https://map.kakao.com/link/roadview/35.2053756,128.9773982"
stairs:4,강서구,계단,35.1250968,128.8579864,1.80,108.93,100035816045C03910100000000001607,45.1,busan-road-polygon:23283,,20.0,RDQ006,179.2,crosswalk:2908,미음지구 4구역 사거리,false,310.6,public_toilet:1616,대경산업 구랑주유소,화장실,false,STC-0004,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.1250968,128.8579864","https://map.kakao.com/link/roadview/35.1250968,128.8579864"
stairs:3,강서구,계단,35.0999602,128.9139992,2.90,52.16,100035816067C03910100000000001596,51.6,busan-road-polygon:13,,20.0,RDQ006,479.8,crosswalk:2900,중흥S클래스 프라디움,false,353.9,public_toilet:1568,명지1동행정복지센터,화장실,false,STC-0003,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_PUBLIC_CONTEXT,MEDIUM,p4_road_gt_50m_public_context_needs_map_check,"https://map.kakao.com/link/map/35.0999602,128.9139992","https://map.kakao.com/link/roadview/35.0999602,128.9139992"
stairs:154,강서구,계단,35.1513076,128.8171273,0.00,54.97,100035816033C03910100000000011026,66.9,busan-road-polygon:22969,,12.0,RDQ006,273.6,crosswalk:2883,지사2지점,false,1273.9,public_toilet:1591,지사민원센터,화장실,false,STC-0146,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.1513076,128.8171273","https://map.kakao.com/link/roadview/35.1513076,128.8171273"
stairs:147,강서구,계단,35.1513119,128.8191832,0.00,85.46,100035816033C03910100000000010894,67.6,busan-road-polygon:22898,,15.0,RDQ006,171.5,crosswalk:2883,지사2지점,false,1086.8,public_toilet:1591,지사민원센터,화장실,false,STC-0140,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_LOW_CONNECTIVITY,MEDIUM,p4_road_gt_50m_no_clue_needs_map_check,"https://map.kakao.com/link/map/35.1513119,128.8191832","https://map.kakao.com/link/roadview/35.1513119,128.8191832"
stairs:94,강서구,계단,35.2093242,128.9729293,0.00,183.26,100035816019C03910100000000009568,90.0,busan-road-polygon:4202,,48.5,RDQ006,204.3,crosswalk:2738,강서경기장,false,82.0,public_toilet:1589,강서체육공원 야외화장실,화장실,false,STC-0090,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_PUBLIC_CONTEXT,MEDIUM,p4_road_gt_50m_public_context_needs_map_check,"https://map.kakao.com/link/map/35.2093242,128.9729293","https://map.kakao.com/link/roadview/35.2093242,128.9729293"
stairs:93,강서구,계단,35.2091882,128.9727816,0.00,113.48,100035816019C03910100000000009567,114.9,busan-road-polygon:4201,,48.5,RDQ006,197.3,crosswalk:2738,강서경기장,false,86.9,public_toilet:1589,강서체육공원 야외화장실,화장실,false,STC-0089,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_PUBLIC_CONTEXT,MEDIUM,p4_road_gt_50m_public_context_needs_map_check,"https://map.kakao.com/link/map/35.2091882,128.9727816","https://map.kakao.com/link/roadview/35.2091882,128.9727816"
stairs:36,강서구,강서체육공원,35.2102725,128.9715795,0.00,102.24,100035816019C03910100000000009506,150.1,busan-road-polygon:41286,거제-포항선,24.9,RDQ006,269.0,crosswalk:3212,대상지하차도,false,66.6,public_toilet:1639,강서체육공원야외화장실양궁장,화장실,false,STC-0033,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_PUBLIC_CONTEXT,MEDIUM,p4_road_gt_50m_public_context_needs_map_check,"https://map.kakao.com/link/map/35.2102725,128.9715795","https://map.kakao.com/link/roadview/35.2102725,128.9715795"
stairs:97,강서구,계단,35.2091861,128.9722109,0.00,118.20,100035816019C03910100000000009571,155.7,busan-road-polygon:4379,,48.5,RDQ006,228.2,crosswalk:2738,강서경기장,false,78.3,public_toilet:1589,강서체육공원 야외화장실,화장실,false,STC-0093,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_PUBLIC_CONTEXT,MEDIUM,p4_road_gt_50m_public_context_needs_map_check,"https://map.kakao.com/link/map/35.2091861,128.9722109","https://map.kakao.com/link/roadview/35.2091861,128.9722109"
stairs:39,강서구,계단,35.2091874,128.9716206,0.00,115.87,100035816019C03910100000000009509,190.2,busan-road-polygon:5870,,2.5,RDQ006,267.3,crosswalk:2738,강서경기장,false,91.9,public_toilet:1639,강서체육공원야외화장실양궁장,화장실,false,STC-0036,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_PUBLIC_CONTEXT,MEDIUM,p4_road_gt_50m_public_context_needs_map_check,"https://map.kakao.com/link/map/35.2091874,128.9716206","https://map.kakao.com/link/roadview/35.2091874,128.9716206"
stairs:38,강서구,부산강서체육관,35.2096048,128.9716622,0.00,52.02,100035816019C03910100000000009508,204.5,busan-road-polygon:4201,,48.5,RDQ006,296.2,crosswalk:2738,강서경기장,false,63.5,public_toilet:1639,강서체육공원야외화장실양궁장,화장실,false,STC-0035,1,P4,5,LOW_PRIORITY,"도로 polygon 20m 초과, 폭/면적 기준 큼",P4_MANUAL_REVIEW,REVIEW_P4_PUBLIC_CONTEXT,MEDIUM,p4_road_gt_50m_public_context_needs_map_check,"https://map.kakao.com/link/map/35.2096048,128.9716622","https://map.kakao.com/link/roadview/35.2096048,128.9716622"
stairs:320,강서구,계단,35.0806113,128.9074434,0.00,6.77,100035816067C03910100000000040874,20.7,busan-road-polygon:27287,,14.0,RDQ006,110.2,crosswalk:2952,명지주거단지 29지점,false,162.3,public_toilet:1608,명지오션시티 남쪽,화장실,false,STC-0299,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.0806113,128.9074434","https://map.kakao.com/link/roadview/35.0806113,128.9074434"
stairs:245,강서구,계단,35.1077480,128.9286232,0.00,10.15,100035816058C03910100000000040747,20.9,busan-road-polygon:585,,7.0,RDQ006,154.6,crosswalk:3257,명지중리입구,false,262.1,barrier_free_facility:9442,명지파출소,행정·공공기관,false,STC-0230,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.1077480,128.9286232","https://map.kakao.com/link/roadview/35.1077480,128.9286232"
stairs:50,강서구,계단,35.2202834,128.9367587,0.00,5.99,100035816018C03910100000000009521,21.8,busan-road-polygon:7846,,2.7,RDQ005,225.1,crosswalk:3248,대사초등학교,false,167.3,public_toilet:1526,만은에너지(주)대사리주유소,화장실,false,STC-0047,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.2202834,128.9367587","https://map.kakao.com/link/roadview/35.2202834,128.9367587"
stairs:273,강서구,계단,35.1337728,128.9152925,0.00,37.81,100035816047C03910100000000040780,21.9,busan-road-polygon:38699,,16.0,RDQ006,1839.8,crosswalk:2741,,false,1895.0,public_toilet:1638,(주)경인에너지,화장실,false,STC-0255,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.1337728,128.9152925","https://map.kakao.com/link/roadview/35.1337728,128.9152925"
stairs:79,강서구,계단,35.2100984,128.9459054,0.00,13.09,100035816018C03910100000000009552,21.9,busan-road-polygon:10124,,14.9,RDQ006,498.4,crosswalk:3244,평강삼거리,false,307.4,public_toilet:1545,평강주유소,화장실,false,STC-0075,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.2100984,128.9459054","https://map.kakao.com/link/roadview/35.2100984,128.9459054"
stairs:155,강서구,계단,35.0315664,128.8223648,0.00,4.22,100035816083C03910100000000037022,22.4,busan-road-polygon:40247,나주-부산선,7.0,RDQ006,977.8,crosswalk:2800,(천성~눌차간)서중2교차로,false,604.0,public_toilet:1596,천성보건진료소,화장실,false,STC-0147,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.0315664,128.8223648","https://map.kakao.com/link/roadview/35.0315664,128.8223648"
stairs:275,강서구,계단,35.1335706,128.9151113,0.00,27.77,100035816047C03910100000000040782,23.0,busan-road-polygon:38726,,16.0,RDQ006,1814.2,crosswalk:2741,,false,1869.3,public_toilet:1638,(주)경인에너지,화장실,false,STC-0256,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.1335706,128.9151113","https://map.kakao.com/link/roadview/35.1335706,128.9151113"
stairs:47,강서구,계단,35.2211716,128.9343125,0.00,2.00,100035816018C03910100000000009518,23.1,busan-road-polygon:7951,,6.0,RDQ006,217.4,crosswalk:3251,강동우체국,false,96.9,barrier_free_facility:9392,대사1구 행복센터,복지·돌봄,false,STC-0044,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.2211716,128.9343125","https://map.kakao.com/link/roadview/35.2211716,128.9343125"
stairs:157,강서구,계단,35.0315147,128.8132924,0.00,9.23,100035816083C03910100000000037024,23.7,busan-road-polygon:24433,,5.0,RDQ006,201.6,crosswalk:2800,(천성~눌차간)서중2교차로,false,213.7,public_toilet:1463,천성서중마을,화장실,false,STC-0149,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.0315147,128.8132924","https://map.kakao.com/link/roadview/35.0315147,128.8132924"
stairs:232,강서구,계단,35.1306175,128.9172997,0.00,16.90,100035816047C03910100000000040727,24.5,busan-road-polygon:38855,,15.0,RDQ006,1652.6,crosswalk:3040,사취등마을,false,1572.2,barrier_free_facility:9433,그날이후불타는삼겹살,음식·카페,false,STC-0217,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.1306175,128.9172997","https://map.kakao.com/link/roadview/35.1306175,128.9172997"
stairs:236,강서구,계단,35.1308821,128.9190787,0.00,13.45,100035816047C03910100000000040731,24.9,busan-road-polygon:38855,,15.0,RDQ006,1710.4,crosswalk:3040,사취등마을,false,1569.4,barrier_free_facility:9433,그날이후불타는삼겹살,음식·카페,false,STC-0221,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.1308821,128.9190787","https://map.kakao.com/link/roadview/35.1308821,128.9190787"
stairs:42,강서구,계단,35.2160668,128.9484093,0.00,8.34,100035816018C03910100000000009513,24.9,busan-road-polygon:7662,,9.6,RDQ006,182.5,crosswalk:3243,평강삼거리,false,369.8,public_toilet:1665,우리2주유소,화장실,false,STC-0039,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.2160668,128.9484093","https://map.kakao.com/link/roadview/35.2160668,128.9484093"
stairs:123,강서구,계단,35.2169108,128.9356817,0.00,5.28,100035816018C03910100000000009667,26.1,busan-road-polygon:8672,,6.5,RDQ006,193.4,crosswalk:3249,대사초등학교,false,119.6,public_toilet:1594,강동파출소,화장실,false,STC-0116,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.2169108,128.9356817","https://map.kakao.com/link/roadview/35.2169108,128.9356817"
stairs:281,강서구,계단,35.1185371,128.8929527,0.00,2.58,100035816056C03910100000000040788,26.2,busan-road-polygon:31840,,5.0,RDQ006,163.6,crosswalk:3044,수협앞,false,91.4,barrier_free_facility:9653,용장어요리,음식·카페,false,STC-0262,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.1185371,128.8929527","https://map.kakao.com/link/roadview/35.1185371,128.8929527"
stairs:234,강서구,계단,35.1325279,128.9162558,0.00,31.09,100035816047C03910100000000040729,26.5,busan-road-polygon:38700,,16.0,RDQ006,1824.6,crosswalk:3210,강서경찰서입구,false,1801.4,barrier_free_facility:9433,그날이후불타는삼겹살,음식·카페,false,STC-0219,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.1325279,128.9162558","https://map.kakao.com/link/roadview/35.1325279,128.9162558"
stairs:135,강서구,계단,35.1523279,128.9548571,0.00,25.39,100035816039C03910100000000010722,27.1,busan-road-polygon:14718,,1.5,RDQ005,166.6,crosswalk:3216,맥도마을,false,85.2,public_toilet:1653,낙동강관리본부 맥도생태공원 1,화장실,false,STC-0128,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.1523279,128.9548571","https://map.kakao.com/link/roadview/35.1523279,128.9548571"
stairs:207,강서구,계단,35.0516806,128.8290819,0.00,17.17,100035816074C03910100000000038322,27.9,busan-road-polygon:25878,,2.5,RDQ006,2621.7,crosswalk:2800,(천성~눌차간)서중2교차로,false,219.8,public_toilet:1631,가덕도파출소,화장실,false,STC-0195,1,P4,0,LOW_PRIORITY,도로 polygon 20m 초과,P4_MANUAL_REVIEW,REVIEW_P4_NEAR_ROAD_OR_CLUE,MEDIUM,p4_road_le_50m_or_has_nearby_clue,"https://map.kakao.com/link/map/35.0516806,128.8290819","https://map.kakao.com/link/roadview/35.0516806,128.8290819"
