sourceId,districtGu,name,lat,lng,widthMeter,areaSquareMeter,ufid,nearestRoadDistanceM,nearestRoadSourceId,nearestRoadName,nearestRoadWidthMeter,nearestRoadPavement,nearestCrosswalkDistanceM,nearestCrosswalkSourceId,nearestCrosswalkLabel,nearCrosswalk30m,nearestFacilityDistanceM,nearestFacilitySourceId,nearestFacilityName,nearestFacilityCategory,nearFacility50m,duplicateClusterId,duplicateClusterSize,priority,priorityScore,reviewStatus,reviewReason,workset,decision,decisionConfidence,decisionReasonCode,kakaoMapUrl,kakaoRoadviewUrl,firstPassDecision,firstPassConfidence,firstPassReasonCode,secondPassDecision,secondPassConfidence,secondPassReasonCode
stairs:1867,북구,현충근린공원,35.2293408,129.0078809,0.00,42.90,100035913001C03910100000000008718,6.9,busan-road-polygon:163026,,21.0,RDQ006,43.7,crosswalk:588,화명2지구택지조성(5)(용수초교삼거리),false,21.1,public_toilet:872,현충공원 화장실,화장실,true,STC-1684,1,P2,40,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2293408,129.0078809","https://map.kakao.com/link/roadview/35.2293408,129.0078809",LIKELY_ADOPT,MEDIUM_HIGH,p2_road_with_crosswalk_or_public_context,LIKELY_ADOPT,MEDIUM_HIGH,first_pass_likely_adopt
stairs:1836,북구,계단,35.2434782,129.0193573,0.00,2.93,100035913001C03910100000000008674,7.4,busan-road-polygon:166656,,15.0,RDQ006,287.2,crosswalk:621,대천주택앞,false,44.5,barrier_free_facility:6072,화명2동주민센터,행정·공공기관,true,STC-1660,5,P2,40,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2434782,129.0193573","https://map.kakao.com/link/roadview/35.2434782,129.0193573",LIKELY_ADOPT,MEDIUM_HIGH,p2_road_with_crosswalk_or_public_context,LIKELY_ADOPT,MEDIUM_HIGH,first_pass_likely_adopt
stairs:1866,북구,현충근린공원,35.2289516,129.0073524,0.00,14.57,100035913001C03910100000000008717,9.6,busan-road-polygon:163550,,23.0,RDQ006,65.4,crosswalk:588,화명2지구택지조성(5)(용수초교삼거리),false,49.5,public_toilet:872,현충공원 화장실,화장실,true,STC-1683,1,P2,40,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2289516,129.0073524","https://map.kakao.com/link/roadview/35.2289516,129.0073524",LIKELY_ADOPT,MEDIUM_HIGH,p2_road_with_crosswalk_or_public_context,LIKELY_ADOPT,MEDIUM_HIGH,first_pass_likely_adopt
stairs:1939,북구,덕천근린공원,35.2139220,129.0061458,0.00,14.69,100035913011C03910100000000008826,15.2,busan-road-polygon:164072,,10.4,RDQ006,198.4,crosswalk:752,공원주유소,false,39.8,public_toilet:960,북구문화빙상센터,화장실,true,STC-1747,1,P2,40,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2139220,129.0061458","https://map.kakao.com/link/roadview/35.2139220,129.0061458",LIKELY_ADOPT,MEDIUM_HIGH,p2_road_with_crosswalk_or_public_context,LIKELY_ADOPT,MEDIUM_HIGH,first_pass_likely_adopt
stairs:1891,북구,계단,35.2242742,129.0091593,0.00,6.12,100035913011C03910100000000008742,19.5,busan-road-polygon:168561,부산-강릉선,30.0,RDQ006,61.6,crosswalk:691,수정역,false,42.6,barrier_free_facility:6188,크리스탈타워,음식·카페,true,STC-1703,1,P2,40,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2242742,129.0091593","https://map.kakao.com/link/roadview/35.2242742,129.0091593",LIKELY_ADOPT,MEDIUM_HIGH,p2_road_with_crosswalk_or_public_context,LIKELY_ADOPT,MEDIUM_HIGH,first_pass_likely_adopt
stairs:1927,북구,계단,35.2102630,129.0185744,0.00,51.10,100035913011C03910100000000008814,5.2,busan-road-polygon:164574,,20.4,RDQ006,100.8,crosswalk:613,덕천3동사무소,false,104.8,public_toilet:920,덕천3동행정복지센터 화장실 1층,화장실,false,STC-1736,2,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2102630,129.0185744","https://map.kakao.com/link/roadview/35.2102630,129.0185744",LIKELY_ADOPT,MEDIUM,p3_close_road_with_public_context,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:1899,북구,계단,35.2116867,129.0265941,0.00,71.49,100035913012C03910100000000008773,6.9,busan-road-polygon:162656,,5.6,RDQ006,99.4,crosswalk:555,(만덕공업기술원)부산 이노비즈 센터,false,105.6,public_toilet:1004,개나리공원 화장실,화장실,false,STC-1710,1,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2116867,129.0265941","https://map.kakao.com/link/roadview/35.2116867,129.0265941",LIKELY_ADOPT,MEDIUM,p3_close_road_with_public_context,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:2025,북구,계단,35.2003112,128.9908872,0.00,51.13,100035816020C03910100000000009451,7.0,busan-road-polygon:160791,,35.0,RDQ006,163.6,crosswalk:755,한중병원,false,77.8,public_toilet:1010,이십일세기구포셀프주유소,화장실,false,STC-1823,1,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2003112,128.9908872","https://map.kakao.com/link/roadview/35.2003112,128.9908872",LIKELY_ADOPT,MEDIUM,p3_close_road_with_public_context,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:1953,북구,계단,35.2048986,129.0069565,0.00,73.17,100035913011C03910100000000008843,7.6,busan-road-polygon:165050,,8.9,RDQ006,241.6,crosswalk:711,구포 교보생명,false,60.5,barrier_free_facility:6441,당산경로당,복지·돌봄,false,STC-1760,1,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2048986,129.0069565","https://map.kakao.com/link/roadview/35.2048986,129.0069565",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check,LIKELY_ADOPT,MEDIUM,p3_public_walk_context_promoted
stairs:2061,북구,계단,35.2081380,129.0449189,4.00,12.45,100035913012C03910100000000021533,7.8,busan-road-polygon:167959,,3.0,RDQ006,670.8,crosswalk:604,신만덕사거리,false,247.8,barrier_free_facility:6196,해뜨락 요양병원,의료·보건,false,STC-1853,6,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2081380,129.0449189","https://map.kakao.com/link/roadview/35.2081380,129.0449189",LIKELY_ADOPT,MEDIUM,p3_close_road_with_public_context,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:2057,북구,계단,35.2079383,129.0449383,4.00,9.51,100035913012C03910100000000021529,9.0,busan-road-polygon:168141,,2.0,RDQ005,680.4,crosswalk:602,신만덕사거리,false,270.1,barrier_free_facility:6196,해뜨락 요양병원,의료·보건,false,STC-1853,6,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2079383,129.0449383","https://map.kakao.com/link/roadview/35.2079383,129.0449383",LIKELY_ADOPT,MEDIUM,p3_close_road_with_public_context,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:2064,북구,계단,35.2080327,129.0449203,6.00,7.26,100035913012C03910100000000021536,10.6,busan-road-polygon:168141,,2.0,RDQ005,675.9,crosswalk:604,신만덕사거리,false,259.5,barrier_free_facility:6196,해뜨락 요양병원,의료·보건,false,STC-1853,6,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2080327,129.0449203","https://map.kakao.com/link/roadview/35.2080327,129.0449203",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:2063,북구,계단,35.2080918,129.0449151,3.00,10.89,100035913012C03910100000000021535,11.2,busan-road-polygon:167835,,3.0,RDQ006,672.7,crosswalk:604,신만덕사거리,false,252.9,barrier_free_facility:6196,해뜨락 요양병원,의료·보건,false,STC-1853,6,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2080918,129.0449151","https://map.kakao.com/link/roadview/35.2080918,129.0449151",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:2055,북구,계단,35.2162605,129.0498020,3.00,9.49,100035913012C03910100000000021527,11.5,busan-road-polygon:168295,,3.0,RDQ005,1060.6,crosswalk:760,만덕로타리,false,64.9,public_toilet:962,병풍사주차장,화장실,false,STC-1851,2,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2162605,129.0498020","https://map.kakao.com/link/roadview/35.2162605,129.0498020",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:1987,북구,계단,35.1939220,129.0110775,0.00,264.23,100035913021C03910100000000008890,14.3,busan-road-polygon:166488,,8.5,RDQ006,162.4,crosswalk:615,구포해피타운,false,222.5,public_toilet:923,장선종합사회복지관,화장실,false,STC-1790,1,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1939220,129.0110775","https://map.kakao.com/link/roadview/35.1939220,129.0110775",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:2033,북구,계단,35.2602121,129.0139738,0.00,150.84,100035909091C03910100000000010272,15.6,busan-road-polygon:162007,부산-강릉선,30.0,RDQ006,205.7,crosswalk:603,금곡중학교앞(금곡초교정문앞),false,69.6,public_toilet:983,좋은리버뷰요양병원,화장실,false,STC-1829,1,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2602121,129.0139738","https://map.kakao.com/link/roadview/35.2602121,129.0139738",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:2054,북구,계단,35.2022579,129.0359563,3.00,213.15,100035913012C03910100000000021526,17.7,busan-road-polygon:167583,,16.0,RDQ006,260.7,crosswalk:649,만덕택지(3)-2(신덕초교 앞),false,61.2,public_toilet:907,만덕종합사회복지관,화장실,false,STC-1850,1,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2022579,129.0359563","https://map.kakao.com/link/roadview/35.2022579,129.0359563",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:1988,북구,계단,35.1943536,129.0127096,0.00,315.45,100035913021C03910100000000008891,17.9,busan-road-polygon:166475,,7.2,RDQ006,225.1,crosswalk:615,구포해피타운,false,358.6,public_toilet:892,구포3동행정복지센터,화장실,false,STC-1791,1,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1943536,129.0127096","https://map.kakao.com/link/roadview/35.1943536,129.0127096",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:2022,북구,계단,35.1961154,128.9970539,0.00,159.57,100035816030C03910100000000009433,18.1,busan-road-polygon:161152,,11.0,RDQ006,225.4,crosswalk:733,구포삼정그린코아,false,197.2,public_toilet:990,구포도서관,화장실,false,STC-1815,3,P3,30,LOW_PRIORITY,"도로 polygon 20m 이내, 폭/면적 기준 큼, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1961154,128.9970539","https://map.kakao.com/link/roadview/35.1961154,128.9970539",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,LIKELY_EXCLUDE,MEDIUM_HIGH,residential_internal_or_private_access
stairs:1980,북구,계단,35.2013230,129.0036698,0.00,4.26,100035913011C03910100000000008881,5.4,busan-road-polygon:166350,,4.8,RDQ006,138.0,crosswalk:609,경혜여고,false,152.9,public_toilet:978,경덕주유소,화장실,false,STC-1783,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2013230,129.0036698","https://map.kakao.com/link/roadview/35.2013230,129.0036698",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,LIKELY_EXCLUDE,MEDIUM,p3_private_or_commercial_context_weak_walk_clue
stairs:2041,북구,계단,35.2513517,129.0436550,1.20,44.44,100035909092C03910100000000021495,5.4,busan-road-polygon:161947,,3.0,RDQ005,2553.1,crosswalk:621,대천주택앞,false,93.5,public_toilet:974,화명수목원관리사업소,화장실,false,STC-1837,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2513517,129.0436550","https://map.kakao.com/link/roadview/35.2513517,129.0436550",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check,LIKELY_EXCLUDE,MEDIUM_HIGH,residential_internal_or_private_access
stairs:1821,북구,동원역삼정그린코아,35.2589403,129.0150170,0.00,27.66,100035909091C03910100000000008623,5.6,busan-road-polygon:161839,,20.0,RDQ006,91.7,crosswalk:514,금곡주공아파트8단지앞(801동),false,51.8,public_toilet:969,금곡종합사회복지관 화장실,화장실,false,STC-1647,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2589403,129.0150170","https://map.kakao.com/link/roadview/35.2589403,129.0150170",LIKELY_ADOPT,MEDIUM,p3_close_road_with_public_context,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:1982,북구,계단,35.1988225,129.0060931,0.00,19.37,100035913021C03910100000000008883,6.7,busan-road-polygon:165988,,19.5,RDQ006,31.9,crosswalk:723,"포천사거리,직결",false,182.9,barrier_free_facility:6396,백세재활주간보호센터,복지·돌봄,false,STC-1785,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.1988225,129.0060931","https://map.kakao.com/link/roadview/35.1988225,129.0060931",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check,LIKELY_ADOPT,MEDIUM,p3_public_walk_context_promoted
stairs:1832,북구,계단,35.2415187,129.0174871,0.00,6.20,100035913001C03910100000000008670,6.8,busan-road-polygon:166851,,7.0,RDQ006,120.4,crosswalk:621,대천주택앞,false,110.8,barrier_free_facility:6075,대천경로당,복지·돌봄,false,STC-1658,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2415187,129.0174871","https://map.kakao.com/link/roadview/35.2415187,129.0174871",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check,LIKELY_EXCLUDE,MEDIUM_HIGH,residential_internal_or_private_access
stairs:1932,북구,계단,35.2161058,129.0229932,0.00,3.19,100035913011C03910100000000008819,7.2,busan-road-polygon:162609,,15.6,RDQ006,216.1,crosswalk:585,부산기능대학입구,false,212.5,barrier_free_facility:6272,우창웰스타운 비동,복지·돌봄,false,STC-1740,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2161058,129.0229932","https://map.kakao.com/link/roadview/35.2161058,129.0229932",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check,LIKELY_ADOPT,MEDIUM,p3_public_walk_context_promoted
stairs:1981,북구,계단,35.2026878,129.0030269,0.00,4.52,100035913011C03910100000000008882,7.6,busan-road-polygon:166287,,11.0,RDQ006,143.0,crosswalk:609,경혜여고,false,228.9,barrier_free_facility:6392,구포정형외과,복지·돌봄,false,STC-1784,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2026878,129.0030269","https://map.kakao.com/link/roadview/35.2026878,129.0030269",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check,LIKELY_ADOPT,MEDIUM,p3_public_walk_context_promoted
stairs:1852,북구,계단,35.2383621,129.0162145,0.00,7.18,100035913001C03910100000000008699,7.9,busan-road-polygon:167025,,6.0,RDQ006,189.1,crosswalk:549,화신중학교,false,111.5,public_toilet:941,북구 화명동 솔밭도서관 화장실,화장실,false,STC-1672,2,P3,25,LOW_PRIORITY,"도로 polygon 20m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2383621,129.0162145","https://map.kakao.com/link/roadview/35.2383621,129.0162145",LIKELY_ADOPT,MEDIUM,p3_close_road_with_public_context,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:1854,북구,계단,35.2382995,129.0164446,0.00,7.76,100035913001C03910100000000008701,7.9,busan-road-polygon:167025,,6.0,RDQ006,211.1,crosswalk:549,화신중학교,false,116.1,public_toilet:941,북구 화명동 솔밭도서관 화장실,화장실,false,STC-1667,2,P3,25,LOW_PRIORITY,"도로 polygon 20m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2382995,129.0164446","https://map.kakao.com/link/roadview/35.2382995,129.0164446",LIKELY_ADOPT,MEDIUM,p3_close_road_with_public_context,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:1849,북구,계단,35.2403831,129.0114958,0.00,21.69,100035913001C03910100000000008696,8.9,busan-road-polygon:166891,,23.5,RDQ006,56.0,crosswalk:666,화명2지구(12)(화명고교 앞 사거리),false,272.7,public_toilet:880,두꺼비주유소,화장실,false,STC-1669,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2403831,129.0114958","https://map.kakao.com/link/roadview/35.2403831,129.0114958",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:1920,북구,계단,35.2137518,129.0156532,0.00,6.17,100035913011C03910100000000008803,8.9,busan-road-polygon:163393,,12.6,RDQ006,99.9,crosswalk:527,덕천시영아파트,false,137.3,public_toilet:957,북부산새마을금고주유소,화장실,false,STC-1729,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2137518,129.0156532","https://map.kakao.com/link/roadview/35.2137518,129.0156532",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,LIKELY_EXCLUDE,MEDIUM_HIGH,residential_internal_or_private_access
stairs:2070,북구,계단,35.2162574,129.0499338,0.00,9.56,100035913012C03910100000000021860,9.6,busan-road-polygon:168168,,1.5,RDQ005,1071.8,crosswalk:760,만덕로타리,false,53.6,public_toilet:962,병풍사주차장,화장실,false,STC-1851,2,P3,25,LOW_PRIORITY,"도로 polygon 20m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2162574,129.0499338","https://map.kakao.com/link/roadview/35.2162574,129.0499338",MANUAL_REVIEW,MEDIUM,p3_close_road_generic_needs_visual_check,LIKELY_ADOPT,MEDIUM,p3_public_walk_context_promoted
stairs:1928,북구,계단,35.2102558,129.0187285,0.00,22.00,100035913011C03910100000000008815,10.0,busan-road-polygon:164574,,20.4,RDQ006,114.6,crosswalk:613,덕천3동사무소,false,117.9,public_toilet:920,덕천3동행정복지센터 화장실 1층,화장실,false,STC-1736,2,P3,25,LOW_PRIORITY,"도로 polygon 20m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2102558,129.0187285","https://map.kakao.com/link/roadview/35.2102558,129.0187285",LIKELY_ADOPT,MEDIUM,p3_close_road_with_public_context,LIKELY_ADOPT,MEDIUM,first_pass_likely_adopt
stairs:1979,북구,계단,35.2005403,129.0033258,0.00,36.81,100035913011C03910100000000008880,11.0,busan-road-polygon:166358,,9.0,RDQ006,197.8,crosswalk:611,"포천사거리,직결",false,105.2,public_toilet:888,부산솔로몬로파크,화장실,false,STC-1782,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2005403,129.0033258","https://map.kakao.com/link/roadview/35.2005403,129.0033258",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:2000,북구,부산광역시소방안전본부,35.2101477,129.0005623,0.00,24.05,100035913011C03910100000000009410,11.0,busan-road-polygon:164272,,11.0,RDQ006,98.2,crosswalk:724,구포맨션,false,136.8,barrier_free_facility:6385,바르도호텔,숙박,false,STC-1802,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2101477,129.0005623","https://map.kakao.com/link/roadview/35.2101477,129.0005623",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,LIKELY_EXCLUDE,MEDIUM_HIGH,residential_internal_or_private_access
stairs:1848,북구,계단,35.2405646,129.0114977,0.00,22.00,100035913001C03910100000000008695,11.6,busan-road-polygon:166891,,23.5,RDQ006,42.4,crosswalk:667,화명2지구(12)(화명고교 앞 사거리),false,268.6,public_toilet:880,두꺼비주유소,화장실,false,STC-1668,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2405646,129.0114977","https://map.kakao.com/link/roadview/35.2405646,129.0114977",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:1833,북구,계단,35.2427202,129.0208745,0.00,5.10,100035913001C03910100000000008671,13.0,busan-road-polygon:166803,,10.0,RDQ006,283.1,crosswalk:621,대천주택앞,false,129.0,barrier_free_facility:6072,화명2동주민센터,행정·공공기관,false,STC-1659,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2427202,129.0208745","https://map.kakao.com/link/roadview/35.2427202,129.0208745",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,LIKELY_EXCLUDE,MEDIUM_HIGH,residential_internal_or_private_access
stairs:2004,북구,계단,35.2159904,129.0045054,0.00,42.88,100035913011C03910100000000009414,14.2,busan-road-polygon:168646,,7.5,RDQ006,43.9,crosswalk:753,공원주유소,false,202.4,public_toilet:909,북구문화예술회관,화장실,false,STC-1805,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2159904,129.0045054","https://map.kakao.com/link/roadview/35.2159904,129.0045054",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,MANUAL_REVIEW,MEDIUM,p3_no_nearby_crosswalk_or_facility_still_needs_visual_check
stairs:1892,북구,계단,35.2214831,129.0088165,0.00,40.09,100035913011C03910100000000008743,14.7,busan-road-polygon:168573,부산-강릉선,32.3,RDQ006,115.6,crosswalk:750,화명주공아파트정문,false,180.1,charging_station:89,수정역,전동보장구 충전소,false,STC-1704,1,P3,25,LOW_PRIORITY,도로 polygon 20m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,"https://map.kakao.com/link/map/35.2214831,129.0088165","https://map.kakao.com/link/roadview/35.2214831,129.0088165",MANUAL_REVIEW,LOW,p3_no_nearby_crosswalk_or_facility,LIKELY_EXCLUDE,MEDIUM_HIGH,residential_internal_or_private_access
