sourceId,districtGu,districtDong,locationLabel,point,lat,lng,widthMeter,lengthMeter,areaSquareMeter,crossingState
crosswalk:2040,기장군,정관읍,정관신도시(#14),POINT(129.1649050 35.3277645),35.3277645,129.1649050,8,27,220,TRAFFIC_SIGNALS
crosswalk:2041,기장군,정관읍,정관신도시(#13),POINT(129.1634135 35.3303261),35.3303261,129.1634135,9,23,195,TRAFFIC_SIGNALS
crosswalk:2042,기장군,정관읍,정관신도시(#10),POINT(129.1657093 35.3339723),35.3339723,129.1657093,8,27,161,TRAFFIC_SIGNALS
crosswalk:2043,기장군,정관읍,정관신도시(#10),POINT(129.1659406 35.3339064),35.3339064,129.1659406,7,25,129,TRAFFIC_SIGNALS
crosswalk:2044,기장군,정관읍,정관신도시(#10),POINT(129.1655635 35.3337929),35.3337929,129.1655635,7,23,116,TRAFFIC_SIGNALS
crosswalk:2045,기장군,정관읍,정관신도시(#10),POINT(129.1658132 35.3337229),35.3337229,129.1658132,7,31,164,TRAFFIC_SIGNALS
crosswalk:2046,기장군,정관읍,정관신도시(#9),POINT(129.1616117 35.3341221),35.3341221,129.1616117,8,23,195,TRAFFIC_SIGNALS
crosswalk:2047,기장군,정관읍,정관신도시(#9),POINT(129.1622495 35.3328217),35.3328217,129.1622495,8,28,218,TRAFFIC_SIGNALS
crosswalk:2048,기장군,정관읍,정관신도시(#9),POINT(129.1623878 35.3325194),35.3325194,129.1623878,8,29,217,TRAFFIC_SIGNALS
crosswalk:2049,기장군,정관읍,정관신도시(#8),POINT(129.1650643 35.3352760),35.3352760,129.1650643,7,23,130,TRAFFIC_SIGNALS
crosswalk:2050,기장군,정관읍,정관신도시(#8),POINT(129.1651391 35.3350986),35.3350986,129.1651391,7,21,127,TRAFFIC_SIGNALS
crosswalk:2051,기장군,정관읍,정관신도시(#6),POINT(129.1626400 35.3371597),35.3371597,129.1626400,6,19,104,TRAFFIC_SIGNALS
crosswalk:2052,기장군,정관읍,정관신도시(#6),POINT(129.1629323 35.3371352),35.3371352,129.1629323,7,18,103,TRAFFIC_SIGNALS
crosswalk:2053,기장군,정관읍,정관신도시(#5),POINT(129.1612928 35.3373074),35.3373074,129.1612928,8,29,225,TRAFFIC_SIGNALS
crosswalk:2054,기장군,정관읍,정관신도시(#5),POINT(129.1615136 35.3371673),35.3371673,129.1615136,6,18,99,TRAFFIC_SIGNALS
crosswalk:2055,기장군,정관읍,정관신도시(#5),POINT(129.1612804 35.3369884),35.3369884,129.1612804,9,28,229,TRAFFIC_SIGNALS
crosswalk:2056,기장군,정관읍,정관신도시(#3),POINT(129.1611756 35.3400093),35.3400093,129.1611756,8,25,193,TRAFFIC_SIGNALS
crosswalk:2057,기장군,정관읍,정관신도시(#2),POINT(129.1601408 35.3424695),35.3424695,129.1601408,9,30,231,TRAFFIC_SIGNALS
crosswalk:2058,기장군,정관읍,정관신도시(#2),POINT(129.1603762 35.3423936),35.3423936,129.1603762,7,21,101,TRAFFIC_SIGNALS
crosswalk:2059,기장군,정관읍,정관신도시(#2),POINT(129.1602440 35.3422188),35.3422188,129.1602440,9,29,225,TRAFFIC_SIGNALS
crosswalk:2060,기장군,정관읍,정관신도시(#2),POINT(129.1600136 35.3422899),35.3422899,129.1600136,5,15,49,TRAFFIC_SIGNALS
crosswalk:2061,기장군,정관읍,정관신도시(#1),POINT(129.1593261 35.3440277),35.3440277,129.1593261,8,25,189,TRAFFIC_SIGNALS
crosswalk:2062,기장군,정관읍,정관7지점,POINT(129.1718437 35.3268808),35.3268808,129.1718437,5,11,37,TRAFFIC_SIGNALS
crosswalk:2063,기장군,정관읍,정관7지점,POINT(129.1717888 35.3267222),35.3267222,129.1717888,6,17,106,TRAFFIC_SIGNALS
crosswalk:2064,기장군,정관읍,정관7지점,POINT(129.1719692 35.3266747),35.3266747,129.1719692,4,9,30,TRAFFIC_SIGNALS
crosswalk:2065,기장군,정관읍,정관7지점,POINT(129.1720144 35.3268264),35.3268264,129.1720144,7,17,106,TRAFFIC_SIGNALS
crosswalk:2066,기장군,정관읍,정관신도시5지점,POINT(129.1761894 35.3236679),35.3236679,129.1761894,6,12,73,TRAFFIC_SIGNALS
crosswalk:2067,기장군,정관읍,정관신도시5지점,POINT(129.1763562 35.3236946),35.3236946,129.1763562,6,9,57,TRAFFIC_SIGNALS
crosswalk:2068,기장군,정관읍,정관신도시5지점,POINT(129.1762820 35.3238108),35.3238108,129.1762820,7,13,77,TRAFFIC_SIGNALS
crosswalk:2069,기장군,정관읍,정관신도시4지점,POINT(129.1777733 35.3262279),35.3262279,129.1777733,10,24,188,TRAFFIC_SIGNALS
crosswalk:2070,기장군,정관읍,정관신도시4지점,POINT(129.1777942 35.3260254),35.3260254,129.1777942,6,17,97,TRAFFIC_SIGNALS
crosswalk:2071,기장군,정관읍,정관신도시4지점,POINT(129.1780173 35.3261224),35.3261224,129.1780173,8,22,145,TRAFFIC_SIGNALS
crosswalk:2072,기장군,정관읍,정관신도시4지점,POINT(129.1779707 35.3263197),35.3263197,129.1779707,6,18,110,TRAFFIC_SIGNALS
crosswalk:2073,기장군,정관읍,정관 3-1지점,POINT(129.1759126 35.3271115),35.3271115,129.1759126,8,18,147,TRAFFIC_SIGNALS
crosswalk:2074,기장군,정관읍,정관 3지점,POINT(129.1742268 35.3278051),35.3278051,129.1742268,7,15,101,TRAFFIC_SIGNALS
crosswalk:2075,기장군,정관읍,정관 3지점,POINT(129.1744930 35.3277891),35.3277891,129.1744930,9,18,145,TRAFFIC_SIGNALS
crosswalk:2076,기장군,정관읍,정관신도시2지점,POINT(129.1793710 35.3222022),35.3222022,129.1793710,8,33,244,TRAFFIC_SIGNALS
crosswalk:2077,기장군,정관읍,정관신도시2지점,POINT(129.1792180 35.3223846),35.3223846,129.1792180,7,13,73,TRAFFIC_SIGNALS
crosswalk:2078,기장군,정관읍,정관신도시2지점,POINT(129.1794540 35.3223889),35.3223889,129.1794540,9,32,209,TRAFFIC_SIGNALS
crosswalk:2079,기장군,정관읍,정관신도시2지점,POINT(129.1796832 35.3222222),35.3222222,129.1796832,7,10,57,TRAFFIC_SIGNALS
crosswalk:2080,기장군,정관읍,정관신도시1지점,POINT(129.1805872 35.3249576),35.3249576,129.1805872,8,18,140,TRAFFIC_SIGNALS
crosswalk:2081,기장군,정관읍,정관신도시1지점,POINT(129.1807402 35.3246707),35.3246707,129.1807402,9,28,212,TRAFFIC_SIGNALS
crosswalk:2082,기장군,정관읍,정관신도시1지점,POINT(129.1809611 35.3247328),35.3247328,129.1809611,7,23,132,TRAFFIC_SIGNALS
crosswalk:2083,기장군,정관읍,정관신도시1지점,POINT(129.1808644 35.3249819),35.3249819,129.1808644,8,28,194,TRAFFIC_SIGNALS
crosswalk:2084,기장군,정관읍,정관 LG정유LPG충전소 옆,POINT(129.2088474 35.3242854),35.3242854,129.2088474,6,13,82,TRAFFIC_SIGNALS
crosswalk:2085,기장군,정관읍,정관 LG정유LPG충전소,POINT(129.2101663 35.3244017),35.3244017,129.2101663,6,15,90,TRAFFIC_SIGNALS
crosswalk:2086,기장군,정관읍,정관소방 P.B,POINT(129.2126659 35.3244966),35.3244966,129.2126659,8,13,112,TRAFFIC_SIGNALS
crosswalk:2087,기장군,정관읍,예림리 대송테크주변,POINT(129.1798775 35.3166377),35.3166377,129.1798775,9,26,203,TRAFFIC_SIGNALS
crosswalk:2088,기장군,정관읍,예림리 대송테크주변,POINT(129.1800140 35.3164664),35.3164664,129.1800140,8,17,89,TRAFFIC_SIGNALS
crosswalk:2089,기장군,정관읍,예림리 대송테크주변,POINT(129.1802332 35.3166059),35.3166059,129.1802332,9,22,180,TRAFFIC_SIGNALS
crosswalk:2090,기장군,정관읍,예림리 대송테크주변,POINT(129.1800680 35.3167845),35.3167845,129.1800680,10,13,95,TRAFFIC_SIGNALS
crosswalk:2091,기장군,정관읍,정관신도시(A-19BL),POINT(129.1841431 35.3186850),35.3186850,129.1841431,6,14,86,TRAFFIC_SIGNALS
crosswalk:2092,기장군,정관읍,협성르네상스아파트 주차장,POINT(129.1751894 35.3274541),35.3274541,129.1751894,6,17,103,TRAFFIC_SIGNALS
crosswalk:2093,기장군,정관읍,협성르네상스아파트 입구,POINT(129.1733545 35.3274209),35.3274209,129.1733545,6,13,87,TRAFFIC_SIGNALS
crosswalk:2094,기장군,장안읍,부일주유소,POINT(129.2355226 35.3215832),35.3215832,129.2355226,8,32,265,TRAFFIC_SIGNALS
crosswalk:2095,기장군,정관읍,정관동원로얄듀크 101동,POINT(129.1919362 35.3188958),35.3188958,129.1919362,6,17,103,TRAFFIC_SIGNALS
crosswalk:2096,기장군,기장읍,시내버스 공영차고지,POINT(129.2135841 35.2242806),35.2242806,129.2135841,14,27,225,TRAFFIC_SIGNALS
crosswalk:2097,기장군,일광면,(기장 좌천초교입구)좌천우체국 주변,POINT(129.2410541 35.3101718),35.3101718,129.2410541,5,15,57,TRAFFIC_SIGNALS
crosswalk:2098,기장군,철마면,고촌택지 B지점,POINT(129.1686596 35.2361827),35.2361827,129.1686596,8,35,275,TRAFFIC_SIGNALS
crosswalk:2099,기장군,일광면,기장경찰서,POINT(129.2241994 35.2562328),35.2562328,129.2241994,21,14,181,TRAFFIC_SIGNALS
crosswalk:2100,기장군,기장읍,연화리입구(동부산관광로),POINT(129.2221425 35.2113810),35.2113810,129.2221425,8,17,135,TRAFFIC_SIGNALS
crosswalk:2101,기장군,기장읍,연화리입구(동부산관광로),POINT(129.2219489 35.2114711),35.2114711,129.2219489,6,15,89,TRAFFIC_SIGNALS
crosswalk:2102,기장군,철마면,신진초교(고촌택지A지점),POINT(129.1728354 35.2378695),35.2378695,129.1728354,8,32,248,TRAFFIC_SIGNALS
crosswalk:2103,해운대구,반송동,철마실로암묘지입구,POINT(129.1617525 35.2361806),35.2361806,129.1617525,8,25,203,TRAFFIC_SIGNALS
crosswalk:2104,기장군,철마면,안평삼거리,POINT(129.1798062 35.2463034),35.2463034,129.1798062,6,21,126,TRAFFIC_SIGNALS
crosswalk:2105,기장군,기장읍,기장시장,POINT(129.2135378 35.2429960),35.2429960,129.2135378,6,14,81,TRAFFIC_SIGNALS
crosswalk:2106,기장군,기장읍,기장시장,POINT(129.2135576 35.2433082),35.2433082,129.2135576,6,20,117,TRAFFIC_SIGNALS
crosswalk:2107,기장군,철마면,만화리 영락동산,POINT(129.1894200 35.2505402),35.2505402,129.1894200,6,20,123,TRAFFIC_SIGNALS
crosswalk:2108,기장군,기장읍,기장교리초교,POINT(129.2156726 35.2540904),35.2540904,129.2156726,6,12,74,TRAFFIC_SIGNALS
crosswalk:2109,기장군,기장읍,기장교리초교,POINT(129.2160199 35.2541661),35.2541661,129.2160199,8,13,110,TRAFFIC_SIGNALS
crosswalk:2110,기장군,기장읍,기장유성테크노산업,POINT(129.2133139 35.2380536),35.2380536,129.2133139,7,14,93,TRAFFIC_SIGNALS
crosswalk:2111,기장군,기장읍,대변덕주빌라입구,POINT(129.2186222 35.2346989),35.2346989,129.2186222,6,18,118,TRAFFIC_SIGNALS
crosswalk:2112,기장군,기장읍,대변덕주빌라입구,POINT(129.2188661 35.2343399),35.2343399,129.2188661,6,18,112,TRAFFIC_SIGNALS
crosswalk:2113,기장군,기장읍,기장농협앞,POINT(129.2134860 35.2411218),35.2411218,129.2134860,4,15,61,TRAFFIC_SIGNALS
crosswalk:2114,기장군,기장읍,기장농협앞,POINT(129.2134928 35.2414098),35.2414098,129.2134928,6,15,90,TRAFFIC_SIGNALS
crosswalk:2115,기장군,기장읍,기장신한은행,POINT(129.2138320 35.2480790),35.2480790,129.2138320,6,14,88,TRAFFIC_SIGNALS
crosswalk:2116,기장군,기장읍,기장제일은행,POINT(129.2136863 35.2450633),35.2450633,129.2136863,7,19,108,TRAFFIC_SIGNALS
crosswalk:2117,기장군,기장읍,해광사입구,POINT(129.2242068 35.2052776),35.2052776,129.2242068,6,16,92,TRAFFIC_SIGNALS
crosswalk:2118,기장군,기장읍,시골밥상,POINT(129.2229010 35.1976477),35.1976477,129.2229010,6,17,96,TRAFFIC_SIGNALS
crosswalk:2119,기장군,기장읍,용궁사진입도로(국립수산진흥원),POINT(129.2202795 35.1941413),35.1941413,129.2202795,6,18,107,TRAFFIC_SIGNALS
crosswalk:2120,기장군,기장읍,이천쌀밥집(궁중기장미역),POINT(129.2157007 35.1914488),35.1914488,129.2157007,6,19,112,TRAFFIC_SIGNALS
crosswalk:2121,기장군,기장읍,공수마을입구,POINT(129.2102972 35.1838697),35.1838697,129.2102972,7,21,134,TRAFFIC_SIGNALS
crosswalk:2122,기장군,기장읍,동해곰장어앞,POINT(129.2113961 35.1864075),35.1864075,129.2113961,6,21,129,TRAFFIC_SIGNALS
crosswalk:2123,기장군,기장읍,만화리이너티마을,POINT(129.1928022 35.2531588),35.2531588,129.1928022,9,18,144,TRAFFIC_SIGNALS
crosswalk:2124,기장군,기장읍,만화리동서부락,POINT(129.1955277 35.2538980),35.2538980,129.1955277,6,22,132,TRAFFIC_SIGNALS
crosswalk:2125,기장군,기장읍,만화리입구,POINT(129.2039878 35.2531757),35.2531757,129.2039878,8,23,179,TRAFFIC_SIGNALS
crosswalk:2126,기장군,기장읍,기장그랜드호텔,POINT(129.2091294 35.2497341),35.2497341,129.2091294,8,22,177,TRAFFIC_SIGNALS
crosswalk:2127,기장군,기장읍,한신아파트,POINT(129.2138516 35.2491378),35.2491378,129.2138516,6,14,86,TRAFFIC_SIGNALS
crosswalk:2128,기장군,기장읍,한신아파트,POINT(129.2137911 35.2487655),35.2487655,129.2137911,5,31,125,TRAFFIC_SIGNALS
crosswalk:2129,기장군,기장읍,한신아파트,POINT(129.2140138 35.2490429),35.2490429,129.2140138,8,18,138,TRAFFIC_SIGNALS
crosswalk:2130,기장군,기장읍,구기장군청,POINT(129.2156748 35.2506152),35.2506152,129.2156748,6,22,136,TRAFFIC_SIGNALS
crosswalk:2131,기장군,기장읍,구기장군청,POINT(129.2159447 35.2507471),35.2507471,129.2159447,6,20,119,TRAFFIC_SIGNALS
crosswalk:2132,기장군,기장읍,동부지하차도 주변,POINT(129.2169732 35.2509876),35.2509876,129.2169732,10,14,105,TRAFFIC_SIGNALS
crosswalk:2133,기장군,기장읍,교리삼거리,POINT(129.2209936 35.2512031),35.2512031,129.2209936,9,24,207,TRAFFIC_SIGNALS
crosswalk:2134,기장군,기장읍,교리삼거리,POINT(129.2209135 35.2514356),35.2514356,129.2209135,8,24,156,TRAFFIC_SIGNALS
crosswalk:2135,기장군,기장읍,교리삼거리,POINT(129.2208634 35.2517326),35.2517326,129.2208634,7,9,57,TRAFFIC_SIGNALS
crosswalk:2136,기장군,기장읍,기장군청,POINT(129.2209610 35.2450629),35.2450629,129.2209610,8,25,210,TRAFFIC_SIGNALS
crosswalk:2137,기장군,기장읍,기장현대아파트,POINT(129.2206641 35.2433980),35.2433980,129.2206641,8,22,177,TRAFFIC_SIGNALS
crosswalk:2138,기장군,기장읍,죽성사거리,POINT(129.2203877 35.2409244),35.2409244,129.2203877,6,25,147,TRAFFIC_SIGNALS
crosswalk:2139,기장군,기장읍,죽성사거리,POINT(129.2204188 35.2418954),35.2418954,129.2204188,9,24,216,TRAFFIC_SIGNALS
crosswalk:2140,기장군,기장읍,기장벽산아파트,POINT(129.2199868 35.2393574),35.2393574,129.2199868,8,23,186,TRAFFIC_SIGNALS
crosswalk:2141,기장군,기장읍,은성밧데리,POINT(129.2189260 35.2376825),35.2376825,129.2189260,9,21,181,TRAFFIC_SIGNALS
crosswalk:2142,기장군,기장읍,청강사거리,POINT(129.2177135 35.2360638),35.2360638,129.2177135,11,19,112,TRAFFIC_SIGNALS
crosswalk:2143,기장군,기장읍,청강사거리,POINT(129.2177077 35.2357436),35.2357436,129.2177077,6,22,137,TRAFFIC_SIGNALS
crosswalk:2144,기장군,기장읍,청강사거리,POINT(129.2179271 35.2357817),35.2357817,129.2179271,6,28,144,TRAFFIC_SIGNALS
crosswalk:2145,기장군,기장읍,청강사거리,POINT(129.2179410 35.2361214),35.2361214,129.2179410,6,23,142,TRAFFIC_SIGNALS
crosswalk:2146,기장군,기장읍,무곡마을,POINT(129.2151691 35.2275137),35.2275137,129.2151691,8,23,190,TRAFFIC_SIGNALS
crosswalk:2147,기장군,기장읍,내리마을,POINT(129.2076212 35.2067373),35.2067373,129.2076212,10,27,238,TRAFFIC_SIGNALS
crosswalk:2148,기장군,기장읍,내리주유소,POINT(129.2063282 35.2047765),35.2047765,129.2063282,8,29,230,TRAFFIC_SIGNALS
crosswalk:2149,기장군,기장읍,내리주유소,POINT(129.2061190 35.2046090),35.2046090,129.2061190,7,13,69,TRAFFIC_SIGNALS
crosswalk:2150,기장군,기장읍,내리주유소,POINT(129.2063410 35.2044672),35.2044672,129.2063410,9,29,251,TRAFFIC_SIGNALS
crosswalk:2151,기장군,기장읍,내리주유소,POINT(129.2065484 35.2046008),35.2046008,129.2065484,8,17,83,TRAFFIC_SIGNALS
crosswalk:2152,기장군,기장읍,삼양사입구,POINT(129.2064955 35.2018244),35.2018244,129.2064955,9,27,221,TRAFFIC_SIGNALS
crosswalk:2153,기장군,기장읍,솔밭장터,POINT(129.2066206 35.2003790),35.2003790,129.2066206,21,13,210,TRAFFIC_SIGNALS
crosswalk:2154,사상구,학장동,학장초교,POINT(128.9847288 35.1460354),35.1460354,128.9847288,9,10,87,TRAFFIC_SIGNALS
crosswalk:2155,사상구,학장동,학장목화아파트,POINT(128.9792522 35.1388617),35.1388617,128.9792522,7,8,54,TRAFFIC_SIGNALS
crosswalk:2156,사상구,학장동,학장삼성아파트,POINT(128.9837080 35.1415973),35.1415973,128.9837080,6,15,83,TRAFFIC_SIGNALS
crosswalk:2157,사상구,학장동,세아제강 부산공장,POINT(128.9775948 35.1419248),35.1419248,128.9775948,6,15,98,TRAFFIC_SIGNALS
crosswalk:2158,사상구,학장동,구학초등학교,POINT(128.9936119 35.1373358),35.1373358,128.9936119,7,12,80,TRAFFIC_SIGNALS
crosswalk:2159,사상구,감전동,부산위생,POINT(128.9704363 35.1411179),35.1411179,128.9704363,4,12,49,TRAFFIC_SIGNALS
crosswalk:2160,사상구,엄궁동,고구려참숯갈비,POINT(128.9677400 35.1244930),35.1244930,128.9677400,9,13,97,TRAFFIC_SIGNALS
crosswalk:2161,사상구,감전동,사상구청,POINT(128.9902163 35.1521252),35.1521252,128.9902163,7,14,86,TRAFFIC_SIGNALS
crosswalk:2162,사상구,감전동,사상구청,POINT(128.9898889 35.1521661),35.1521661,128.9898889,3,11,30,TRAFFIC_SIGNALS
crosswalk:2163,사상구,학장동,엄궁아파트(성황리마트앞),POINT(128.9758107 35.1362170),35.1362170,128.9758107,6,13,93,TRAFFIC_SIGNALS
crosswalk:2164,사상구,학장동,엄궁아파트(성황리마트앞),POINT(128.9760303 35.1364342),35.1364342,128.9760303,6,14,82,TRAFFIC_SIGNALS
crosswalk:2165,사상구,학장동,엄궁아파트(성황리마트앞),POINT(128.9760236 35.1362959),35.1362959,128.9760236,4,17,70,TRAFFIC_SIGNALS
crosswalk:2166,사상구,덕포동,신라대입구,POINT(128.9886688 35.1694815),35.1694815,128.9886688,5,50,187,TRAFFIC_SIGNALS
crosswalk:2167,사상구,학장동,학장여중,POINT(128.9820752 35.1402126),35.1402126,128.9820752,6,16,97,TRAFFIC_SIGNALS
crosswalk:2168,사상구,학장동,학장삼성아파트,POINT(128.9829474 35.1405751),35.1405751,128.9829474,6,16,101,TRAFFIC_SIGNALS
crosswalk:2169,사상구,괘법동,감전배수장,POINT(128.9758744 35.1591690),35.1591690,128.9758744,5,13,59,TRAFFIC_SIGNALS
crosswalk:2170,사상구,주례동,동서대사거리(뉴동서정비),POINT(129.0112884 35.1494496),35.1494496,129.0112884,6,12,72,TRAFFIC_SIGNALS
crosswalk:2171,사상구,학장동,학감로타리,POINT(128.9857623 35.1503187),35.1503187,128.9857623,4,17,57,TRAFFIC_SIGNALS
crosswalk:2172,사상구,학장동,학감로타리,POINT(128.9856522 35.1498649),35.1498649,128.9856522,6,11,69,TRAFFIC_SIGNALS
crosswalk:2173,사상구,학장동,학장교,POINT(128.9838817 35.1424640),35.1424640,128.9838817,6,12,74,TRAFFIC_SIGNALS
crosswalk:2174,사상구,감전동,감전동 E마트,POINT(128.9701606 35.1424314),35.1424314,128.9701606,5,16,64,TRAFFIC_SIGNALS
crosswalk:2175,사상구,감전동,감전IC(남),POINT(128.9722624 35.1509759),35.1509759,128.9722624,6,15,92,TRAFFIC_SIGNALS
crosswalk:2176,사상구,감전동,감전IC(북),POINT(128.9731842 35.1537092),35.1537092,128.9731842,7,15,102,TRAFFIC_SIGNALS
crosswalk:2177,사상구,괘법동,감전배수장,POINT(128.9757803 35.1592855),35.1592855,128.9757803,4,8,30,TRAFFIC_SIGNALS
crosswalk:2178,사상구,괘법동,감전배수장,POINT(128.9757256 35.1590781),35.1590781,128.9757256,4,7,27,TRAFFIC_SIGNALS
crosswalk:2179,사상구,삼락동,국제상사후문(괘법한신아파트),POINT(128.9769903 35.1680907),35.1680907,128.9769903,9,6,45,TRAFFIC_SIGNALS
crosswalk:2180,사상구,주례동,주례반도아파트,POINT(129.0111758 35.1530201),35.1530201,129.0111758,6,12,76,TRAFFIC_SIGNALS
crosswalk:2181,사상구,주례동,보훈병원,POINT(129.0055974 35.1525630),35.1525630,129.0055974,7,19,61,TRAFFIC_SIGNALS
crosswalk:2182,사상구,감전동,진성철강상사,POINT(128.9716803 35.1441103),35.1441103,128.9716803,8,17,147,TRAFFIC_SIGNALS
crosswalk:2183,사상구,모라동,모라우성APT,POINT(128.9906462 35.1872459),35.1872459,128.9906462,4,11,40,TRAFFIC_SIGNALS
crosswalk:2184,사상구,감전동,호성사,POINT(128.9929236 35.1542519),35.1542519,128.9929236,3,14,37,TRAFFIC_SIGNALS
crosswalk:2185,사상구,감전동,북부산세무서,POINT(128.9905141 35.1559648),35.1559648,128.9905141,10,26,123,TRAFFIC_SIGNALS
crosswalk:2186,사상구,덕포동,사상초교정문앞,POINT(128.9835391 35.1673138),35.1673138,128.9835391,7,9,57,TRAFFIC_SIGNALS
crosswalk:2187,사상구,덕포동,사상초교정문앞,POINT(128.9837587 35.1673531),35.1673531,128.9837587,7,22,127,TRAFFIC_SIGNALS
crosswalk:2188,사상구,모라동,평화가스삼거리,POINT(128.9893181 35.1917812),35.1917812,128.9893181,6,13,80,TRAFFIC_SIGNALS
crosswalk:2189,사상구,주례동,주감초등학교,POINT(129.0015639 35.1534051),35.1534051,129.0015639,6,6,36,TRAFFIC_SIGNALS
crosswalk:2190,사상구,학장동,,POINT(128.9820938 35.1418982),35.1418982,128.9820938,7,16,104,TRAFFIC_SIGNALS
crosswalk:2191,사상구,덕포동,사상초교,POINT(128.9822436 35.1676824),35.1676824,128.9822436,6,10,58,TRAFFIC_SIGNALS
crosswalk:2192,사상구,덕포동,,POINT(128.9821261 35.1671063),35.1671063,128.9821261,4,7,29,TRAFFIC_SIGNALS
crosswalk:2193,사상구,엄궁동,,POINT(128.9695562 35.1279319),35.1279319,128.9695562,6,22,141,TRAFFIC_SIGNALS
crosswalk:2194,사상구,감전동,괘법동산업교앞,POINT(128.9744403 35.1578212),35.1578212,128.9744403,5,9,37,TRAFFIC_SIGNALS
crosswalk:2195,사상구,주례동,주례여중,POINT(129.0059653 35.1505324),35.1505324,129.0059653,10,24,105,TRAFFIC_SIGNALS
crosswalk:2196,사상구,감전동,감전초교,POINT(128.9888302 35.1562893),35.1562893,128.9888302,7,10,58,TRAFFIC_SIGNALS
crosswalk:2197,사상구,괘법동,감전교회,POINT(128.9835862 35.1577774),35.1577774,128.9835862,6,15,97,TRAFFIC_SIGNALS
crosswalk:2198,사상구,괘법동,감전교회,POINT(128.9838602 35.1577069),35.1577069,128.9838602,6,13,77,TRAFFIC_SIGNALS
crosswalk:2199,사상구,덕포동,,POINT(128.9884318 35.1751701),35.1751701,128.9884318,8,18,147,TRAFFIC_SIGNALS
crosswalk:2200,사상구,모라동,모라제일교회,POINT(128.9863188 35.1929112),35.1929112,128.9863188,6,16,93,TRAFFIC_SIGNALS
crosswalk:2201,사상구,모라동,,POINT(128.9914957 35.1897525),35.1897525,128.9914957,9,18,158,TRAFFIC_SIGNALS
crosswalk:2202,사상구,괘법동,철구공단입구,POINT(128.9797496 35.1584685),35.1584685,128.9797496,6,16,99,TRAFFIC_SIGNALS
crosswalk:2203,사상구,모라동,,POINT(128.9920339 35.1911752),35.1911752,128.9920339,9,19,162,TRAFFIC_SIGNALS
crosswalk:2204,사상구,감전동,청도슈퍼,POINT(128.9831173 35.1547045),35.1547045,128.9831173,6,12,68,TRAFFIC_SIGNALS
crosswalk:2205,사상구,감전동,청도슈퍼,POINT(128.9828563 35.1547534),35.1547534,128.9828563,5,10,55,TRAFFIC_SIGNALS
crosswalk:2206,사상구,감전동,"""구"" 사상구청앞",POINT(128.9865934 35.1541074),35.1541074,128.9865934,6,11,63,TRAFFIC_SIGNALS
crosswalk:2207,사상구,모라동,,POINT(128.9918682 35.1907390),35.1907390,128.9918682,9,19,165,TRAFFIC_SIGNALS
crosswalk:2208,사상구,감전동,"""구"" 사상구청앞",POINT(128.9868339 35.1540660),35.1540660,128.9868339,6,12,74,TRAFFIC_SIGNALS
crosswalk:2209,사상구,감전동,"""구"" 사상구청앞",POINT(128.9867397 35.1541897),35.1541897,128.9867397,6,13,75,TRAFFIC_SIGNALS
crosswalk:2210,사상구,주례동,동서대입구,POINT(129.0113328 35.1509750),35.1509750,129.0113328,5,22,117,TRAFFIC_SIGNALS
crosswalk:2211,사상구,덕포동,덕포초교,POINT(128.9849503 35.1737238),35.1737238,128.9849503,6,12,77,TRAFFIC_SIGNALS
crosswalk:2212,사상구,덕포동,,POINT(128.9843420 35.1752500),35.1752500,128.9843420,6,13,82,TRAFFIC_SIGNALS
crosswalk:2213,사상구,덕포동,,POINT(128.9854445 35.1797501),35.1797501,128.9854445,6,13,83,TRAFFIC_SIGNALS
crosswalk:2214,사상구,주례동,주례조양맨션,POINT(129.0060963 35.1489970),35.1489970,129.0060963,3,20,61,TRAFFIC_SIGNALS
crosswalk:2215,사상구,모라동,,POINT(128.9870280 35.1862484),35.1862484,128.9870280,6,13,85,TRAFFIC_SIGNALS
crosswalk:2216,사상구,학장동,학장송월타올,POINT(128.9885259 35.1468502),35.1468502,128.9885259,5,13,46,TRAFFIC_SIGNALS
crosswalk:2217,사상구,학장동,구치소입구,POINT(128.9942888 35.1464052),35.1464052,128.9942888,4,12,39,TRAFFIC_SIGNALS
crosswalk:2218,사상구,모라동,,POINT(128.9864265 35.1837853),35.1837853,128.9864265,7,13,86,TRAFFIC_SIGNALS
crosswalk:2219,사상구,엄궁동,엄궁삼거리,POINT(128.9722353 35.1309240),35.1309240,128.9722353,7,8,50,TRAFFIC_SIGNALS
crosswalk:2220,사상구,모라동,,POINT(128.9875883 35.1874956),35.1874956,128.9875883,8,15,126,TRAFFIC_SIGNALS
crosswalk:2221,사상구,삼락동,서부주유소,POINT(128.9764615 35.1830733),35.1830733,128.9764615,16,12,127,TRAFFIC_SIGNALS
crosswalk:2222,사상구,주례동,,POINT(128.9982451 35.1536725),35.1536725,128.9982451,9,22,189,TRAFFIC_SIGNALS
crosswalk:2223,사상구,모라동,성금당(성일교회),POINT(128.9927631 35.1925387),35.1925387,128.9927631,5,7,24,TRAFFIC_SIGNALS
crosswalk:2224,사상구,감전동,,POINT(128.9903449 35.1533335),35.1533335,128.9903449,8,17,142,TRAFFIC_SIGNALS
crosswalk:2225,사상구,모라동,모라변전소,POINT(128.9860690 35.1811581),35.1811581,128.9860690,6,14,83,TRAFFIC_SIGNALS
