sourceId,sigungu,location,address,point,lat,lng,audioSignalState,stat,place,confirmDate
audio:6910,사하구,괴정국민은행 직결,부산광역시사하구 괴정3동 286-8,POINT(128.9984403 35.1021100),35.1021100,128.9984403,YES,정상동작,컴닥터,2020-12-31
audio:6911,사하구,괴정사거리 직결,부산광역시사하구 괴정1동 971-9,POINT(128.9929283 35.0998207),35.0998207,128.9929283,YES,정상동작,뉴코아아울렛,2020-12-31
audio:6912,사하구,괴정사거리 직결,부산광역시사하구 괴정1동 971-9,POINT(128.9929283 35.0998207),35.0998207,128.9929283,YES,정상동작,국민은행,2020-12-31
audio:6913,사하구,사하농협,부산광역시사하구 괴정1동 896,POINT(128.9898868 35.0995481),35.0995481,128.9898868,YES,정상동작,괴정병원앞,2020-12-31
audio:6914,사하구,사하농협,부산광역시사하구 괴정1동 896,POINT(128.9898868 35.0995481),35.0995481,128.9898868,YES,정상동작,농협 앞,2020-12-31
audio:6915,사하구,사하주유소,부산광역시사하구 당리동 317-45,POINT(128.9751034 35.1033639),35.1033639,128.9751034,YES,정상동작,본죽,2020-12-31
audio:6916,사하구,사하주유소,부산광역시사하구 당리동 317-45,POINT(128.9751034 35.1033639),35.1033639,128.9751034,YES,정상동작,농렵,2020-12-31
audio:6917,사하구,사하주유소,부산광역시사하구 당리동 317-45,POINT(128.9751034 35.1033639),35.1033639,128.9751034,YES,정상동작,전자랜드,2020-12-31
audio:6918,사하구,사하주유소,부산광역시사하구 당리동 317-45,POINT(128.9751034 35.1033639),35.1033639,128.9751034,YES,정상동작,기아자동차,2020-12-31
audio:6919,사하구,사하주유소,부산광역시사하구 당리동 317-45,POINT(128.9751034 35.1033639),35.1033639,128.9751034,YES,정상동작,전자랜드,2020-12-31
audio:6920,사하구,사하주유소,부산광역시사하구 당리동 317-45,POINT(128.9751034 35.1033639),35.1033639,128.9751034,YES,정상동작,타이어뱅크,2020-12-31
audio:6921,사하구,사하주유소,부산광역시사하구 당리동 317-45,POINT(128.9751034 35.1033639),35.1033639,128.9751034,YES,정상동작,타이어뱅크,2020-12-31
audio:6922,사하구,사하주유소,부산광역시사하구 당리동 317-45,POINT(128.9751034 35.1033639),35.1033639,128.9751034,YES,정상동작,효광천막상사,2020-12-31
audio:6923,사하구,사하주유소(직결),부산광역시사하구 당리동 317-45,POINT(128.9751034 35.1033639),35.1033639,128.9751034,YES,정상동작,당리역6번출구,2020-12-31
audio:6924,사하구,사하주유소(직결),부산광역시사하구 당리동 317-45,POINT(128.9751034 35.1033639),35.1033639,128.9751034,YES,정상동작,사하구청앞,2020-12-31
audio:6925,사하구,성모병원,부산광역시사하구 하단1동 619-11,POINT(128.9703328 35.1043487),35.1043487,128.9703328,YES,정상동작,하단오거리시장,2020-12-31
audio:6926,사하구,성모병원,부산광역시사하구 하단1동 619-11,POINT(128.9703328 35.1043487),35.1043487,128.9703328,YES,정상동작,삼성온누리약국,2020-12-31
audio:6927,사하구,하단교차로,부산광역시사하구 하단동 497-28,POINT(128.9657908 35.1107670),35.1107670,128.9657908,YES,정상동작,,2020-12-31
audio:6928,사하구,하단교차로,부산광역시사하구 하단동 497-28,POINT(128.9657908 35.1107670),35.1107670,128.9657908,YES,정상동작,,2020-12-31
audio:6929,사하구,에덴공원,부산광역시사하구 하단2동 477-8,POINT(128.9637310 35.1128386),35.1128386,128.9637310,YES,정상동작,제어기,2020-12-31
audio:6930,사하구,에덴공원,부산광역시사하구 하단2동 477-8,POINT(128.9637310 35.1128386),35.1128386,128.9637310,YES,정상동작,영동힐타운,2020-12-31
audio:6931,사하구,에덴공원(직결),부산광역시사하구 하단2동 477-8,POINT(128.9637310 35.1128386),35.1128386,128.9637310,YES,정상동작,다전그린아파트,2020-12-31
audio:6932,사하구,에덴공원(직결),부산광역시사하구 하단2동 477-8,POINT(128.9637310 35.1128386),35.1128386,128.9637310,YES,정상동작,다비치안경,2020-12-31
audio:6933,사하구,에덴공원직결,부산광역시사하구 하단2동 477-8,POINT(128.9637310 35.1128386),35.1128386,128.9637310,YES,정상동작,T월드앞,2020-12-31
audio:6934,사하구,에덴공원직결,부산광역시사하구 하단2동 477-8,POINT(128.9637310 35.1128386),35.1128386,128.9637310,YES,정상동작,고향보리밥,2020-12-31
audio:6935,사하구,동아대정문,부산광역시사하구 하단2동 477-8,POINT(128.9637310 35.1128386),35.1128386,128.9637310,YES,정상동작,080안경,2020-12-31
audio:6936,사하구,동아대정문,부산광역시사하구 하단2동 477-8,POINT(128.9637310 35.1128386),35.1128386,128.9637310,YES,정상동작,동아대 방향,2020-12-31
audio:6937,사하구,동산유지,부산광역시사하구 하단2동 476-14,POINT(128.9619945 35.1144299),35.1144299,128.9619945,YES,정상동작,남영아파트 방향,2020-12-31
audio:6938,사하구,동산유지,부산광역시사하구 하단2동 476-14,POINT(128.9619945 35.1144299),35.1144299,128.9619945,YES,정상동작,동아대 방향,2020-12-31
audio:6939,사하구,중현초교 직결,부산광역시사하구 다대1동 1550-4,POINT(128.9664682 35.0511241),35.0511241,128.9664682,YES,정상동작,유현숙 소아과 앞  건널목,2020-12-31
audio:6940,사하구,중현초교 직결,부산광역시사하구 다대1동 1550-4,POINT(128.9664682 35.0511241),35.0511241,128.9664682,YES,정상동작,,2020-12-31
audio:6941,해운대구,센텀고교앞 삼거리,부산광역시해운대구 재송동 96-2,POINT(129.1270562 35.1785004),35.1785004,129.1270562,YES,정상동작,스위첸,2020-12-31
audio:6942,해운대구,센텀고교앞 삼거리,부산광역시해운대구 재송동 96-2,POINT(129.1270562 35.1785004),35.1785004,129.1270562,YES,정상동작,cu편의점,2020-12-31
audio:6943,해운대구,센텀교회앞 삼거리,부산광역시해운대구 우동 1210-5,POINT(129.1327417 35.1728678),35.1728678,129.1327417,YES,정상동작,꿈에그린센텀,2020-12-31
audio:6944,해운대구,센텀교회앞 삼거리,부산광역시해운대구 우동 1210-5,POINT(129.1327417 35.1728678),35.1728678,129.1327417,YES,정상동작,애드파골프,2020-12-31
audio:6945,해운대구,센텀교회앞 삼거리,부산광역시해운대구 우동 1210-5,POINT(129.1327417 35.1728678),35.1728678,129.1327417,YES,정상동작,제주와홍돼지,2020-12-31
audio:6946,해운대구,센텀교회앞 삼거리,부산광역시해운대구 우동 1210-5,POINT(129.1327417 35.1728678),35.1728678,129.1327417,YES,정상동작,꿈에그린센텀,2020-12-31
audio:6947,해운대구,센텀삼환아파트앞,부산광역시해운대구 우동 1124-13,POINT(129.1374500 35.1704259),35.1704259,129.1374500,YES,정상동작,벡스코,2020-12-31
audio:6948,해운대구,센텀삼환아파트앞,부산광역시해운대구 우동 1124-13,POINT(129.1374500 35.1704259),35.1704259,129.1374500,YES,정상동작,교통섬,2020-12-31
audio:6949,해운대구,센텀삼환아파트앞,부산광역시해운대구 우동 1124-13,POINT(129.1374500 35.1704259),35.1704259,129.1374500,YES,정상동작,교통섬,2020-12-31
audio:6950,해운대구,센텀삼환아파트앞,부산광역시해운대구 우동 1124-13,POINT(129.1374500 35.1704259),35.1704259,129.1374500,YES,정상동작,센텀삼환,2020-12-31
audio:6951,해운대구,센텀삼환아파트앞,부산광역시해운대구 우동 1124-13,POINT(129.1374500 35.1704259),35.1704259,129.1374500,YES,정상동작,벡스코역,2020-12-31
audio:6952,해운대구,센텀삼환아파트앞,부산광역시해운대구 우동 1124-13,POINT(129.1374500 35.1704259),35.1704259,129.1374500,YES,정상동작,센텀삼환,2020-12-31
audio:6953,해운대구,반여3동전통시장,부산광역시해운대구 반여동 1581,POINT(129.1304736 35.2001017),35.2001017,129.1304736,YES,정상동작,부민병원 방향,2020-12-31
audio:6954,해운대구,반여3동전통시장,부산광역시해운대구 반여동 1581,POINT(129.1304736 35.2001017),35.2001017,129.1304736,YES,정상동작,덕천주공아파트 방향,2020-12-31
audio:6955,해운대구,재송동동부약국,부산광역시해운대구 재송동 1065-1,POINT(129.1271596 35.1907493),35.1907493,129.1271596,YES,정상동작,부민병원 방향,2020-12-31
audio:6956,해운대구,재송동동부약국,부산광역시해운대구 재송동 1065-1,POINT(129.1271596 35.1907493),35.1907493,129.1271596,YES,정상동작,덕천주공아파트 방향,2020-12-31
audio:6957,해운대구,센텀 28지점,부산광역시센텀타워 메디컬사거리,POINT(129.0552449 35.1623463),35.1623463,129.0552449,YES,정상동작,kt,2020-12-31
audio:6958,해운대구,센텀 28지점,부산광역시센텀타워 메디컬사거리,POINT(129.0552449 35.1623463),35.1623463,129.0552449,YES,정상동작,샌텀호텔,2020-12-31
audio:6959,해운대구,센텀 28지점,부산광역시센텀타워 메디컬사거리,POINT(129.0552449 35.1623463),35.1623463,129.0552449,YES,정상동작,스타벅스,2020-12-31
audio:6960,해운대구,센텀 28지점,부산광역시센텀타워 메디컬사거리,POINT(129.0552449 35.1623463),35.1623463,129.0552449,YES,정상동작,센텀다이아몬드,2020-12-31
audio:6961,해운대구,신해운대역,부산광역시해운대구 좌동 150-1,POINT(129.1779733 35.1814586),35.1814586,129.1779733,YES,정상동작,,2020-12-31
audio:6962,해운대구,신해운대역,부산광역시해운대구 좌동 150-1,POINT(129.1779733 35.1814586),35.1814586,129.1779733,YES,정상동작,,2020-12-31
audio:6963,해운대구,해운대우체국,부산광역시해운대구 석대동 637,POINT(129.1201498 35.2183786),35.2183786,129.1201498,YES,정상동작,,2020-12-31
audio:6964,해운대구,해운대우체국,부산광역시해운대구 석대동 637,POINT(129.1201498 35.2183786),35.2183786,129.1201498,YES,정상동작,,2020-12-31
audio:6965,해운대구,중동두산위브,부산광역시해운대구 중동 1807,POINT(129.1793658 35.1615967),35.1615967,129.1793658,YES,정상동작,제어기,2020-12-31
audio:6966,해운대구,중동두산위브,부산광역시해운대구 중동 1807,POINT(129.1793658 35.1615967),35.1615967,129.1793658,YES,정상동작,롯데케슬,2020-12-31
audio:6967,해운대구,중동두산위브,부산광역시해운대구 중동 1807,POINT(129.1793658 35.1615967),35.1615967,129.1793658,YES,정상동작,롯데케슬,2020-12-31
audio:6968,해운대구,중동두산위브,부산광역시해운대구 중동 1807,POINT(129.1793658 35.1615967),35.1615967,129.1793658,YES,정상동작,일레븐,2020-12-31
audio:6969,해운대구,중동두산위브,부산광역시해운대구 중동 1807,POINT(129.1793658 35.1615967),35.1615967,129.1793658,YES,정상동작,비치베르빌,2020-12-31
audio:6970,해운대구,중동두산위브,부산광역시해운대구 중동 1807,POINT(129.1793658 35.1615967),35.1615967,129.1793658,YES,정상동작,두산위브부동산,2020-12-31
audio:6971,해운대구,해운대보건소,부산광역시해운대구 좌동 1335,POINT(129.1779832 35.1646658),35.1646658,129.1779832,YES,정상동작,해운대보건소,2020-12-31
audio:6972,해운대구,해운대보건소,부산광역시해운대구 좌동 1335,POINT(129.1779832 35.1646658),35.1646658,129.1779832,YES,정상동작,보건소건너편,2020-12-31
audio:6973,해운대구,해운대보건소,부산광역시해운대구 좌동 1335,POINT(129.1779832 35.1646658),35.1646658,129.1779832,YES,정상동작,현대아파트105동,2020-12-31
audio:6974,해운대구,해운대보건소,부산광역시해운대구 좌동 1335,POINT(129.1779832 35.1646658),35.1646658,129.1779832,YES,정상동작,국제약국,2020-12-31
audio:6975,해운대구,센텀 29지점,부산광역시해운대구 우동 1515,POINT(129.1320155 35.1664207),35.1664207,129.1320155,YES,정상동작,솔로몬타워,2020-12-31
audio:6976,해운대구,센텀 29지점,부산광역시해운대구 우동 1515,POINT(129.1320155 35.1664207),35.1664207,129.1320155,YES,정상동작,wbc,2020-12-31
audio:6977,해운대구,센텀 29지점,부산광역시해운대구 우동 1515,POINT(129.1320155 35.1664207),35.1664207,129.1320155,YES,정상동작,펜트하임,2020-12-31
audio:6978,해운대구,센텀 29지점,부산광역시해운대구 우동 1515,POINT(129.1320155 35.1664207),35.1664207,129.1320155,YES,정상동작,한샘,2020-12-31
audio:6979,해운대구,동부지청어귀삼거리,부산광역시해운대구 재송동 1096-5,POINT(129.1223036 35.1833670),35.1833670,129.1223036,YES,정상동작,교통섬,2020-12-31
audio:6980,해운대구,동부지청어귀삼거리,부산광역시해운대구 재송동 1096-5,POINT(129.1223036 35.1833670),35.1833670,129.1223036,YES,정상동작,몽돌횟집,2020-12-31
audio:6981,해운대구,동부지청어귀삼거리(직결),부산광역시해운대구 재송동 1096-5,POINT(129.1223036 35.1833670),35.1833670,129.1223036,YES,정상동작,김현수골프,2020-12-31
audio:6982,해운대구,동부지청어귀삼거리(직결),부산광역시해운대구 재송동 1096-5,POINT(129.1223036 35.1833670),35.1833670,129.1223036,YES,정상동작,교통섬,2020-12-31
audio:6983,해운대구,동부지청어귀삼거리(직결),부산광역시해운대구 재송동 1096-5,POINT(129.1223036 35.1833670),35.1833670,129.1223036,YES,정상동작,고가밑,2020-12-31
audio:6984,해운대구,동부약국,부산광역시해운대구 재송동 1034-18,POINT(129.1279754 35.1917782),35.1917782,129.1279754,YES,정상동작,미소담치과,2020-12-31
audio:6985,해운대구,동부약국,부산광역시해운대구 재송동 1034-18,POINT(129.1279754 35.1917782),35.1917782,129.1279754,YES,정상동작,재송현대아파트,2020-12-31
audio:6986,해운대구,동부약국,부산광역시해운대구 재송동 1034-18,POINT(129.1279754 35.1917782),35.1917782,129.1279754,YES,정상동작,24시돼지국밥,2020-12-31
audio:6987,해운대구,동부약국,부산광역시해운대구 재송동 1034-18,POINT(129.1279754 35.1917782),35.1917782,129.1279754,YES,정상동작,24시돼지국밥,2020-12-31
audio:7630,북구,부산이노비즈앞,부산광역시북구 만덕동 758-24,POINT(129.0256482 35.2126281),35.2126281,129.0256482,YES,정상동작,gs25,2020-12-31
audio:7631,남구,남구청사앞,부산광역시남구 대연6동 1250-5,POINT(129.0836267 35.1356486),35.1356486,129.0836267,YES,정상동작,남구청,2020-12-31
audio:7632,남구,남구청사앞,부산광역시남구 대연6동 1250-5,POINT(129.0836267 35.1356486),35.1356486,129.0836267,YES,정상동작,미진축산,2020-12-31
audio:7633,남구,부경대용당캠퍼스,부산광역시남구 용당동 439-3,POINT(129.0894326 35.1160001),35.1160001,129.0894326,YES,정상동작,용당물류보세창고,2020-12-31
audio:7634,남구,부경대용당캠퍼스,부산광역시남구 용당동 439-3,POINT(129.0894326 35.1160001),35.1160001,129.0894326,YES,정상동작,교통섬,2020-12-31
audio:7635,남구,부경대용당캠퍼스,부산광역시남구 용당동 439-3,POINT(129.0894326 35.1160001),35.1160001,129.0894326,YES,정상동작,교통섬,2020-12-31
audio:7636,남구,부경대용당캠퍼스,부산광역시남구 용당동 439-3,POINT(129.0894326 35.1160001),35.1160001,129.0894326,YES,정상동작,부경대캠버스,2020-12-31
audio:7637,남구,부경대용당캠퍼스,부산광역시남구 용당동 439-3,POINT(129.0894326 35.1160001),35.1160001,129.0894326,YES,정상동작,부경대캠버스,2020-12-31
audio:7638,남구,부경대용당캠퍼스,부산광역시남구 용당동 439-3,POINT(129.0894326 35.1160001),35.1160001,129.0894326,YES,정상동작,콘테이너야적장,2020-12-31
audio:7639,남구,동남여객,부산광역시남구 용당동 357-1,POINT(129.0948450 35.1163028),35.1163028,129.0948450,YES,정상동작,용당우편취급소,2020-12-31
audio:7640,남구,동남여객,부산광역시남구 용당동 357-1,POINT(129.0948450 35.1163028),35.1163028,129.0948450,YES,정상동작,현대서비스센터,2020-12-31
audio:7641,남구,용당세관,부산광역시남구 용당동 123-60,POINT(129.0956251 35.1147544),35.1147544,129.0956251,YES,정상동작,용당세관,2020-12-31
audio:7642,남구,용당세관,부산광역시남구 용당동 123-60,POINT(129.0956251 35.1147544),35.1147544,129.0956251,YES,정상동작,용당파출소,2020-12-31
audio:7643,남구,신선대부두,부산광역시남구 용당동123,POINT(129.0936028 35.1103739),35.1103739,129.0936028,YES,정상동작,전주콩나물해장국,2020-12-31
audio:7644,남구,신선대부두,부산광역시남구 용당동123,POINT(129.0936028 35.1103739),35.1103739,129.0936028,YES,정상동작,일등타이어,2020-12-31
audio:7645,남구,신선대부두,부산광역시남구 용당동123,POINT(129.0936028 35.1103739),35.1103739,129.0936028,YES,정상동작,부산항터미널,2020-12-31
audio:7646,남구,신선대부두,부산광역시남구 용당동123,POINT(129.0936028 35.1103739),35.1103739,129.0936028,YES,정상동작,부산항터미널,2020-12-31
audio:7647,남구,신선대부두,부산광역시남구 용당동123,POINT(129.0936028 35.1103739),35.1103739,129.0936028,YES,정상동작,내트럴네트워크,2020-12-31
audio:7648,남구,신선대부두,부산광역시남구 용당동123,POINT(129.0936028 35.1103739),35.1103739,129.0936028,YES,정상동작,내트럴네트워크,2020-12-31
audio:7649,남구,신선대부두,부산광역시남구 용당동123,POINT(129.0936028 35.1103739),35.1103739,129.0936028,YES,정상동작,교통섬,2020-12-31
audio:7650,남구,신선대부두,부산광역시남구 용당동123,POINT(129.0936028 35.1103739),35.1103739,129.0936028,YES,정상동작,교통섬,2020-12-31
audio:7651,남구,용당씨와이,부산광역시남구용당동 168-1,POINT(129.0945689 35.1120688),35.1120688,129.0945689,YES,정상동작,화물차휴게소,2020-12-31
audio:7652,남구,용당씨와이,부산광역시남구용당동 168-1,POINT(129.0945689 35.1120688),35.1120688,129.0945689,YES,정상동작,강변타이어,2020-12-31
audio:7653,남구,용당씨와이,부산광역시남구용당동 168-1,POINT(129.0945689 35.1120688),35.1120688,129.0945689,YES,정상동작,시설관리사무소,2020-12-31
audio:7654,남구,용당씨와이,부산광역시남구용당동 168-1,POINT(129.0945689 35.1120688),35.1120688,129.0945689,YES,정상동작,제어기,2020-12-31
audio:7655,남구,용당씨와이,부산광역시남구용당동 168-1,POINT(129.0945689 35.1120688),35.1120688,129.0945689,YES,정상동작,교통섬,2020-12-31
audio:7656,남구,용당씨와이,부산광역시남구용당동 168-1,POINT(129.0945689 35.1120688),35.1120688,129.0945689,YES,정상동작,교통섬,2020-12-31
audio:7657,남구,용당씨와이,부산광역시남구용당동 168-1,POINT(129.0945689 35.1120688),35.1120688,129.0945689,YES,정상동작,신선지하차도방향,2020-12-31
audio:7658,남구,용당씨와이,부산광역시남구용당동 168-1,POINT(129.0945689 35.1120688),35.1120688,129.0945689,YES,정상동작,신선지하차도방향,2020-12-31
audio:7659,남구,부산혜성학교,부산광역시남구 대연5동 1775-21,POINT(129.0791564 35.1411329),35.1411329,129.0791564,YES,정상동작,sk하나로마트,2020-12-31
audio:7660,남구,부산혜성학교,부산광역시남구 대연5동 1775-21,POINT(129.0791564 35.1411329),35.1411329,129.0791564,YES,정상동작,문현파크맨션,2020-12-31
audio:7661,남구,부산외국어대학앞,부산광역시남구 감만2동 13-24,POINT(129.0831847 35.1221767),35.1221767,129.0831847,YES,정상동작,제어기,2020-12-31
audio:7662,남구,부산외국어대학앞,부산광역시남구 감만2동 13-24,POINT(129.0831847 35.1221767),35.1221767,129.0831847,YES,정상동작,외국어대학교,2020-12-31
audio:7663,남구,성지중학교,부산광역시남구 우암1동 109-3,POINT(129.0813398 35.1270156),35.1270156,129.0813398,YES,정상동작,성지중학교 정문,2020-12-31
audio:7664,남구,성지중학교,부산광역시남구 우암1동 109-3,POINT(129.0813398 35.1270156),35.1270156,129.0813398,YES,정상동작,gs25,2020-12-31
audio:7665,남구,성지중학교,부산광역시남구 우암1동 109-3,POINT(129.0813398 35.1270156),35.1270156,129.0813398,YES,정상동작,성지고등학교,2020-12-31
audio:7666,남구,성지중학교,부산광역시남구 우암1동 109-3,POINT(129.0813398 35.1270156),35.1270156,129.0813398,YES,정상동작,서향교회,2020-12-31
audio:7667,남구,문화회관입구,부산광역시남구 대연4동 950-12,POINT(129.0928517 35.1288502),35.1288502,129.0928517,YES,정상동작,제어기,2020-12-31
audio:7668,남구,문화회관입구,부산광역시남구 대연4동 950-12,POINT(129.0928517 35.1288502),35.1288502,129.0928517,YES,정상동작,박물관방향,2020-12-31
audio:7669,남구,대연농협,부산광역시남구 대연5동 329-18,POINT(129.0941697 35.1355086),35.1355086,129.0941697,YES,정상동작,김영수한의원,2020-12-31
audio:7670,남구,대연농협,부산광역시남구 대연5동 329-18,POINT(129.0941697 35.1355086),35.1355086,129.0941697,YES,정상동작,kt텔레콤,2020-12-31
audio:7671,남구,대연농협,부산광역시남구 대연5동 329-18,POINT(129.0941697 35.1355086),35.1355086,129.0941697,YES,정상동작,기아산업 앞,2020-12-31
audio:7672,남구,대연농협,부산광역시남구 대연5동 329-18,POINT(129.0941697 35.1355086),35.1355086,129.0941697,YES,정상동작,제일은행,2020-12-31
audio:7673,남구,석포초교 (진입),부산광역시남구 대연4동 990-1,POINT(129.0901093 35.1264322),35.1264322,129.0901093,YES,정상동작,제어기,2020-12-31
audio:7674,남구,석포초교 (진입),부산광역시남구 대연4동 990-1,POINT(129.0901093 35.1264322),35.1264322,129.0901093,YES,정상동작,삼일자동화유리,2020-12-31
audio:7675,남구,대연고개,부산광역시남구 대연동 1613-134,POINT(129.0809730 35.1341219),35.1341219,129.0809730,YES,정상동작,제어기,2020-12-31
audio:7676,남구,대연고개,부산광역시남구 대연동 1613-134,POINT(129.0809730 35.1341219),35.1341219,129.0809730,YES,정상동작,양우내안apt,2020-12-31
audio:7677,남구,대연부경대,부산광역시남구 대연2동 1763-13,POINT(129.0867240 35.1350439),35.1350439,129.0867240,YES,정상동작,씨엔엘,2020-12-31
audio:7678,남구,대연부경대,부산광역시남구 대연2동 1763-13,POINT(129.0867240 35.1350439),35.1350439,129.0867240,YES,정상동작,삼성디지털프라자,2020-12-31
audio:7679,남구,대연부경대,부산광역시남구 대연2동 1763-13,POINT(129.0867240 35.1350439),35.1350439,129.0867240,YES,정상동작,우리은행,2020-12-31
audio:7680,남구,대연부경대,부산광역시남구 대연2동 1763-13,POINT(129.0867240 35.1350439),35.1350439,129.0867240,YES,정상동작,우리은행 대연동지점,2020-12-31
audio:7681,남구,대연부경대,부산광역시남구 대연2동 1763-13,POINT(129.0867240 35.1350439),35.1350439,129.0867240,YES,정상동작,롯데하이마트,2020-12-31
audio:7682,남구,대연부경대,부산광역시남구 대연2동 1763-13,POINT(129.0867240 35.1350439),35.1350439,129.0867240,YES,정상동작,삼성디지털프라자,2020-12-31
audio:7683,남구,대천사거리,부산광역시남구 대연1동 565-1,POINT(129.1011828 35.1299195),35.1299195,129.1011828,YES,정상동작,제어기,2020-12-31
audio:7684,남구,대천사거리,부산광역시남구 대연1동 565-1,POINT(129.1011828 35.1299195),35.1299195,129.1011828,YES,정상동작,대연자이부동산,2020-12-31
audio:7685,남구,대천사거리,부산광역시남구 대연1동 565-1,POINT(129.1011828 35.1299195),35.1299195,129.1011828,YES,정상동작,성지카서비스센터,2020-12-31
audio:7686,남구,대천사거리,부산광역시남구 대연1동 565-1,POINT(129.1011828 35.1299195),35.1299195,129.1011828,YES,정상동작,더 파이어��,2020-12-31
audio:7687,남구,대천사거리,부산광역시남구 대연1동 565-1,POINT(129.1011828 35.1299195),35.1299195,129.1011828,YES,정상동작,더파이어��,2020-12-31
audio:7688,남구,대천사거리,부산광역시남구 대연1동 565-1,POINT(129.1011828 35.1299195),35.1299195,129.1011828,YES,정상동작,대연자이아파트,2020-12-31
audio:7689,남구,대천사거리,부산광역시남구 대연1동 565-1,POINT(129.1011828 35.1299195),35.1299195,129.1011828,YES,정상동작,대연자이아파트,2020-12-31
audio:7690,남구,대연3PB,부산광역시남구 대연3동 407-6,POINT(129.0983153 35.1369854),35.1369854,129.0983153,YES,정상동작,대연3소방pb,2020-12-31
audio:7691,남구,대연3PB,부산광역시남구 대연3동 407-6,POINT(129.0983153 35.1369854),35.1369854,129.0983153,YES,정상동작,전자랜드,2020-12-31
audio:7692,남구,대연3PB,부산광역시남구 대연3동 407-6,POINT(129.0983153 35.1369854),35.1369854,129.0983153,YES,정상동작,동일스위트,2020-12-31
audio:7693,남구,대연3PB,부산광역시남구 대연3동 407-6,POINT(129.0983153 35.1369854),35.1369854,129.0983153,YES,정상동작,아디다스,2020-12-31
audio:7694,남구,용소교차로,부산광역시남구 대연1동 72-1,POINT(129.0998287 35.1369176),35.1369176,129.0998287,YES,정상동작,제어기,2020-12-31
audio:7695,남구,용소교차로,부산광역시남구 대연1동 72-1,POINT(129.0998287 35.1369176),35.1369176,129.0998287,YES,정상동작,부경대방향,2020-12-31
audio:7696,남구,남부서,부산광역시남구 대연1동 39-25,POINT(129.1031649 35.1385728),35.1385728,129.1031649,YES,정상동작,bmw매장,2020-12-31
audio:7697,남구,남부서,부산광역시남구 대연1동 39-25,POINT(129.1031649 35.1385728),35.1385728,129.1031649,YES,정상동작,대우푸르지오,2020-12-31
audio:7698,남구,대남교차로,부산광역시남구 대연동 1633-104,POINT(129.1049610 35.1399356),35.1399356,129.1049610,YES,정상동작,cctv철주,2020-12-31
audio:7699,남구,대남교차로,부산광역시남구 대연동 1633-104,POINT(129.1049610 35.1399356),35.1399356,129.1049610,YES,정상동작,메디아트,2020-12-31
audio:7700,남구,대남교차로(직결),부산광역시남구 대연동 1633-104,POINT(129.1049610 35.1399356),35.1399356,129.1049610,YES,정상동작,미래약국,2020-12-31
audio:7701,남구,대남교차로(직결),부산광역시남구 대연동 1633-104,POINT(129.1049610 35.1399356),35.1399356,129.1049610,YES,정상동작,남천치과,2020-12-31
audio:7702,남구,세방기업,부산광역시남구 우암1동 55-1,POINT(129.0796054 35.1252914),35.1252914,129.0796054,YES,정상동작,세방기업 방향,2020-12-31
audio:7703,남구,세방기업,부산광역시남구 우암1동 55-1,POINT(129.0796054 35.1252914),35.1252914,129.0796054,YES,정상동작,뉴서울아파트 방향,2020-12-31
audio:7704,남구,우암부산은행,부산광역시남구 우암2동 184-250,POINT(129.0707084 35.1253524),35.1253524,129.0707084,YES,정상동작,새망르금고,2020-12-31
audio:7705,남구,우암부산은행,부산광역시남구 우암2동 184-250,POINT(129.0707084 35.1253524),35.1253524,129.0707084,YES,정상동작,새마을금고건너편,2020-12-31
audio:7706,남구,황령산터널입구,부산광역시남구 대연3동 230-5,POINT(129.0959377 35.1470575),35.1470575,129.0959377,YES,정상동작,,2020-12-31
audio:7707,남구,황령산터널입구,부산광역시남구 대연3동 230-5,POINT(129.0959377 35.1470575),35.1470575,129.0959377,YES,정상동작,,2020-12-31
audio:7708,남구,석포초교,부산광역시남구 대연2동 949-19,POINT(129.0915638 35.1285374),35.1285374,129.0915638,YES,정상동작,김용대정형외과,2020-12-31
audio:7709,남구,석포초교,부산광역시남구 대연2동 949-19,POINT(129.0915638 35.1285374),35.1285374,129.0915638,YES,정상동작,제어기,2020-12-31
audio:7710,남구,대연3동사무소,부산광역시남구 대연3동 519-1,POINT(129.1008012 35.1333573),35.1333573,129.1008012,YES,정상동작,국대???볶이,2020-12-31
audio:7711,남구,대연3동사무소,부산광역시남구 대연3동 519-1,POINT(129.1008012 35.1333573),35.1333573,129.1008012,YES,정상동작,오승택해어,2020-12-31
audio:7712,남구,차량등록사업소,부산광역시남구 대연1동 605-15,POINT(129.1033395 35.1303776),35.1303776,129.1033395,YES,정상동작,대연자이아파트,2020-12-31
audio:7713,남구,차량등록사업소,부산광역시남구 대연1동 605-15,POINT(129.1033395 35.1303776),35.1303776,129.1033395,YES,정상동작,교통섬,2020-12-31
audio:7714,남구,차량등록사업소,부산광역시남구 대연1동 605-15,POINT(129.1033395 35.1303776),35.1303776,129.1033395,YES,정상동작,교통섬,2020-12-31
audio:7715,남구,차량등록사업소,부산광역시남구 대연1동 605-15,POINT(129.1033395 35.1303776),35.1303776,129.1033395,YES,정상동작,부경대학교,2020-12-31
audio:7716,남구,차량등록사업소,부산광역시남구 대연1동 605-15,POINT(129.1033395 35.1303776),35.1303776,129.1033395,YES,정상동작,교통 방송국앞,2020-12-31
audio:7717,남구,차량등록사업소,부산광역시남구 대연1동 605-15,POINT(129.1033395 35.1303776),35.1303776,129.1033395,YES,정상동작,교통섬,2020-12-31
