sourceId,districtGu,name,point,lat,lng,widthMeter,areaSquareMeter,structureCode,structureName,scls,ufid
stairs:2166,사상구,모라주공3단지아파트,POINT(128.9998288 35.1817948),35.1817948,128.9998288,0.00,6.57,SRD001,계단,C0393323,100035816030C03910100000000009742
stairs:2167,사상구,모라주공3단지아파트,POINT(128.9998211 35.1818502),35.1818502,128.9998211,0.00,8.82,SRD001,계단,C0393323,100035816030C03910100000000009743
stairs:2168,사상구,모라주공3단지아파트,POINT(128.9993532 35.1820878),35.1820878,128.9993532,0.00,22.68,SRD001,계단,C0393323,100035816030C03910100000000009744
stairs:2169,사상구,모라주공3단지아파트,POINT(128.9989634 35.1825078),35.1825078,128.9989634,0.00,20.83,SRD001,계단,C0393323,100035816030C03910100000000009745
stairs:2170,사상구,모라주공3단지아파트,POINT(129.0002963 35.1841441),35.1841441,129.0002963,0.00,7.47,SRD001,계단,C0393323,100035913021C03910100000000009746
stairs:2171,사상구,모라주공3단지아파트,POINT(129.0003166 35.1841699),35.1841699,129.0003166,0.00,4.24,SRD001,계단,C0393323,100035913021C03910100000000009747
stairs:2172,사상구,모라주공3단지아파트,POINT(129.0004135 35.1842229),35.1842229,129.0004135,0.00,10.38,SRD001,계단,C0393323,100035913021C03910100000000009748
stairs:2173,사상구,모라주공3단지아파트,POINT(129.0003012 35.1825420),35.1825420,129.0003012,0.00,13.34,SRD001,계단,C0393323,100035913021C03910100000000009749
stairs:2174,사상구,모라주공3단지아파트,POINT(129.0003031 35.1837556),35.1837556,129.0003031,0.00,28.38,SRD001,계단,C0393323,100035913021C03910100000000009750
stairs:2175,사상구,모라주공3단지아파트,POINT(128.9999919 35.1837759),35.1837759,128.9999919,0.00,9.29,SRD001,계단,C0393323,100035913021C03910100000000009751
stairs:2176,사상구,용운사,POINT(128.9923521 35.1813109),35.1813109,128.9923521,0.00,9.20,SRD001,계단,C0393323,100035816030C03910100000000009752
stairs:2177,사상구,용운사,POINT(128.9922487 35.1812159),35.1812159,128.9922487,0.00,13.67,SRD001,계단,C0393323,100035816030C03910100000000009753
stairs:2178,사상구,용운사,POINT(128.9924899 35.1813251),35.1813251,128.9924899,0.00,17.80,SRD001,계단,C0393323,100035816030C03910100000000009754
stairs:2179,사상구,용운사,POINT(128.9921570 35.1815203),35.1815203,128.9921570,0.00,33.23,SRD001,계단,C0393323,100035816030C03910100000000009755
stairs:2180,사상구,계단,POINT(128.9908754 35.1804140),35.1804140,128.9908754,0.00,11.82,SRD001,계단,C0393323,100035816030C03910100000000009756
stairs:2181,사상구,계단,POINT(128.9909520 35.1804871),35.1804871,128.9909520,0.00,6.16,SRD001,계단,C0393323,100035816030C03910100000000009757
stairs:2182,사상구,대덕여자고등학교,POINT(128.9925344 35.1793914),35.1793914,128.9925344,0.00,5.66,SRD001,계단,C0393323,100035816030C03910100000000009758
stairs:2183,사상구,대덕여자고등학교,POINT(128.9927967 35.1795676),35.1795676,128.9927967,0.00,25.82,SRD001,계단,C0393323,100035816030C03910100000000009759
stairs:2184,사상구,날마다교회,POINT(128.9917446 35.1786911),35.1786911,128.9917446,0.00,25.07,SRD001,계단,C0393323,100035816030C03910100000000009760
stairs:2185,사상구,계단,POINT(128.9908444 35.1797905),35.1797905,128.9908444,0.00,93.42,SRD001,계단,C0393323,100035816030C03910100000000009761
stairs:2186,사상구,계단,POINT(128.9908289 35.1794989),35.1794989,128.9908289,0.00,16.21,SRD001,계단,C0393323,100035816030C03910100000000009762
stairs:2187,사상구,대덕여자고등학교,POINT(128.9924517 35.1793053),35.1793053,128.9924517,0.00,173.92,SRD001,계단,C0393323,100035816030C03910100000000009763
stairs:2188,사상구,대덕여자고등학교,POINT(128.9923206 35.1790339),35.1790339,128.9923206,0.00,113.50,SRD001,계단,C0393323,100035816030C03910100000000009764
stairs:2189,사상구,대덕여자고등학교,POINT(128.9937249 35.1790791),35.1790791,128.9937249,0.00,15.23,SRD001,계단,C0393323,100035816030C03910100000000009765
stairs:2190,사상구,대덕여자고등학교,POINT(128.9935739 35.1791882),35.1791882,128.9935739,0.00,33.49,SRD001,계단,C0393323,100035816030C03910100000000009766
stairs:2191,사상구,대덕여자고등학교,POINT(128.9933053 35.1792715),35.1792715,128.9933053,0.00,18.67,SRD001,계단,C0393323,100035816030C03910100000000009767
stairs:2192,사상구,대덕여자고등학교,POINT(128.9932100 35.1793234),35.1793234,128.9932100,0.00,14.87,SRD001,계단,C0393323,100035816030C03910100000000009768
stairs:2193,사상구,대덕여자고등학교,POINT(128.9930200 35.1794599),35.1794599,128.9930200,0.00,25.63,SRD001,계단,C0393323,100035816030C03910100000000009769
stairs:2194,사상구,대덕여자고등학교,POINT(128.9939316 35.1785249),35.1785249,128.9939316,0.00,6.86,SRD001,계단,C0393323,100035816030C03910100000000009770
stairs:2195,사상구,사상구국제화센터,POINT(128.9912481 35.1775689),35.1775689,128.9912481,0.00,8.48,SRD001,계단,C0393323,100035816030C03910100000000009771
stairs:2196,사상구,계단,POINT(128.9895568 35.1828544),35.1828544,128.9895568,0.00,26.73,SRD001,계단,C0393323,100035816030C03910100000000009772
stairs:2197,사상구,모라무학아파트,POINT(128.9891790 35.1826742),35.1826742,128.9891790,0.00,7.78,SRD001,계단,C0393323,100035816030C03910100000000009773
stairs:2198,사상구,사상구재활용센터,POINT(128.9895504 35.1832423),35.1832423,128.9895504,0.00,11.91,SRD001,계단,C0393323,100035816030C03910100000000009774
stairs:2199,사상구,계단,POINT(128.9898784 35.1831489),35.1831489,128.9898784,0.00,9.41,SRD001,계단,C0393323,100035816030C03910100000000009775
stairs:2200,사상구,계단,POINT(128.9896770 35.1833410),35.1833410,128.9896770,0.00,4.76,SRD001,계단,C0393323,100035816030C03910100000000009776
stairs:2201,사상구,사상구청소년수련관,POINT(128.9906321 35.1826745),35.1826745,128.9906321,0.00,16.99,SRD001,계단,C0393323,100035816030C03910100000000009777
stairs:2202,사상구,사상구청소년수련관,POINT(128.9906424 35.1830950),35.1830950,128.9906424,0.00,9.49,SRD001,계단,C0393323,100035816030C03910100000000009778
stairs:2203,사상구,사상구청소년수련관,POINT(128.9906636 35.1830174),35.1830174,128.9906636,0.00,8.37,SRD001,계단,C0393323,100035816030C03910100000000009779
stairs:2204,사상구,사상구청소년수련관,POINT(128.9907349 35.1830227),35.1830227,128.9907349,0.00,5.39,SRD001,계단,C0393323,100035816030C03910100000000009780
stairs:2205,사상구,계단,POINT(128.9936963 35.1827821),35.1827821,128.9936963,0.00,9.83,SRD001,계단,C0393323,100035816030C03910100000000009781
stairs:2206,사상구,백양그린2단지아파트,POINT(128.9940699 35.1821934),35.1821934,128.9940699,0.00,8.96,SRD001,계단,C0393323,100035816030C03910100000000009782
stairs:2207,사상구,모덕초등학교,POINT(128.9916950 35.1824867),35.1824867,128.9916950,0.00,41.59,SRD001,계단,C0393323,100035816030C03910100000000009783
stairs:2208,사상구,모덕초등학교,POINT(128.9914084 35.1825674),35.1825674,128.9914084,0.00,17.12,SRD001,계단,C0393323,100035816030C03910100000000009784
stairs:2209,사상구,모덕초등학교,POINT(128.9909247 35.1826228),35.1826228,128.9909247,0.00,11.19,SRD001,계단,C0393323,100035816030C03910100000000009785
stairs:2210,사상구,모덕초등학교,POINT(128.9916170 35.1821047),35.1821047,128.9916170,0.00,30.82,SRD001,계단,C0393323,100035816030C03910100000000009786
stairs:2211,사상구,우신모라아파트,POINT(128.9915607 35.1830820),35.1830820,128.9915607,0.00,8.14,SRD001,계단,C0393323,100035816030C03910100000000009787
stairs:2212,사상구,우신모라아파트,POINT(128.9908557 35.1829807),35.1829807,128.9908557,0.00,5.65,SRD001,계단,C0393323,100035816030C03910100000000009788
stairs:2213,사상구,모덕초등학교,POINT(128.9916200 35.1822135),35.1822135,128.9916200,0.00,20.78,SRD001,계단,C0393323,100035816030C03910100000000009789
stairs:2214,사상구,모덕초등학교,POINT(128.9916199 35.1821085),35.1821085,128.9916199,0.00,15.30,SRD001,계단,C0393323,100035816030C03910100000000009790
stairs:2215,사상구,자유아파트,POINT(128.9899577 35.1804401),35.1804401,128.9899577,0.00,7.91,SRD001,계단,C0393323,100035816030C03910100000000009792
stairs:2216,사상구,계단,POINT(128.9883550 35.1812216),35.1812216,128.9883550,0.00,26.79,SRD001,계단,C0393323,100035816030C03910100000000009793
stairs:2217,사상구,계단,POINT(128.9884127 35.1814902),35.1814902,128.9884127,0.00,28.94,SRD001,계단,C0393323,100035816030C03910100000000009794
stairs:2218,사상구,자유아파트,POINT(128.9897892 35.1801544),35.1801544,128.9897892,0.00,5.15,SRD001,계단,C0393323,100035816030C03910100000000009795
stairs:2219,사상구,계단,POINT(128.9904232 35.1817815),35.1817815,128.9904232,0.00,4.69,SRD001,계단,C0393323,100035816030C03910100000000009796
stairs:2220,사상구,모덕초등학교,POINT(128.9907197 35.1818850),35.1818850,128.9907197,0.00,16.51,SRD001,계단,C0393323,100035816030C03910100000000009797
stairs:2221,사상구,자유아파트,POINT(128.9903074 35.1813897),35.1813897,128.9903074,0.00,43.92,SRD001,계단,C0393323,100035816030C03910100000000009798
stairs:2222,사상구,KT덕포빌딩,POINT(128.9823486 35.1774917),35.1774917,128.9823486,0.00,17.08,SRD001,계단,C0393323,100035816030C03910100000000009799
stairs:2223,사상구,계단,POINT(128.9877680 35.1777221),35.1777221,128.9877680,0.00,5.84,SRD001,계단,C0393323,100035816030C03910100000000009800
stairs:2224,사상구,자유아파트,POINT(128.9894236 35.1794145),35.1794145,128.9894236,0.00,4.52,SRD001,계단,C0393323,100035816030C03910100000000009801
stairs:2225,사상구,계단,POINT(128.9883905 35.1784709),35.1784709,128.9883905,0.00,24.03,SRD001,계단,C0393323,100035816030C03910100000000009802
stairs:2226,사상구,계단,POINT(128.9883685 35.1786351),35.1786351,128.9883685,0.00,15.85,SRD001,계단,C0393323,100035816030C03910100000000009803
stairs:2227,사상구,자유아파트,POINT(128.9892966 35.1795876),35.1795876,128.9892966,0.00,2.30,SRD001,계단,C0393323,100035816030C03910100000000009804
stairs:2228,사상구,부원파크타운아파트,POINT(128.9899393 35.1787787),35.1787787,128.9899393,0.00,7.75,SRD001,계단,C0393323,100035816030C03910100000000009805
stairs:2229,사상구,계단,POINT(128.9903259 35.1786564),35.1786564,128.9903259,0.00,18.13,SRD001,계단,C0393323,100035816030C03910100000000009806
stairs:2230,사상구,부원파크타운아파트,POINT(128.9901752 35.1791116),35.1791116,128.9901752,0.00,4.03,SRD001,계단,C0393323,100035816030C03910100000000009807
stairs:2231,사상구,부원파크타운아파트,POINT(128.9902152 35.1789603),35.1789603,128.9902152,0.00,4.62,SRD001,계단,C0393323,100035816030C03910100000000009808
stairs:2232,사상구,부원파크타운아파트,POINT(128.9904190 35.1791208),35.1791208,128.9904190,0.00,4.98,SRD001,계단,C0393323,100035816030C03910100000000009809
stairs:2233,사상구,부원파크타운아파트,POINT(128.9902800 35.1791427),35.1791427,128.9902800,0.00,6.20,SRD001,계단,C0393323,100035816030C03910100000000009810
stairs:2234,사상구,부원파크타운아파트,POINT(128.9901249 35.1790988),35.1790988,128.9901249,0.00,5.66,SRD001,계단,C0393323,100035816030C03910100000000009811
stairs:2235,사상구,계단,POINT(128.9860425 35.1762090),35.1762090,128.9860425,0.00,52.03,SRD001,계단,C0393323,100035816030C03910100000000009812
stairs:2236,사상구,계단,POINT(128.9883443 35.1769223),35.1769223,128.9883443,0.00,24.06,SRD001,계단,C0393323,100035816030C03910100000000009813
stairs:2237,사상구,계단,POINT(128.9883111 35.1766864),35.1766864,128.9883111,0.00,35.91,SRD001,계단,C0393323,100035816030C03910100000000009814
stairs:2238,사상구,계단,POINT(128.9900603 35.1771687),35.1771687,128.9900603,0.00,3.98,SRD001,계단,C0393323,100035816030C03910100000000009815
stairs:2239,사상구,계단,POINT(128.9883279 35.1768423),35.1768423,128.9883279,0.00,36.69,SRD001,계단,C0393323,100035816030C03910100000000009816
stairs:2240,사상구,계단,POINT(128.9911218 35.1765537),35.1765537,128.9911218,0.00,10.74,SRD001,계단,C0393323,100035816030C03910100000000009817
stairs:2241,사상구,계단,POINT(128.9912472 35.1770049),35.1770049,128.9912472,0.00,12.35,SRD001,계단,C0393323,100035816030C03910100000000009818
stairs:2242,사상구,계단,POINT(128.9909165 35.1762033),35.1762033,128.9909165,0.00,15.61,SRD001,계단,C0393323,100035816030C03910100000000009819
stairs:2243,사상구,계단,POINT(128.9908381 35.1771379),35.1771379,128.9908381,0.00,4.68,SRD001,계단,C0393323,100035816030C03910100000000009820
stairs:2244,사상구,사상구국제화센터,POINT(128.9910248 35.1774355),35.1774355,128.9910248,0.00,24.60,SRD001,계단,C0393323,100035816030C03910100000000009821
stairs:2245,사상구,덕상초등학교,POINT(128.9907590 35.1750813),35.1750813,128.9907590,0.00,49.14,SRD001,계단,C0393323,100035816030C03910100000000009822
stairs:2246,사상구,계단,POINT(128.9911524 35.1767205),35.1767205,128.9911524,0.00,77.86,SRD001,계단,C0393323,100035816030C03910100000000009823
stairs:2247,사상구,덕포백양공원,POINT(128.9892995 35.1749997),35.1749997,128.9892995,0.00,13.15,SRD001,계단,C0393323,100035816040C03910100000000009824
stairs:2248,사상구,계단,POINT(128.9882268 35.1747591),35.1747591,128.9882268,0.00,16.88,SRD001,계단,C0393323,100035816040C03910100000000009825
stairs:2249,사상구,계단,POINT(128.9882439 35.1749110),35.1749110,128.9882439,0.00,15.87,SRD001,계단,C0393323,100035816040C03910100000000009826
stairs:2250,사상구,덕상초등학교,POINT(128.9907151 35.1748238),35.1748238,128.9907151,0.00,69.94,SRD001,계단,C0393323,100035816040C03910100000000009827
stairs:2251,사상구,덕상초등학교,POINT(128.9907165 35.1745576),35.1745576,128.9907165,0.00,94.58,SRD001,계단,C0393323,100035816040C03910100000000009828
stairs:2252,사상구,덕상초등학교,POINT(128.9906078 35.1745876),35.1745876,128.9906078,0.00,11.09,SRD001,계단,C0393323,100035816040C03910100000000009829
stairs:2253,사상구,덕상초등학교,POINT(128.9906309 35.1745088),35.1745088,128.9906309,0.00,14.21,SRD001,계단,C0393323,100035816040C03910100000000009830
stairs:2254,사상구,부산사상시니어클럽,POINT(128.9924413 35.1739663),35.1739663,128.9924413,0.00,27.24,SRD001,계단,C0393323,100035816040C03910100000000009831
stairs:2255,사상구,계단,POINT(128.9802228 35.1905209),35.1905209,128.9802228,0.00,24.33,SRD001,계단,C0393323,100035816030C03910100000000009832
stairs:2256,사상구,계단,POINT(128.9799188 35.1757581),35.1757581,128.9799188,0.00,16.00,SRD001,계단,C0393323,100035816030C03910100000000009833
stairs:2257,사상구,계단,POINT(128.9760483 35.1770860),35.1770860,128.9760483,0.00,44.94,SRD001,계단,C0393323,100035816030C03910100000000009834
stairs:2258,사상구,계단,POINT(128.9761743 35.1760596),35.1760596,128.9761743,0.00,30.55,SRD001,계단,C0393323,100035816030C03910100000000009835
stairs:2259,사상구,계단,POINT(128.9758006 35.1822550),35.1822550,128.9758006,0.00,39.48,SRD001,계단,C0393323,100035816030C03910100000000009836
stairs:2260,사상구,계단,POINT(128.9763382 35.1741883),35.1741883,128.9763382,0.00,27.48,SRD001,계단,C0393323,100035816040C03910100000000009837
stairs:2261,사상구,계단,POINT(128.9765662 35.1717227),35.1717227,128.9765662,0.00,43.29,SRD001,계단,C0393323,100035816040C03910100000000009838
stairs:2262,사상구,계단,POINT(128.9764566 35.1729683),35.1729683,128.9764566,0.00,46.43,SRD001,계단,C0393323,100035816040C03910100000000009839
stairs:2263,사상구,계단,POINT(128.9764121 35.1736557),35.1736557,128.9764121,0.00,33.90,SRD001,계단,C0393323,100035816040C03910100000000009840
stairs:2264,사상구,계단,POINT(128.9804174 35.1735391),35.1735391,128.9804174,0.00,8.97,SRD001,계단,C0393323,100035816040C03910100000000009841
stairs:2265,사상구,계단,POINT(128.9770227 35.1678577),35.1678577,128.9770227,0.00,14.26,SRD001,계단,C0393323,100035816040C03910100000000009842
stairs:2266,사상구,계단,POINT(128.9765547 35.1695912),35.1695912,128.9765547,0.00,88.15,SRD001,계단,C0393323,100035816040C03910100000000009843
stairs:2267,사상구,계단,POINT(128.9764785 35.1683256),35.1683256,128.9764785,0.00,67.71,SRD001,계단,C0393323,100035816040C03910100000000009844
stairs:2268,사상구,오양힐타운아파트,POINT(128.9895995 35.1720293),35.1720293,128.9895995,0.00,13.96,SRD001,계단,C0393323,100035816040C03910100000000009852
stairs:2269,사상구,오양힐타운아파트,POINT(128.9898182 35.1717893),35.1717893,128.9898182,0.00,10.61,SRD001,계단,C0393323,100035816040C03910100000000009853
stairs:2270,사상구,오양힐타운아파트,POINT(128.9895687 35.1718108),35.1718108,128.9895687,0.00,10.11,SRD001,계단,C0393323,100035816040C03910100000000009854
stairs:2271,사상구,경동아파트,POINT(128.9906444 35.1715119),35.1715119,128.9906444,0.00,27.20,SRD001,계단,C0393323,100035816040C03910100000000009855
stairs:2272,사상구,덕포신익타운아파트,POINT(128.9904351 35.1721042),35.1721042,128.9904351,0.00,15.68,SRD001,계단,C0393323,100035816040C03910100000000009856
stairs:2273,사상구,계단,POINT(128.9931343 35.1726833),35.1726833,128.9931343,0.00,9.29,SRD001,계단,C0393323,100035816040C03910100000000009857
stairs:2274,사상구,서부산공업고등학교,POINT(128.9931505 35.1729085),35.1729085,128.9931505,0.00,97.16,SRD001,계단,C0393323,100035816040C03910100000000009858
stairs:2275,사상구,부산산업학교,POINT(128.9909856 35.1736555),35.1736555,128.9909856,0.00,16.96,SRD001,계단,C0393323,100035816040C03910100000000009860
stairs:2276,사상구,부산산업학교,POINT(128.9905425 35.1737051),35.1737051,128.9905425,0.00,23.27,SRD001,계단,C0393323,100035816040C03910100000000009861
stairs:2277,사상구,서부산공업고등학교,POINT(128.9940707 35.1739888),35.1739888,128.9940707,0.00,4.84,SRD001,계단,C0393323,100035816040C03910100000000009862
stairs:2278,사상구,서부산공업고등학교,POINT(128.9920606 35.1726862),35.1726862,128.9920606,0.00,24.53,SRD001,계단,C0393323,100035816040C03910100000000009863
stairs:2279,사상구,계단,POINT(128.9915330 35.1715235),35.1715235,128.9915330,0.00,11.75,SRD001,계단,C0393323,100035816040C03910100000000009864
stairs:2280,사상구,부산사상시니어클럽,POINT(128.9921802 35.1739497),35.1739497,128.9921802,0.00,30.24,SRD001,계단,C0393323,100035816040C03910100000000009865
stairs:2281,사상구,옥천사,POINT(128.9920940 35.1731525),35.1731525,128.9920940,0.00,28.52,SRD001,계단,C0393323,100035816040C03910100000000009866
stairs:2282,사상구,부산사상시니어클럽,POINT(128.9923890 35.1738410),35.1738410,128.9923890,0.00,14.75,SRD001,계단,C0393323,100035816040C03910100000000009867
stairs:2283,사상구,옥천사,POINT(128.9921672 35.1729964),35.1729964,128.9921672,0.00,30.96,SRD001,계단,C0393323,100035816040C03910100000000009868
stairs:2284,사상구,신라중학교,POINT(128.9940939 35.1695561),35.1695561,128.9940939,0.00,28.43,SRD001,계단,C0393323,100035816040C03910100000000009869
stairs:2285,사상구,신라중학교,POINT(128.9940060 35.1695983),35.1695983,128.9940060,0.00,18.34,SRD001,계단,C0393323,100035816040C03910100000000009870
stairs:2286,사상구,신라중학교,POINT(128.9939023 35.1696312),35.1696312,128.9939023,0.00,28.75,SRD001,계단,C0393323,100035816040C03910100000000009871
stairs:2287,사상구,계단,POINT(128.9899846 35.1685601),35.1685601,128.9899846,0.00,8.86,SRD001,계단,C0393323,100035816040C03910100000000009872
stairs:2288,사상구,계단,POINT(128.9900298 35.1631343),35.1631343,128.9900298,0.00,6.63,SRD001,계단,C0393323,100035816040C03910100000000009873
stairs:2289,사상구,무량사,POINT(128.9901940 35.1633438),35.1633438,128.9901940,0.00,15.86,SRD001,계단,C0393323,100035816040C03910100000000009874
stairs:2290,사상구,계단,POINT(128.9898501 35.1681335),35.1681335,128.9898501,0.00,33.39,SRD001,계단,C0393323,100035816040C03910100000000009875
stairs:2291,사상구,계단,POINT(128.9897406 35.1688008),35.1688008,128.9897406,0.00,15.30,SRD001,계단,C0393323,100035816040C03910100000000009876
stairs:2292,사상구,계단,POINT(128.9895763 35.1669275),35.1669275,128.9895763,0.00,38.79,SRD001,계단,C0393323,100035816040C03910100000000009877
stairs:2293,사상구,계단,POINT(128.9897822 35.1671312),35.1671312,128.9897822,0.00,10.00,SRD001,계단,C0393323,100035816040C03910100000000009878
stairs:2294,사상구,계단,POINT(128.9898131 35.1671234),35.1671234,128.9898131,0.00,15.63,SRD001,계단,C0393323,100035816040C03910100000000009879
stairs:2295,사상구,계단,POINT(128.9908477 35.1693376),35.1693376,128.9908477,0.00,7.77,SRD001,계단,C0393323,100035816040C03910100000000009880
stairs:2296,사상구,계단,POINT(128.9901180 35.1685979),35.1685979,128.9901180,0.00,9.08,SRD001,계단,C0393323,100035816040C03910100000000009881
stairs:2297,사상구,계단,POINT(128.9901059 35.1689332),35.1689332,128.9901059,0.00,21.15,SRD001,계단,C0393323,100035816040C03910100000000009882
stairs:2298,사상구,신라중학교,POINT(128.9929759 35.1694232),35.1694232,128.9929759,0.00,14.85,SRD001,계단,C0393323,100035816040C03910100000000009883
stairs:2299,사상구,신라대학교,POINT(128.9951878 35.1694796),35.1694796,128.9951878,0.00,77.69,SRD001,계단,C0393323,100035816040C03910100000000009884
stairs:2300,사상구,신라대학교,POINT(128.9966457 35.1684338),35.1684338,128.9966457,0.00,233.98,SRD001,계단,C0393323,100035816040C03910100000000009885
stairs:2301,사상구,신라대학교,POINT(128.9996642 35.1650173),35.1650173,128.9996642,0.00,64.15,SRD001,계단,C0393323,100035816040C03910100000000009886
stairs:2302,사상구,신라대학교,POINT(128.9995815 35.1650744),35.1650744,128.9995815,0.00,63.34,SRD001,계단,C0393323,100035816040C03910100000000009887
stairs:2303,사상구,신라대학교,POINT(128.9978957 35.1664342),35.1664342,128.9978957,0.00,112.99,SRD001,계단,C0393323,100035816040C03910100000000009888
stairs:2304,사상구,신라대학교,POINT(128.9975956 35.1691409),35.1691409,128.9975956,0.00,71.88,SRD001,계단,C0393323,100035816040C03910100000000009889
stairs:2305,사상구,신라대학교,POINT(128.9990492 35.1682936),35.1682936,128.9990492,0.00,94.93,SRD001,계단,C0393323,100035816040C03910100000000009890
stairs:2306,사상구,신라대학교,POINT(128.9984590 35.1690167),35.1690167,128.9984590,0.00,48.77,SRD001,계단,C0393323,100035816040C03910100000000009891
stairs:2307,사상구,벽산신화아파트,POINT(128.9957298 35.1537957),35.1537957,128.9957298,0.00,19.72,SRD001,계단,C0393323,100035816040C03910100000000009892
stairs:2308,사상구,벽산신화아파트,POINT(128.9951528 35.1547597),35.1547597,128.9951528,0.00,13.48,SRD001,계단,C0393323,100035816040C03910100000000009893
stairs:2309,사상구,벽산신화아파트,POINT(128.9953956 35.1547676),35.1547676,128.9953956,0.00,14.60,SRD001,계단,C0393323,100035816040C03910100000000009894
stairs:2310,사상구,벽산신화아파트,POINT(128.9956445 35.1544250),35.1544250,128.9956445,0.00,19.50,SRD001,계단,C0393323,100035816040C03910100000000009895
stairs:2311,사상구,벽산신화아파트,POINT(128.9958134 35.1543361),35.1543361,128.9958134,0.00,18.71,SRD001,계단,C0393323,100035816040C03910100000000009896
stairs:2312,사상구,사상근린공원,POINT(128.9933959 35.1602115),35.1602115,128.9933959,0.00,11.01,SRD001,계단,C0393323,100035816040C03910100000000009897
stairs:2313,사상구,부산감전LH아파트,POINT(128.9934785 35.1559777),35.1559777,128.9934785,0.00,16.25,SRD001,계단,C0393323,100035816040C03910100000000009898
stairs:2314,사상구,부산감전LH아파트,POINT(128.9939156 35.1559404),35.1559404,128.9939156,0.00,16.35,SRD001,계단,C0393323,100035816040C03910100000000009899
stairs:2315,사상구,사상구종합사회복지관,POINT(128.9946490 35.1555531),35.1555531,128.9946490,0.00,8.27,SRD001,계단,C0393323,100035816040C03910100000000009900
stairs:2316,사상구,사상근린공원,POINT(128.9947250 35.1600009),35.1600009,128.9947250,0.00,11.64,SRD001,계단,C0393323,100035816040C03910100000000009901
stairs:2317,사상구,사상근린공원,POINT(128.9945932 35.1588650),35.1588650,128.9945932,0.00,14.80,SRD001,계단,C0393323,100035816040C03910100000000009902
stairs:2318,사상구,계단,POINT(128.9929006 35.1549326),35.1549326,128.9929006,0.00,7.93,SRD001,계단,C0393323,100035816040C03910100000000009903
stairs:2319,사상구,부산감전LH아파트,POINT(128.9941098 35.1560571),35.1560571,128.9941098,0.00,6.17,SRD001,계단,C0393323,100035816040C03910100000000009904
stairs:2320,사상구,주례경동리인아파트,POINT(128.9961626 35.1561612),35.1561612,128.9961626,0.00,14.05,SRD001,계단,C0393323,100035816040C03910100000000009905
stairs:2321,사상구,주감중학교,POINT(128.9954898 35.1564054),35.1564054,128.9954898,0.00,16.51,SRD001,계단,C0393323,100035816040C03910100000000009906
stairs:2322,사상구,주감중학교,POINT(128.9954653 35.1565528),35.1565528,128.9954653,0.00,16.01,SRD001,계단,C0393323,100035816040C03910100000000009907
stairs:2323,사상구,주감공원,POINT(128.9955812 35.1557980),35.1557980,128.9955812,0.00,8.38,SRD001,계단,C0393323,100035816040C03910100000000009908
stairs:2324,사상구,주감중학교,POINT(128.9958586 35.1564173),35.1564173,128.9958586,0.00,32.73,SRD001,계단,C0393323,100035816040C03910100000000009909
stairs:2325,사상구,계단,POINT(128.9935803 35.1549475),35.1549475,128.9935803,0.00,63.09,SRD001,계단,C0393323,100035816040C03910100000000009910
stairs:2326,사상구,LG유플러스빌딩,POINT(128.9949816 35.1565254),35.1565254,128.9949816,0.00,29.01,SRD001,계단,C0393323,100035816040C03910100000000009911
stairs:2327,사상구,계단,POINT(128.9847558 35.1644187),35.1644187,128.9847558,0.00,7.56,SRD001,계단,C0393323,100035816040C03910100000000009912
stairs:2328,사상구,사상중흥S클래스그랜드센트럴아파트,POINT(128.9834365 35.1706000),35.1706000,128.9834365,0.00,63.13,SRD001,계단,C0393323,100035816040C03910100000000009913
stairs:2329,사상구,상강선대,POINT(128.9835703 35.1734206),35.1734206,128.9835703,0.00,17.89,SRD001,계단,C0393323,100035816040C03910100000000009914
stairs:2330,사상구,부산도서관,POINT(128.9848748 35.1727438),35.1727438,128.9848748,0.00,217.31,SRD001,계단,C0393323,100035816040C03910100000000009915
stairs:2331,사상구,유원아파트,POINT(128.9856724 35.1710917),35.1710917,128.9856724,0.00,18.84,SRD001,계단,C0393323,100035816040C03910100000000009916
stairs:2332,사상구,오양힐타운아파트,POINT(128.9894414 35.1719794),35.1719794,128.9894414,0.00,9.91,SRD001,계단,C0393323,100035816040C03910100000000009917
stairs:2333,사상구,계단,POINT(128.9886458 35.1734902),35.1734902,128.9886458,0.00,24.57,SRD001,계단,C0393323,100035816040C03910100000000009918
stairs:2334,사상구,금잔디아파트,POINT(128.9859760 35.1705654),35.1705654,128.9859760,0.00,11.97,SRD001,계단,C0393323,100035816040C03910100000000009919
stairs:2335,사상구,계단,POINT(128.9839476 35.1679155),35.1679155,128.9839476,0.00,16.33,SRD001,계단,C0393323,100035816040C03910100000000009920
stairs:2336,사상구,계단,POINT(128.9838967 35.1680910),35.1680910,128.9838967,0.00,30.04,SRD001,계단,C0393323,100035816040C03910100000000009921
stairs:2337,사상구,계단,POINT(128.9879479 35.1666698),35.1666698,128.9879479,0.00,11.48,SRD001,계단,C0393323,100035816040C03910100000000009922
stairs:2338,사상구,계단,POINT(128.9894791 35.1677150),35.1677150,128.9894791,0.00,30.93,SRD001,계단,C0393323,100035816040C03910100000000009923
stairs:2339,사상구,계단,POINT(128.9872468 35.1679062),35.1679062,128.9872468,0.00,3.76,SRD001,계단,C0393323,100035816040C03910100000000009924
stairs:2340,사상구,계단,POINT(128.9871265 35.1676209),35.1676209,128.9871265,0.00,5.60,SRD001,계단,C0393323,100035816040C03910100000000009925
