sourceId,districtGu,name,lat,lng,featureType,stairsState,priority,priorityScore,reviewStatus,reviewReason,workset,decision,decisionConfidence,decisionReasonCode,widthMeter,areaSquareMeter,ufid,nearestRoadDistanceM,nearestRoadSourceId,nearestRoadName,nearestRoadWidthMeter,nearestRoadPavement,nearestCrosswalkDistanceM,nearestCrosswalkSourceId,nearestCrosswalkLabel,nearCrosswalk30m,nearestFacilityDistanceM,nearestFacilitySourceId,nearestFacilityName,nearestFacilityCategory,nearFacility50m,duplicateClusterId,duplicateClusterSize,adoptionPolicy,kakaoMapUrl,kakaoRoadviewUrl,geometryWkt
stairs:868,기장군,계단,35.2689027,129.2338392,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,23.70,100035909100C03910100000000022399,4.9,busan-road-polygon:76534,,15.0,RDQ006,249.3,crosswalk:1944,일광역전삼거리,false,175.4,charging_station:16,일광역,전동보장구 충전소,false,STC-0773,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2689027,129.2338392","https://map.kakao.com/link/roadview/35.2689027,129.2338392",POINT (129.2338392 35.2689027)
stairs:897,기장군,계단,35.2586594,129.2225169,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,16.84,100035909099C03910100000000022428,4.9,busan-road-polygon:71773,,20.0,RDQ006,309.7,crosswalk:2099,기장경찰서,false,116.7,public_toilet:1832,부산환경공단 일광처리장 공원,화장실,false,STC-0798,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2586594,129.2225169","https://map.kakao.com/link/roadview/35.2586594,129.2225169",POINT (129.2225169 35.2586594)
stairs:931,기장군,계단,35.2578172,129.2149698,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,7.69,100035909099C03910100000000022462,4.9,busan-road-polygon:69567,,7.5,RDQ006,416.2,crosswalk:2109,기장교리초교,false,91.3,barrier_free_facility:12235,교리주간보호센터,복지·돌봄,false,STC-0830,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2578172,129.2149698","https://map.kakao.com/link/roadview/35.2578172,129.2149698",POINT (129.2149698 35.2578172)
stairs:830,기장군,계단,35.3268263,129.1723627,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,7.70,100035909067C03910100000000022301,5.0,busan-road-polygon:82740,,20.0,RDQ006,31.7,crosswalk:2065,정관7지점,false,122.1,barrier_free_facility:12802,KM,음식·카페,false,STC-0740,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.3268263,129.1723627","https://map.kakao.com/link/roadview/35.3268263,129.1723627",POINT (129.1723627 35.3268263)
stairs:765,기장군,계단,35.1915483,129.2176520,STAIRS,YES,P2,45,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,3.60,14.93,100035913029C03910100000000021588,10.5,busan-road-polygon:104114,,14.0,RDQ006,178.0,crosswalk:2120,이천쌀밥집(궁중기장미역),false,19.3,barrier_free_facility:12479,일반음식점,음식·카페,true,STC-0683,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1915483,129.2176520","https://map.kakao.com/link/roadview/35.1915483,129.2176520",POINT (129.2176520 35.1915483)
stairs:874,기장군,계단,35.2671348,129.2288468,STAIRS,YES,P2,45,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,109.62,100035909100C03910100000000022405,11.1,busan-road-polygon:90904,거제-포항선,7.2,RDQ006,342.4,crosswalk:1932,삼덕노인정앞,false,32.0,barrier_free_facility:12901,Cj 원프라자,음식·카페,true,STC-0779,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2671348,129.2288468","https://map.kakao.com/link/roadview/35.2671348,129.2288468",POINT (129.2288468 35.2671348)
stairs:999,기장군,계단,35.2380172,129.2452160,STAIRS,YES,P2,40,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,13.73,100035913010C03910100000000022691,6.0,busan-road-polygon:110820,,7.8,RDQ006,2282.6,crosswalk:2138,죽성사거리,false,10.5,public_toilet:1906,월전물양장,화장실,true,STC-0893,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2380172,129.2452160","https://map.kakao.com/link/roadview/35.2380172,129.2452160",POINT (129.2452160 35.2380172)
stairs:1008,기장군,계단,35.2220936,129.2307706,STAIRS,YES,P2,40,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,1.29,100035913020C03910100000000022700,9.4,busan-road-polygon:107698,,10.0,RDQ006,1326.4,crosswalk:1869,서암마을 삼거리,false,20.3,barrier_free_facility:12443,대변파출소(울산해양경찰서),행정·공공기관,true,STC-0902,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2220936,129.2307706","https://map.kakao.com/link/roadview/35.2220936,129.2307706",POINT (129.2307706 35.2220936)
stairs:977,기장군,계단,35.2318977,129.2231063,STAIRS,YES,P2,40,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,21.60,100035913009C03910100000000022669,10.4,busan-road-polygon:106528,,25.0,RDQ006,471.5,crosswalk:2112,대변덕주빌라입구,false,37.0,barrier_free_facility:12404,공중화장실,화장실,true,STC-0872,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2318977,129.2231063","https://map.kakao.com/link/roadview/35.2318977,129.2231063",POINT (129.2231063 35.2318977)
stairs:961,기장군,계단,35.2358163,129.2138422,STAIRS,YES,P2,40,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,19.58,100035913009C03910100000000022651,12.2,busan-road-polygon:106463,,10.0,RDQ006,77.9,crosswalk:1853,기장복지회관,false,20.7,public_toilet:1911,기장종합사회복지관,화장실,true,STC-0858,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2358163,129.2138422","https://map.kakao.com/link/roadview/35.2358163,129.2138422",POINT (129.2138422 35.2358163)
stairs:1002,기장군,계단,35.2231506,129.2311821,STAIRS,YES,P2,40,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,9.08,100035913020C03910100000000022694,12.4,busan-road-polygon:107465,,6.6,RDQ006,1442.2,crosswalk:1869,서암마을 삼거리,false,43.5,barrier_free_facility:12439,JM COFFEE GROUP,음식·카페,true,STC-0896,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2231506,129.2311821","https://map.kakao.com/link/roadview/35.2231506,129.2311821",POINT (129.2311821 35.2231506)
stairs:942,기장군,계단,35.2446634,129.2227428,STAIRS,YES,P2,40,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,24.40,100035913009C03910100000000022474,12.4,busan-road-polygon:110294,,15.0,RDQ006,168.1,crosswalk:2136,기장군청,false,33.2,public_toilet:1927,기장군보건소,화장실,true,STC-0841,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2446634,129.2227428","https://map.kakao.com/link/roadview/35.2446634,129.2227428",POINT (129.2227428 35.2446634)
stairs:786,기장군,계단,35.3048621,129.1097045,STAIRS,YES,P2,40,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,2.12,100035909075C03910100000000022225,14.2,busan-road-polygon:63221,,5.0,RDQ006,285.1,crosswalk:15,,false,16.6,public_toilet:1914,송정천체육공원,화장실,true,STC-0703,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.3048621,129.1097045","https://map.kakao.com/link/roadview/35.3048621,129.1097045",POINT (129.1097045 35.3048621)
stairs:1019,기장군,기장군청,35.2444162,129.2226468,STAIRS,YES,P2,40,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,34.19,100035913009C03910100000000022722,16.3,busan-road-polygon:109469,,17.0,RDQ006,169.4,crosswalk:2136,기장군청,false,47.5,public_toilet:1864,기장군청,화장실,true,STC-0909,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2444162,129.2226468","https://map.kakao.com/link/roadview/35.2444162,129.2226468",POINT (129.2226468 35.2444162)
stairs:1094,기장군,계단,35.3200805,129.1911089,STAIRS,YES,P2,40,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,9.58,100035909078C03910100000000023133,18.3,busan-road-polygon:84797,,15.7,RDQ006,33.8,crosswalk:1987,정관신도시(#33),false,29.5,public_toilet:1904,연잎,화장실,true,STC-0978,2,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.3200805,129.1911089","https://map.kakao.com/link/roadview/35.3200805,129.1911089",POINT (129.1911089 35.3200805)
stairs:1207,남구,계단,35.1317487,129.0769323,STAIRS,YES,P1,65,CANDIDATE,"도로 polygon과 겹침, 폭/면적 기준 큼, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,33.80,98.14,100035913044C03910100000000021244,0.0,busan-road-polygon:117591,,2.0,RDQ006,278.0,crosswalk:999,대림맨션,false,242.5,barrier_free_facility:5974,일반음식점,음식·카페,false,STC-1078,10,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1317487,129.0769323","https://map.kakao.com/link/roadview/35.1317487,129.0769323",POINT (129.0769323 35.1317487)
stairs:1208,남구,계단,35.1318340,129.0770172,STAIRS,YES,P1,65,CANDIDATE,"도로 polygon과 겹침, 폭/면적 기준 큼, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,6.10,97.37,100035913044C03910100000000021245,0.0,busan-road-polygon:117890,,2.0,RDQ006,268.7,crosswalk:999,대림맨션,false,233.7,barrier_free_facility:5974,일반음식점,음식·카페,false,STC-1078,10,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1318340,129.0770172","https://map.kakao.com/link/roadview/35.1318340,129.0770172",POINT (129.0770172 35.1318340)
stairs:1209,남구,계단,35.1320447,129.0772045,STAIRS,YES,P1,65,CANDIDATE,"도로 polygon과 겹침, 폭/면적 기준 큼, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,6.10,92.96,100035913044C03910100000000021246,0.0,busan-road-polygon:117979,,2.0,RDQ006,246.6,crosswalk:999,대림맨션,false,213.2,barrier_free_facility:5974,일반음식점,음식·카페,false,STC-1078,10,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1320447,129.0772045","https://map.kakao.com/link/roadview/35.1320447,129.0772045",POINT (129.0772045 35.1320447)
stairs:1210,남구,계단,35.1319379,129.0771155,STAIRS,YES,P1,65,CANDIDATE,"도로 polygon과 겹침, 폭/면적 기준 큼, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,91.80,96.53,100035913044C03910100000000021247,0.0,busan-road-polygon:117717,,2.0,RDQ006,257.6,crosswalk:999,대림맨션,false,223.4,barrier_free_facility:5974,일반음식점,음식·카페,false,STC-1078,10,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1319379,129.0771155","https://map.kakao.com/link/roadview/35.1319379,129.0771155",POINT (129.0771155 35.1319379)
stairs:1214,남구,계단,35.1312693,129.0764394,STAIRS,YES,P1,65,CANDIDATE,"도로 polygon과 겹침, 폭/면적 기준 큼, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,87.17,100035913044C03910100000000021251,0.0,busan-road-polygon:117349,,2.0,RDQ006,334.0,crosswalk:999,대림맨션,false,296.3,barrier_free_facility:5974,일반음식점,음식·카페,false,STC-1078,10,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1312693,129.0764394","https://map.kakao.com/link/roadview/35.1312693,129.0764394",POINT (129.0764394 35.1312693)
stairs:1215,남구,계단,35.1311889,129.0763165,STAIRS,YES,P1,65,CANDIDATE,"도로 polygon과 겹침, 폭/면적 기준 큼, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,1.90,71.98,100035913044C03910100000000021252,0.0,busan-road-polygon:117713,,2.0,RDQ006,344.4,crosswalk:999,대림맨션,false,306.4,barrier_free_facility:5974,일반음식점,음식·카페,false,STC-1078,10,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1311889,129.0763165","https://map.kakao.com/link/roadview/35.1311889,129.0763165",POINT (129.0763165 35.1311889)
stairs:1216,남구,계단,35.1315539,129.0767397,STAIRS,YES,P1,65,CANDIDATE,"도로 polygon과 겹침, 폭/면적 기준 큼, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,97.84,100035913044C03910100000000021253,0.0,busan-road-polygon:117902,,2.0,RDQ006,300.0,crosswalk:999,대림맨션,false,263.4,barrier_free_facility:5974,일반음식점,음식·카페,false,STC-1078,10,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1315539,129.0767397","https://map.kakao.com/link/roadview/35.1315539,129.0767397",POINT (129.0767397 35.1315539)
stairs:1217,남구,계단,35.1314512,129.0766453,STAIRS,YES,P1,65,CANDIDATE,"도로 polygon과 겹침, 폭/면적 기준 큼, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,98.83,100035913044C03910100000000021254,0.0,busan-road-polygon:117771,,2.0,RDQ006,311.9,crosswalk:999,대림맨션,false,275.0,barrier_free_facility:5974,일반음식점,음식·카페,false,STC-1078,10,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1314512,129.0766453","https://map.kakao.com/link/roadview/35.1314512,129.0766453",POINT (129.0766453 35.1314512)
stairs:1218,남구,계단,35.1316522,129.0768389,STAIRS,YES,P1,65,CANDIDATE,"도로 polygon과 겹침, 폭/면적 기준 큼, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,99.38,100035913044C03910100000000021255,0.0,busan-road-polygon:117221,,2.0,RDQ006,288.8,crosswalk:999,대림맨션,false,252.7,barrier_free_facility:5974,일반음식점,음식·카페,false,STC-1078,10,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1316522,129.0768389","https://map.kakao.com/link/roadview/35.1316522,129.0768389",POINT (129.0768389 35.1316522)
stairs:1219,남구,계단,35.1313550,129.0765339,STAIRS,YES,P1,65,CANDIDATE,"도로 polygon과 겹침, 폭/면적 기준 큼, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,92.69,100035913044C03910100000000021256,0.0,busan-road-polygon:117956,,2.0,RDQ006,323.5,crosswalk:999,대림맨션,false,286.1,barrier_free_facility:5974,일반음식점,음식·카페,false,STC-1078,10,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1313550,129.0765339","https://map.kakao.com/link/roadview/35.1313550,129.0765339",POINT (129.0765339 35.1313550)
stairs:1147,남구,계단,35.1045119,129.1166807,STAIRS,YES,P1,60,CANDIDATE,도로 polygon과 겹침,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,2.20,20.01,100035913055C03910100000000020930,0.0,busan-road-polygon:112185,,10.2,RDQ006,83.3,crosswalk:785,오륙도초등학교,false,333.8,barrier_free_facility:5845,오륙도대게,음식·카페,false,STC-1024,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1045119,129.1166807","https://map.kakao.com/link/roadview/35.1045119,129.1166807",POINT (129.1166807 35.1045119)
stairs:1197,남구,계단,35.1407644,129.0791268,STAIRS,YES,P1,60,CANDIDATE,도로 polygon과 겹침,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,18.51,100035913044C03910100000000021234,0.0,busan-road-polygon:119122,,15.2,RDQ006,73.1,crosswalk:768,부산혜성학교,false,52.6,barrier_free_facility:5269,대연동 노유자시설,복지·돌봄,false,STC-1068,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1407644,129.0791268","https://map.kakao.com/link/roadview/35.1407644,129.0791268",POINT (129.0791268 35.1407644)
stairs:1203,남구,계단,35.1278272,129.0878095,STAIRS,YES,P1,60,CANDIDATE,도로 polygon과 겹침,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,1.50,14.85,100035913044C03910100000000021240,0.0,busan-road-polygon:114888,,3.0,RDQ006,170.8,crosswalk:843,부산공고 공동실습소,false,208.9,barrier_free_facility:5236,아띠장애인센터,복지·돌봄,false,STC-1074,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1278272,129.0878095","https://map.kakao.com/link/roadview/35.1278272,129.0878095",POINT (129.0878095 35.1278272)
stairs:1200,남구,계단,35.1295442,129.0926629,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,1.80,86.86,100035913044C03910100000000021237,1.3,busan-road-polygon:115675,,22.5,RDQ006,40.7,crosswalk:983,유엔로타리,false,94.7,public_toilet:642,대연4치안센터,화장실,false,STC-1071,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1295442,129.0926629","https://map.kakao.com/link/roadview/35.1295442,129.0926629",POINT (129.0926629 35.1295442)
stairs:1191,남구,계단,35.1418227,129.0874027,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,3.00,9.97,100035913044C03910100000000021228,2.1,busan-road-polygon:120824,,8.2,RDQ006,424.5,crosswalk:772,대연여상,false,112.6,public_toilet:869,대연5동 체육공원,화장실,false,STC-1062,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1418227,129.0874027","https://map.kakao.com/link/roadview/35.1418227,129.0874027",POINT (129.0874027 35.1418227)
stairs:1221,남구,계단,35.1453472,129.0777851,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,3.00,18.82,100035913044C03910100000000021260,2.7,busan-road-polygon:121197,,4.5,RDQ006,155.8,crosswalk:792,세화여상입구(문현현대아파트직결),false,195.9,public_toilet:650,대성주유소,화장실,false,STC-1083,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1453472,129.0777851","https://map.kakao.com/link/roadview/35.1453472,129.0777851",POINT (129.0777851 35.1453472)
stairs:1195,남구,계단,35.1389708,129.0823963,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,2.00,57.42,100035913044C03910100000000021232,3.2,busan-road-polygon:119739,,1.5,RDQ005,77.4,crosswalk:769,연포초교,false,183.9,public_toilet:738,대연6동행정복지센터,화장실,false,STC-1066,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1389708,129.0823963","https://map.kakao.com/link/roadview/35.1389708,129.0823963",POINT (129.0823963 35.1389708)
stairs:1202,남구,계단,35.1267936,129.0878742,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,4.30,23.26,100035913044C03910100000000021239,3.2,busan-road-polygon:114884,,3.0,RDQ006,196.6,crosswalk:909,석포초교 (진입),false,187.0,barrier_free_facility:5237,일반음식점,음식·카페,false,STC-1073,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1267936,129.0878742","https://map.kakao.com/link/roadview/35.1267936,129.0878742",POINT (129.0878742 35.1267936)
stairs:1139,남구,데시앙해링턴플레이스파크시티,35.1120219,129.1114976,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,4.80,48.86,100035913055C03910100000000020922,3.8,busan-road-polygon:111995,,9.3,RDQ006,64.1,crosswalk:788,(주)시민여객(용호맨션),false,69.1,barrier_free_facility:5836,고니짬뽕 외,음식·카페,false,STC-1016,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1120219,129.1114976","https://map.kakao.com/link/roadview/35.1120219,129.1114976",POINT (129.1114976 35.1120219)
stairs:1135,남구,계단,35.1292559,129.1126652,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,2.60,30.52,100035913045C03910100000000020916,3.0,busan-road-polygon:117748,,18.5,RDQ006,80.7,crosswalk:795,메트로시티(114동)6지점,false,147.3,barrier_free_facility:5810,용호동사무소,행정·공공기관,false,STC-1012,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1292559,129.1126652","https://map.kakao.com/link/roadview/35.1292559,129.1126652",POINT (129.1126652 35.1292559)
stairs:1184,남구,계단,35.1372324,129.0748960,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,2.50,30.12,100035913043C03910100000000021172,3.0,busan-road-polygon:117485,,3.0,RDQ006,236.8,crosswalk:1000,문현성당,false,166.2,barrier_free_facility:5914,붕원빌딩,음식·카페,false,STC-1056,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1372324,129.0748960","https://map.kakao.com/link/roadview/35.1372324,129.0748960",POINT (129.0748960 35.1372324)
stairs:1237,남구,계단,35.1226620,129.0836917,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,1.00,18.25,100035913054C03910100000000021277,4.1,busan-road-polygon:114149,,24.1,RDQ006,79.2,crosswalk:920,부산외국어대학앞,false,79.2,public_toilet:679,감만2동행정복지센터,화장실,false,STC-1099,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1226620,129.0836917","https://map.kakao.com/link/roadview/35.1226620,129.0836917",POINT (129.0836917 35.1226620)
stairs:1140,남구,데시앙해링턴플레이스파크시티,35.1115743,129.1115158,STAIRS,YES,P2,45,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,5.90,69.34,100035913055C03910100000000020923,6.5,busan-road-polygon:112211,,7.5,RDQ006,48.7,crosswalk:788,(주)시민여객(용호맨션),false,27.6,barrier_free_facility:5836,고니짬뽕 외,음식·카페,true,STC-1017,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1115743,129.1115158","https://map.kakao.com/link/roadview/35.1115743,129.1115158",POINT (129.1115158 35.1115743)
stairs:1259,남구,계단,35.1327627,129.1154757,STAIRS,YES,P2,45,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,54.69,100035913045C03910100000000021444,6.9,busan-road-polygon:123593,,26.3,RDQ006,65.6,crosswalk:906,메트로 외곽도로 2지점,false,11.9,tourist_spot:246,해성아트베이,관광지,true,STC-1120,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1327627,129.1154757","https://map.kakao.com/link/roadview/35.1327627,129.1154757",POINT (129.1154757 35.1327627)
stairs:1187,남구,계단,35.1325014,129.0700261,STAIRS,YES,P2,45,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,105.36,100035913043C03910100000000021176,8.5,busan-road-polygon:117332,,9.2,RDQ006,172.4,crosswalk:886,성천초교입구,false,21.3,public_toilet:805,문현4동 주민복합센터,화장실,true,STC-1059,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1325014,129.0700261","https://map.kakao.com/link/roadview/35.1325014,129.0700261",POINT (129.0700261 35.1325014)
stairs:1177,남구,계단,35.1285889,129.0742338,STAIRS,YES,P2,45,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,78.68,100035913043C03910100000000021146,9.7,busan-road-polygon:113757,,8.5,RDQ006,406.9,crosswalk:885,성천초교입구,false,28.0,public_toilet:856,우암동 체육공원,화장실,true,STC-1049,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1285889,129.0742338","https://map.kakao.com/link/roadview/35.1285889,129.0742338",POINT (129.0742338 35.1285889)
stairs:1257,남구,문수사,35.1221260,129.0916979,STAIRS,YES,P2,45,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,4.00,21.02,100035913054C03910100000000021297,16.4,busan-road-polygon:114789,,3.0,RDQ005,404.2,crosswalk:980,감만중,false,13.7,public_toilet:722,문수사 입구,화장실,true,STC-1118,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1221260,129.0916979","https://map.kakao.com/link/roadview/35.1221260,129.0916979",POINT (129.0916979 35.1221260)
