placeId,name,category,address,point,providerPlaceId
6802,백두카이저,ETC,부산광역시 북구 백양대로1064번길 38,POINT(128.9992134 35.1989934),
6803,해피투모로우,ETC,부산광역시 북구 낙동북로 692,POINT(128.9994078 35.2000794),
6804,구명제이타워,ETC,부산광역시 북구 낙동북로663번길 60,POINT(128.9993619 35.2038090),
6805,명륜진사갈비,ETC,부산광역시 북구 낙동대로1762번길 94-1,POINT(129.0008953 35.2054432),
6806,해인오피스텔,ETC,부산광역시 북구 낙동북로663번길 81,POINT(129.0003459 35.2043964),
6807,도형리츠빌,ETC,부산광역시 북구 가람로8번길 9,POINT(128.9964510 35.2035340),
6808,혜주빌원룸,ETC,부산광역시 북구 가람로8번길 24-1,POINT(128.9966227 35.2028301),
6809,비버힐,ETC,부산광역시 북구 가람로8번길 3,POINT(128.9959655 35.2035244),
6810,중앙아파트,ETC,부산광역시 북구 가람로 12-2,POINT(128.9961996 35.2037964),
6811,효산벨루스,ETC,부산광역시 북구 구포만세길 115,POINT(128.9980866 35.2068553),
6812,용진힐타운아파트,ETC,부산광역시 북구 가람로48번길 14,POINT(128.9985230 35.2056240),
6813,용진스타티스,ETC,부산광역시 북구 가람로48번길 22,POINT(128.9985065 35.2052766),
6814,을숙도아침,ETC,부산광역시 북구 가람로 38,POINT(128.9982137 35.2053276),
6815,구포2차 봄여름가을겨울,ETC,부산광역시 북구 가람로 32,POINT(128.9979908 35.2047931),
6816,경일아파트,ETC,부산광역시 북구 가람로 28,POINT(128.9973450 35.2045419),
6817,신우드림빌,ETC,부산광역시 북구 가람로 32-1,POINT(128.9978145 35.2050048),
6818,그린나래,ETC,부산광역시 북구 구포만세길 111,POINT(128.9979458 35.2066486),
6819,선광하이트빌라,ETC,부산광역시 북구 백양대로1015번길 9,POINT(128.9938692 35.1965853),
6820,천양리버빌,ETC,부산광역시 북구 사상로 599-1,POINT(128.9906123 35.1977724),
6821,영원빌딩,ETC,부산광역시 북구 사상로 586,POINT(128.9908423 35.1963299),
6822,구포비버힐4,ETC,부산광역시 북구 사상로558번다길 14,POINT(128.9917004 35.1947511),
6823,보람더존빌,ETC,부산광역시 북구 사상로558번길 35,POINT(128.9922584 35.1944401),
6824,이충라온제나,ETC,부산광역시 북구 백양대로995번길 17,POINT(128.9925290 35.1947448),
6825,해동파크빌라,ETC,부산광역시 북구 사상로558번길 43,POINT(128.9927166 35.1946145),
6826,삼림그린빌,ETC,부산광역시 북구 팽나무로 31,POINT(129.0076617 35.2052882),
6827,한솔그린빌라,ETC,부산광역시 북구 팽나무로42번길 13-4,POINT(129.0084625 35.2046989),
6828,지암빌라,ETC,부산광역시 북구 시랑로47번가길 20,POINT(129.0062702 35.2009963),
6829,전망 좋은방,ETC,부산광역시 북구 시랑로185번길 57,POINT(129.0153372 35.1972795),
6830,한솔오피스텔,ETC,부산광역시 북구 시랑로132번길 16,POINT(129.0089773 35.1953318),
6831,성림누리아라아파트,ETC,부산광역시 북구 구남로 11,POINT(128.9942737 35.1981947),
6832,구포동원로얄듀크비스타,ETC,부산광역시 북구 낙동대로1738번길 10,POINT(128.9988317 35.2080230),
6833,태성캐슬,ETC,부산광역시 북구 낙동북로 752,POINT(129.0041013 35.1982226),
6834,리버파크 반도 유보라,ETC,부산광역시 북구 백양대로 1136,POINT(129.0023978 35.2042466),
6835,반송2동시장 고객편의시설,ETC,부산광역시 해운대구 윗반송로51번길 59-31,POINT(129.1549690 35.2307662),
6836,일반음식점,FOOD_CAFE,부산광역시 해운대구 윗반송로51번길 118,POINT(129.1567228 35.2318544),
6837,이노티안경점,FOOD_CAFE,부산광역시 해운대구 윗반송로 77,POINT(129.1572059 35.2308812),
6838,김민재생고기대학교,FOOD_CAFE,부산광역시 해운대구 신반송로182번길 1-7,POINT(129.1604866 35.2297881),
6839,옥동빌딩,HEALTHCARE,부산광역시 해운대구 신반송로 184,POINT(129.1600181 35.2294970),
6840,다온실버복지센터,WELFARE,부산광역시 해운대구 신반송로 203-6,POINT(129.1574025 35.2302281),
6841,아동복지시설,WELFARE,부산광역시 해운대구 윗반송로51번길 48-13,POINT(129.1558802 35.2301517),
6842,반송초등학교,ETC,부산광역시 해운대구 아랫반송로30번길 37-16,POINT(129.1475253 35.2235797),
6843,행복경로당,WELFARE,부산광역시 해운대구 아랫반송로29번길 20,POINT(129.1495131 35.2246067),
6844,안심요양시설,WELFARE,부산광역시 해운대구 아랫반송로89번길 8,POINT(129.1532726 35.2205016),
6845,LP 반송점,ETC,부산광역시 해운대구 반송로 865,POINT(129.1488401 35.2302759),
6846,신천지대중탕,ETC,부산광역시 해운대구 반송로 890,POINT(129.1514346 35.2307074),
6847,새누리교회,ETC,부산광역시 해운대구 반송로 895-1,POINT(129.1517625 35.2316768),
6848,독오2016,FOOD_CAFE,부산광역시 해운대구 반송로 907,POINT(129.1522928 35.2322280),
6849,반송중학교,ETC,부산광역시 해운대구 반송로911번길 59,POINT(129.1517617 35.2349364),
6850,천사들의 집,WELFARE,부산광역시 해운대구 반송로877번길 122,POINT(129.1498544 35.2351705),
6851,세림 어르신의 집,WELFARE,부산광역시 해운대구 운봉길186번길 18,POINT(129.1434628 35.2362286),
6852,아이들의집,WELFARE,부산광역시 해운대구 운봉길 135,POINT(129.1436908 35.2331881),
6853,희망상사,ETC,부산광역시 해운대구 반송로 831,POINT(129.1464308 35.2276814),
6854,반송보건지소,PUBLIC_OFFICE,부산광역시 해운대구 반송로 853,POINT(129.1478957 35.2300460),
6855,다이소 반송점,ETC,부산광역시 해운대구 반송로 824,POINT(129.1467043 35.2268294),
6856,로뎀요양병원,HEALTHCARE,부산광역시 해운대구 아랫반송로1번길 27-3,POINT(129.1469401 35.2267856),
6857,서울메디컬센터,HEALTHCARE,부산광역시 해운대구 아랫반송로 12,POINT(129.1471771 35.2253423),
6858,수퍼마켓·일용품 등의 소매점,ETC,부산광역시 해운대구 아랫반송로26번길 33,POINT(129.1476610 35.2249320),
6859,미소요양병원,HEALTHCARE,부산광역시 해운대구 아랫반송로6번길 37,POINT(129.1465203 35.2246553),
6860,의원·치과의원·한의원·조산소·산후조리원,HEALTHCARE,부산광역시 해운대구 아랫반송로6번길 45,POINT(129.1465104 35.2244699),
6861,경로당,WELFARE,부산광역시 해운대구 아랫반송로30번길 145,POINT(129.1479931 35.2220674),
6862,황제골든빌,WELFARE,부산광역시 해운대구 아랫반송로26번길 46,POINT(129.1473610 35.2252346),
6863,맑은샘사우나휘트니스,ETC,부산광역시 해운대구 신반송로 149,POINT(129.1624418 35.2292544),
6864,목욕장,ETC,부산광역시 해운대구 신반송로 41-1,POINT(129.1598412 35.2278639),
6865,반송2파출소,PUBLIC_OFFICE,부산광역시 해운대구 신반송로 177,POINT(129.1602250 35.2290159),
6866,꽃다래공원 공중화장실,ETC,부산광역시 해운대구 반송순환로 100-26,POINT(129.1559514 35.2192058),
6867,에덴빌라,ETC,부산광역시 해운대구 아랫반송로50번길 51,POINT(129.1489985 35.2223247),
6868,프리패스원룸5차,ETC,부산광역시 해운대구 반송로892번길 36,POINT(129.1532995 35.2306799),
6869,희명빌,ETC,부산광역시 해운대구 반송로867번길 61-1,POINT(129.1473453 35.2315910),
6870,동화마을5,ETC,부산광역시 해운대구 반송로 816,POINT(129.1466793 35.2264651),
6871,반송효원정,ETC,부산광역시 해운대구 신반송로 161-1,POINT(129.1630370 35.2277697),
6872,장산파크뷰,ETC,부산광역시 해운대구 신반송로 41,POINT(129.1597304 35.2276536),
6873,골든빌,ETC,부산광역시 해운대구 신반송로 17,POINT(129.1579318 35.2293207),
6874,수퍼마켓·일용품 등의 소매점,ETC,부산광역시 해운대구 반송로 620,POINT(129.1299976 35.2196740),
6875,플레닝센터,FOOD_CAFE,부산광역시 해운대구 반송로 617,POINT(129.1299599 35.2202255),
6876,수퍼마켓·일용품 등의 소매점,ETC,부산광역시 해운대구 반송로623번길 48,POINT(129.1320740 35.2213247),
6877,수퍼마켓·일용품 등의 소매점,ETC,부산광역시 해운대구 반송로623번길 45,POINT(129.1321808 35.2216833),
6878,수퍼마켓·일용품 등의 소매점,ETC,부산광역시 해운대구 석대로 27,POINT(129.1258319 35.2217607),
6879,삼광종합유통,ETC,부산광역시 해운대구 석대로 15,POINT(129.1268880 35.2204310),
6880,(주)기수정밀 석대공장,ETC,부산광역시 해운대구 반송로513번길 66-48,POINT(129.1201433 35.2243493),
6881,(주)토탈소프트뱅크,ETC,부산광역시 해운대구 반송로513번길 66-39,POINT(129.1194125 35.2235422),
6882,삼원FA(주) 본사사옥 및 부산공장,ETC,부산광역시 해운대구 반송로513번길 66-25,POINT(129.1189083 35.2224580),
6883,(주)퓨트로닉스공장,ETC,부산광역시 해운대구 반송로513번길 66-21,POINT(129.1186648 35.2215243),
6884,육아종합지원센터 공립어린이집,ETC,부산광역시 해운대구 반송로513번길 66-11,POINT(129.1189279 35.2207751),
6885,오스템임플란트(주) 해운대 신공장,ETC,부산광역시 해운대구 반송로513번길 66-16,POINT(129.1198847 35.2210572),
6886,(주)오토닉스 부산석대,ETC,부산광역시 해운대구 반송로513번길 18,POINT(129.1193656 35.2200120),
6887,해운대우체국,PUBLIC_OFFICE,부산광역시 해운대구 반송로 523,POINT(129.1201362 35.2184547),
6888,테크노타워,ETC,부산광역시 해운대구 반송로513번길 66-47,POINT(129.1194871 35.2236946),
6889,공장,ETC,부산광역시 해운대구 반송로525번길 25,POINT(129.1200736 35.2192378),
6890,어린이집,ETC,부산광역시 해운대구 반여로185번길 31-21,POINT(129.1264779 35.2074699),
6891,수퍼마켓·일용품 등의 소매점,ETC,부산광역시 해운대구 선수촌로 146-6,POINT(129.1219959 35.2060629),
6892,바른길병원,HEALTHCARE,부산광역시 해운대구 선수촌로 144,POINT(129.1217370 35.2059003),
6893,반여1동 신촌경로당,WELFARE,부산광역시 해운대구 선수촌로 146-11,POINT(129.1222452 35.2063230),
6894,대한예수교침례회해운대교회,ETC,부산광역시 해운대구 삼어로91번길 42,POINT(129.1178355 35.2067832),
6895,F.Robot,ETC,부산광역시 해운대구 삼어로91번길 90,POINT(129.1167027 35.2085967),
6896,종교집회장,ETC,부산광역시 해운대구 명장로67번길 47,POINT(129.1120902 35.2047476),
6897,반안중학교,ETC,부산광역시 해운대구 명장로67번길 40-32,POINT(129.1123158 35.2033770),
6898,일반음식점,FOOD_CAFE,부산광역시 해운대구 명장로67번길 96,POINT(129.1147817 35.2042397),
6899,일반음식점,FOOD_CAFE,부산광역시 해운대구 명장로67번길 131,POINT(129.1167370 35.2044300),
6900,올리사랑 재활연구소,WELFARE,부산광역시 해운대구 명장로67번길 121-7,POINT(129.1159475 35.2046488),
6901,반여1동 문화센터,PUBLIC_OFFICE,부산광역시 해운대구 선수촌로 99-7,POINT(129.1184669 35.2025988),
6902,목욕장,ETC,부산광역시 해운대구 선수촌로 65-33,POINT(129.1170935 35.1998066),
6903,한우리교회,ETC,부산광역시 해운대구 선수촌로 65-35,POINT(129.1168481 35.1998659),
6904,센텀주유소,FOOD_CAFE,부산광역시 해운대구 수영강변대로 504,POINT(129.1188839 35.2029044),
6905,경도빌딩,ETC,부산광역시 해운대구 선수촌로 103-8,POINT(129.1190077 35.2032703),
6906,의원·치과의원·한의원·조산소·산후조리원,HEALTHCARE,부산광역시 해운대구 선수촌로 103-4,POINT(129.1193215 35.2031616),
6907,일반음식점,FOOD_CAFE,부산광역시 해운대구 선수촌로 101,POINT(129.1192414 35.2027723),
6908,선수촌빌딩(에이동),WELFARE,부산광역시 해운대구 선수촌로 104-10,POINT(129.1199199 35.2026850),
6909,명품재활주간보호센터,WELFARE,부산광역시 해운대구 반여로155번길 17-12,POINT(129.1243116 35.2051205),
6910,반여동교회,ETC,부산광역시 해운대구 반여로155번길 17-8,POINT(129.1245127 35.2052635),
6911,좋은엔젤유치원,ETC,부산광역시 해운대구 반여로155번길 17-27,POINT(129.1246093 35.2050107),
6912,일반음식점,FOOD_CAFE,부산광역시 해운대구 반여로155번길 10,POINT(129.1254524 35.2053514),
6913,한빛요양병원,HEALTHCARE,부산광역시 해운대구 반여로 156,POINT(129.1261974 35.2051246),
6914,반여동 정형외과,HEALTHCARE,부산광역시 해운대구 재반로 344,POINT(129.1261170 35.2047451),
6915,기운쎈갈비탕,FOOD_CAFE,부산광역시 해운대구 재반로 238,POINT(129.1314055 35.1984036),
6916,해운대농협 반산지점,HEALTHCARE,부산광역시 해운대구 재반로 237,POINT(129.1310408 35.1983873),
6917,새아빌딩,WELFARE,부산광역시 해운대구 재반로 199,POINT(129.1304677 35.1950971),
6918,센텀경로당,WELFARE,부산광역시 해운대구 해운대로61번길 99-46,POINT(129.1295805 35.1954984),
6919,수퍼마켓·일용품 등의 소매점,ETC,부산광역시 해운대구 해운대로61번길 89,POINT(129.1283084 35.1951690),
6920,한양스토아,ETC,부산광역시 해운대구 재반로 186,POINT(129.1306064 35.1938844),
6921,마장동 정육식당,FOOD_CAFE,부산광역시 해운대구 재반로 183,POINT(129.1302496 35.1938397),
6922,일반음식점,FOOD_CAFE,부산광역시 해운대구 재반로 220-1,POINT(129.1311299 35.1968575),
6923,반여동 기로노인정,WELFARE,부산광역시 해운대구 해운대로61번길 87,POINT(129.1280826 35.1951891),
6924,류마이지내과의원,HEALTHCARE,부산광역시 해운대구 반여로41번길 54,POINT(129.1189708 35.1975229),
6925,장산중학교,ETC,부산광역시 해운대구 선수촌로 47,POINT(129.1177118 35.1987254),
6926,반여동근린생활시설,ETC,부산광역시 해운대구 선수촌로 53,POINT(129.1182893 35.1986877),
6927,수퍼마켓·일용품 등의 소매점,ETC,부산광역시 해운대구 선수촌로 65-7,POINT(129.1182040 35.1995553),
6928,반여1동주민센터,PUBLIC_OFFICE,부산광역시 해운대구 선수촌로 85(반여동),POINT(129.1189306 35.2011463),
6929,최성철내과의원,HEALTHCARE,부산광역시 해운대구 선수촌로 64,POINT(129.1189732 35.1993080),
6930,맹산빌딩,ETC,부산광역시 해운대구 선수촌로 58,POINT(129.1188769 35.1989587),
6931,은진빌딩(건강드림가정의학과),HEALTHCARE,부산광역시 해운대구 선수촌로 66,POINT(129.1191574 35.1993839),
6932,의원·치과의원·한의원·조산소·산후조리원,HEALTHCARE,부산광역시 해운대구 선수촌로 80,POINT(129.1193586 35.2008306),
6933,바담 코다리막국수,FOOD_CAFE,부산광역시 해운대구 선수촌로 59,POINT(129.1185416 35.1990764),
6934,노인복지관 반여분관,WELFARE,부산광역시 해운대구 선수촌로207번길 79,POINT(129.1221257 35.2110815),
6935,반디문화센터,WELFARE,부산광역시 해운대구 재반로256번길 29-53,POINT(129.1331621 35.2007181),
6936,반여초등학교,ETC,부산광역시 해운대구 재반로 301,POINT(129.1294702 35.2027290),
6937,아이해피센터,WELFARE,부산광역시 해운대구 재반로256번길 7-48,POINT(129.1321633 35.2005804),
6938,일반음식점,FOOD_CAFE,부산광역시 해운대구 재반로 249,POINT(129.1312128 35.1995353),
6939,반여고등학교,ETC,부산광역시 해운대구 반여로 136,POINT(129.1265612 35.2029591),
6940,해운대 인문학도서관,TOURIST_SPOT,부산광역시 해운대구 반여로 132,POINT(129.1263049 35.2022430),
6941,인지초등학교,ETC,부산광역시 해운대구 반여로 128,POINT(129.1251174 35.2028805),
6942,해운대 기술교육원,ETC,부산광역시 해운대구 반여로 120,POINT(129.1241862 35.2020840),
6943,동진쌀유통,ETC,부산광역시 해운대구 반여로 116,POINT(129.1239478 35.2018420),
6944,명문수학학원,ETC,부산광역시 해운대구 반여로 112,POINT(129.1237700 35.2013829),
6945,촌집돼지국밥,FOOD_CAFE,부산광역시 해운대구 반여로 110,POINT(129.1237254 35.2012509),
6946,아르피나대중사우나,ETC,부산광역시 해운대구 반여로 106,POINT(129.1236110 35.2009190),
6947,일반음식점,FOOD_CAFE,부산광역시 해운대구 반여로 98,POINT(129.1234262 35.2003109),
6948,영풍빌딩,ETC,부산광역시 해운대구 반여로 96,POINT(129.1233997 35.2001758),
6949,공중화장실,ETC,부산광역시 해운대구 반여로 121,POINT(129.1226305 35.2021623),
6950,수퍼마켓·일용품 등의 소매점,ETC,부산광역시 해운대구 선수촌로 96,POINT(129.1195429 35.2022474),
6951,대룡빌딩,FOOD_CAFE,부산광역시 해운대구 선수촌로 94,POINT(129.1195418 35.2021098),
6952,MG새마을긍고,ETC,부산광역시 해운대구 선수촌로 92,POINT(129.1195393 35.2017975),
6953,무정초등학교,ETC,부산광역시 해운대구 반여로68-11(반여동),POINT(129.1239734 35.1981080),
6954,한화빌딩,FOOD_CAFE,부산광역시 해운대구 반여로 66,POINT(129.1230320 35.1973291),
6955,동우탑빌,ETC,부산광역시 해운대구 선수촌로207번길 71,POINT(129.1224110 35.2113533),
6956,삼원빌,ETC,부산광역시 해운대구 반여로155번다길 32,POINT(129.1245257 35.2075708),
6957,풍납휴먼빌,FOOD_CAFE,부산광역시 해운대구 명장로67번길 50,POINT(129.1121914 35.2043897),
6958,일동미라주아파트,ETC,부산광역시 해운대구 삼어로 77,POINT(129.1178253 35.2053128),
6959,센텀펠리시아,ETC,부산광역시 해운대구 선수촌로 57-22,POINT(129.1174076 35.1993652),
6960,센텀롯데캐슬아파트,ETC,부산광역시 해운대구 반여로 133,POINT(129.1238773 35.2048510),
6961,산봉빌딩(1),FOOD_CAFE,부산광역시 해운대구 반여로 114,POINT(129.1238592 35.2016465),
6962,법곡동 KD 아람채,FOOD_CAFE,부산광역시 해운대구 선수촌로 124,POINT(129.1224828 35.2037355),
6963,아시아선수촌프레스센터상가,FOOD_CAFE,부산광역시 해운대구 반여로 131,POINT(129.1233674 35.2034532),
6964,아시아선수촌아파트,ETC,부산광역시 해운대구 선수촌로 122,POINT(129.1216813 35.2038714),
6965,센텀 롯데캐슬 3차 아파트,ETC,부산광역시 해운대구 반여로 83,POINT(129.1212111 35.1993679),
6966,센텀 롯데 캐슬 2차,ETC,부산광역시 해운대구 반여로 68-12,POINT(129.1248454 35.1974726),
6967,해운대 메가센텀 한화 꿈에그린아파트,ETC,부산광역시 해운대구 반여로 67,POINT(129.1220822 35.1980786),
6968,해운대 더샵 센텀그린,ETC,부산광역시 해운대구 해운대로61번길 73,POINT(129.1262681 35.1954858),
6969,해운대 센텀트루엘 2단지,ETC,부산광역시 해운대구 삼어로133번나길 18,POINT(129.1180462 35.2075989),
6970,해운대 센텀트루엘 1단지,ETC,부산광역시 해운대구 삼어로133번나길 17,POINT(129.1186581 35.2076358),
6971,센텀우성스마트시티뷰,ETC,부산광역시 해운대구 선수촌로 146-4,POINT(129.1223365 35.2058859),
6972,도현빌딩,ETC,부산광역시 해운대구 해운대로 239,POINT(129.1275695 35.1778235),
6973,해운대종합사회복지관,ETC,부산광역시 해운대구 재반로12번길 16,POINT(129.1275323 35.1796692),
6974,센텀나린힐,ETC,부산광역시 해운대구 재반로30번길 69,POINT(129.1284216 35.1835308),
6975,쏘홈 부산점,ETC,부산광역시 해운대구 재반로30번가길 50,POINT(129.1289794 35.1835773),
6976,센텀주유소,FOOD_CAFE,부산광역시 해운대구 해운대로 179,POINT(129.1235560 35.1818829),
6977,재정빌딩,ETC,부산광역시 해운대구 재반로11번길 76,POINT(129.1241516 35.1824309),
6978,착한황소,FOOD_CAFE,부산광역시 해운대구 재반로60번길 2,POINT(129.1264997 35.1838635),
6979,오대감,FOOD_CAFE,부산광역시 해운대구 재반로 51-1,POINT(129.1262575 35.1833152),
6980,포항생아구,FOOD_CAFE,부산광역시 해운대구 재반로 29,POINT(129.1265065 35.1813231),
6981,삼성스토어 센텀,ETC,부산광역시 해운대구 해운대로 201,POINT(129.1250665 35.1804706),
6982,엘지전자 베스트샾,ETC,부산광역시 해운대구 해운대로 203,POINT(129.1252634 35.1802824),
6983,이닉스,ETC,부산광역시 해운대구 해운대로191번길 16,POINT(129.1249843 35.1810074),
6984,르노삼성자동차,ETC,부산광역시 해운대구 해운대로 195,POINT(129.1247476 35.1806673),
6985,반디대안학교,ETC,부산광역시 해운대구 해운대로191번길 9,POINT(129.1243956 35.1812896),
6986,스타벅스 재송점,FOOD_CAFE,부산광역시 해운대구 해운대로 189,POINT(129.1239775 35.1812445),
6987,YJ타워,ETC,부산광역시 해운대구 해운대로219번길 3,POINT(129.1265718 35.1790671),
6988,"안녕,한우",FOOD_CAFE,부산광역시 해운대구 해운대로 222,POINT(129.1259124 35.1787078),
6989,식당3선,FOOD_CAFE,부산광역시 해운대구 해운대로 230,POINT(129.1262518 35.1781007),
6990,센텀화인요양병원,HEALTHCARE,부산광역시 해운대구 해운대로76번길 12,POINT(129.1193727 35.1908611),
6991,파머스학원 센텀점,ETC,부산광역시 해운대구 해운대로76번길 44,POINT(129.1178653 35.1900252),
6992,상쾌한위앤장내과의원,HEALTHCARE,부산광역시 해운대구 재반로 169,POINT(129.1288947 35.1930266),
6993,로얄사우나,ETC,부산광역시 해운대구 재반로 151-10,POINT(129.1278493 35.1920310),
6994,재송제일교회,ETC,부산광역시 해운대구 재반로 159,POINT(129.1280455 35.1922589),
6995,재송동근린생활시설,FOOD_CAFE,부산광역시 해운대구 재반로125번길 2,POINT(129.1264687 35.1897347),
6996,창광빌딩,FOOD_CAFE,부산광역시 해운대구 재송1로 35,POINT(129.1227238 35.1878287),
6997,일반음식점,FOOD_CAFE,부산광역시 해운대구 재반로 117,POINT(129.1264796 35.1888753),
6998,센텀프라다II,ETC,부산광역시 해운대구 재송1로26번길 28,POINT(129.1221571 35.1865984),
6999,광진센텀빌딩,ETC,부산광역시 해운대구 재송1로26번길 3,POINT(129.1223010 35.1876102),
7000,호텔 야자,ACCOMMODATION,부산광역시 해운대구 해운대로143번길 16-9,POINT(129.1223064 35.1843807),
7001,브라운도트호텔,ACCOMMODATION,부산광역시 해운대구 해운대로161번길 11-1,POINT(129.1230185 35.1837203),
7002,더제니스모텔,ACCOMMODATION,부산광역시 해운대구 해운대로161번길 15,POINT(129.1232553 35.1838925),
7003,센텀힐병원,HEALTHCARE,부산광역시 해운대구 해운대로161번길 40,POINT(129.1253801 35.1852928),
7004,동일통상,ETC,부산광역시 해운대구 재반로 65-1,POINT(129.1259859 35.1845345),
7005,"교육원(연수원등)·직업훈련소·학원(자동차학원, 무도학원 제외) 등",ETC,부산광역시 해운대구 재반로 79,POINT(129.1256317 35.1854702),
7006,메라크빌,ETC,부산광역시 해운대구 재반로 78-1,POINT(129.1259513 35.1857118),
7007,주차장,ETC,부산광역시 해운대구 재반로 74,POINT(129.1261143 35.1853671),
7008,코코샤브,FOOD_CAFE,부산광역시 해운대구 재반로 112,POINT(129.1265669 35.1881573),
7009,스파젠,ETC,부산광역시 해운대구 재반로112번길 6,POINT(129.1271962 35.1882374),
7010,태승빌딩,ETC,부산광역시 해운대구 재반로132번길 22,POINT(129.1277548 35.1891730),
7011,영상빌딩,FOOD_CAFE,부산광역시 해운대구 재반로 124,POINT(129.1267963 35.1894669),
7012,바담 코다리,FOOD_CAFE,부산광역시 해운대구 재반로 134,POINT(129.1272887 35.1900469),
7013,재송동노인복지시설,WELFARE,부산광역시 해운대구 재송2로90번길 25,POINT(129.1340975 35.1917020),
7014,해운대구 문화복합센터,PUBLIC_OFFICE,부산광역시 해운대구 센텀중앙로 170,POINT(129.1214141 35.1820882),
7015,부산 극동방송국,PUBLIC_OFFICE,부산광역시 해운대구 센텀중앙로 105,POINT(129.1242824 35.1759825),
7016,우수빌딩,ETC,부산광역시 해운대구 해운대로38번길 70,POINT(129.1175912 35.1910570),
7017,미진아트빌,ETC,부산광역시 해운대구 재반로 28-11,POINT(129.1272892 35.1810547),
7018,남광아트,ETC,부산광역시 해운대구 재반로42번길 11,POINT(129.1272475 35.1827551),
7019,이진빌,ETC,부산광역시 해운대구 재반로42번길 13,POINT(129.1273857 35.1827098),
7020,한울파크빌,ETC,부산광역시 해운대구 재반로30번가길 30,POINT(129.1286953 35.1825098),
7021,중광아트,ETC,부산광역시 해운대구 재반로30번길 13-28,POINT(129.1277784 35.1824051),
7022,동광아트,ETC,부산광역시 해운대구 재반로30번길 13-22,POINT(129.1278257 35.1822309),
7023,송원아트,ETC,부산광역시 해운대구 재반로30번길 13-14,POINT(129.1276288 35.1819352),
7024,광운빌라,ETC,부산광역시 해운대구 재반로30번가길 56,POINT(129.1290381 35.1837968),
7025,재반빌,ETC,부산광역시 해운대구 재반로30번가길 61,POINT(129.1288057 35.1838217),
7026,송완아트,ETC,부산광역시 해운대구 재반로60번길 38,POINT(129.1278643 35.1848851),
7027,송완아트c동,ETC,부산광역시 해운대구 재반로60번길 34,POINT(129.1277201 35.1847699),
7028,센텀 라비앙,ETC,부산광역시 해운대구 해운대로89번길 13,POINT(129.1214733 35.1894529),
7029,희건 아레나,ETC,부산광역시 해운대구 해운대로99번길 27,POINT(129.1215830 35.1888487),
7030,정원센텀스카이,ETC,부산광역시 해운대구 해운대로91번길 32,POINT(129.1218814 35.1888071),
7031,센텀동부센트레빌,ETC,부산광역시 해운대구 해운대로161번길 12,POINT(129.1243697 35.1837659),
7032,센텀 태림빌,ETC,부산광역시 해운대구 재반로11번길 80-8,POINT(129.1243330 35.1824015),
7033,센텀 삼성빌,ETC,부산광역시 해운대구 재반로27번길 37,POINT(129.1251242 35.1822964),
7034,센텀 이 -편한세상,ETC,부산광역시 해운대구 해운대로76번길 55,POINT(129.1177813 35.1894076),
7035,디어하임 센텀,ETC,부산광역시 해운대구 해운대로61번가길 40,POINT(129.1230541 35.1922446),
7036,센텀 파미르,ETC,부산광역시 해운대구 해운대로61번길 56,POINT(129.1255914 35.1941915),
7037,센텀우신골든빌,ETC,부산광역시 해운대구 재반로125번길 30,POINT(129.1258371 35.1901071),
7038,장산하이츠빌라,ETC,부산광역시 해운대구 재반로 113-13,POINT(129.1258390 35.1886024),
7039,센텀행복빌,ETC,부산광역시 해운대구 재송1로14번길 22,POINT(129.1214333 35.1869549),
7040,센텀경진빌,ETC,부산광역시 해운대구 재송1로14번길 24,POINT(129.1214371 35.1868560),
7041,첼리투스,ETC,부산광역시 해운대구 재송1로14번길 18,POINT(129.1214242 35.1870541),
7042,하이츠센텀,ETC,부산광역시 해운대구 재송1로14번길 17,POINT(129.1216331 35.1870297),
7043,메트로폴리스12,ETC,부산광역시 해운대구 재송1로20번길 28,POINT(129.1217981 35.1865901),
7044,G G펀센텀,ETC,부산광역시 해운대구 재송1로20번길 22,POINT(129.1217876 35.1868235),
7045,센텀조은빌,ETC,부산광역시 해운대구 재송1로20번길 20,POINT(129.1217834 35.1869374),
7046,센텀스타빌,ETC,부산광역시 해운대구 재송1로20번길 12,POINT(129.1217695 35.1872618),
7047,골든빌,ETC,부산광역시 해운대구 재송1로20번길 16,POINT(129.1217723 35.1871548),
7048,메트로폴리스28,ETC,부산광역시 해운대구 재송1로20번길 26,POINT(129.1217935 35.1867073),
7049,센텀더원,ETC,부산광역시 해운대구 재송1로 24,POINT(129.1220439 35.1876631),
7050,재송 파밀리에,ETC,부산광역시 해운대구 재송1로20번길 19,POINT(129.1220768 35.1869311),
7051,센텀예담,ETC,부산광역시 해운대구 재송1로20번길 33,POINT(129.1221017 35.1863246),
7052,센텀스위트,ETC,부산광역시 해운대구 재송1로26번길 30,POINT(129.1221603 35.1864464),
7053,센텀코아빌,ETC,부산광역시 해운대구 재송1로20번길 7,POINT(129.1219947 35.1874395),
7054,트윈빌B,ETC,부산광역시 해운대구 재송1로26번길 15,POINT(129.1223486 35.1870732),
7055,주안골드리치,ETC,부산광역시 해운대구 재송1로26번길 29,POINT(129.1223469 35.1864071),
7056,센텀아무르,ETC,부산광역시 해운대구 재송1로32번길 30,POINT(129.1224898 35.1863990),
7057,골든스위트,ETC,부산광역시 해운대구 재송1로32번길 28,POINT(129.1224788 35.1865231),
7058,센텀골드리치,ETC,부산광역시 해운대구 재송1로26번길 33,POINT(129.1223506 35.1862622),
