place_key,source_dataset,source_place_id,place_name,ui_category,raw_category,source_category,category_source,category_match_method,is_adopted_category,district_gu,address,point_wkt,latitude,longitude,provider_place_id,public_facility_type,public_facility_id,public_facility_name,public_facility_address,accessibility_count,accessibility_type_codes,accessibility_type_labels
place:5473,erd_ready,5473,대우주차장,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 용소로13번길 84-12,POINT(129.1048001 35.1377911),35.1377911,129.1048001,,,,,,2,ramp|stepFree,경사로|단차 없음
place:5474,erd_ready,5474,아파트,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 용소로13번길 79,POINT(129.1043876 35.1381315),35.1381315,129.1043876,,,,,,4,ramp|accessibleEntrance|elevator|stepFree,경사로|접근 가능 출입구|엘리베이터|단차 없음
place:5475,erd_ready,5475,주차장,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 수영로 338,POINT(129.1026836 35.1383578),35.1383578,129.1026836,,,,,,2,ramp|stepFree,경사로|단차 없음
place:5476,erd_ready,5476,일반음식점,음식·카페,FOOD_CAFE,FOOD_CAFE,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 용소로7번길 53-6,POINT(129.1028859 35.1380529),35.1380529,129.1028859,,,,,,1,accessibleEntrance,접근 가능 출입구
place:5477,erd_ready,5477,언더아머,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 수영로 338-1,POINT(129.1028076 35.1383841),35.1383841,129.1028076,,,,,,1,ramp,경사로
place:5478,erd_ready,5478,태림1차(이마트 24),기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 수영로346번길 12,POINT(129.1035912 35.1382992),35.1382992,129.1035912,,,,,,1,accessibleEntrance,접근 가능 출입구
place:5479,erd_ready,5479,용소 C/L,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 용소로13번길 53,POINT(129.1031780 35.1374719),35.1374719,129.1031780,,,,,,4,ramp|accessibleEntrance|elevator|stepFree,경사로|접근 가능 출입구|엘리베이터|단차 없음
place:5480,erd_ready,5480,유니온썬타워,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 용소로19번길 38,POINT(129.1026565 35.1364035),35.1364035,129.1026565,,,,,,2,ramp|accessibleEntrance,경사로|접근 가능 출입구
place:5481,erd_ready,5481,대연동 근린생활시설,음식·카페,FOOD_CAFE,FOOD_CAFE,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 수영로334번길 56-3,POINT(129.1035534 35.1359651),35.1359651,129.1035534,,,,,,2,ramp|stepFree,경사로|단차 없음
place:5482,erd_ready,5482,은혜빌딩,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 용소로13번길 46,POINT(129.1029231 35.1371341),35.1371341,129.1029231,,,,,,1,stepFree,단차 없음
place:5483,erd_ready,5483,스카이빌딩(고기는 모름지기외 4개),음식·카페,FOOD_CAFE,FOOD_CAFE,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 용소로13번길 26,POINT(129.1020510 35.1366646),35.1366646,129.1020510,,,,,,3,ramp|accessibleEntrance|stepFree,경사로|접근 가능 출입구|단차 없음
place:5484,erd_ready,5484,SEASAW,음식·카페,FOOD_CAFE,FOOD_CAFE,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 수영로322번길 33,POINT(129.1022421 35.1364960),35.1364960,129.1022421,,,,,,2,ramp|accessibleEntrance,경사로|접근 가능 출입구
place:5485,erd_ready,5485,태화빌딩(부엉이횟집 외 2개),음식·카페,FOOD_CAFE,FOOD_CAFE,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 용소로13번길 35,POINT(129.1023819 35.1371371),35.1371371,129.1023819,,,,,,3,ramp|accessibleEntrance|stepFree,경사로|접근 가능 출입구|단차 없음
place:5486,erd_ready,5486,일반음식점,음식·카페,FOOD_CAFE,FOOD_CAFE,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 용소로13번길 27,POINT(129.1019891 35.1369211),35.1369211,129.1019891,,,,,,1,accessibleEntrance,접근 가능 출입구
place:5487,erd_ready,5487,황제빌딩,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 수영로322번길 19,POINT(129.1016618 35.1370639),35.1370639,129.1016618,,,,,,2,ramp|stepFree,경사로|단차 없음
place:5488,erd_ready,5488,부산남부경찰서 대연지구대,공공기관,PUBLIC_OFFICE,PUBLIC_OFFICE,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 수영로 328,POINT(129.1019831 35.1378436),35.1378436,129.1019831,,,,,,4,ramp|accessibleEntrance|accessibleToilet|stepFree,경사로|접근 가능 출입구|장애인 화장실|단차 없음
place:5489,erd_ready,5489,대상빌딩(대박집),음식·카페,FOOD_CAFE,FOOD_CAFE,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 용소로7번길 33,POINT(129.1019668 35.1376052),35.1376052,129.1019668,,,,,,3,ramp|accessibleEntrance|stepFree,경사로|접근 가능 출입구|단차 없음
place:5490,erd_ready,5490,일반음식점,음식·카페,FOOD_CAFE,FOOD_CAFE,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 용소로7번길 45,POINT(129.1024536 35.1378057),35.1378057,129.1024536,,,,,,1,accessibleEntrance,접근 가능 출입구
place:5491,erd_ready,5491,청라빌딩(할리스커피),음식·카페,FOOD_CAFE,FOOD_CAFE,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 용소로 7,POINT(129.1006318 35.1366740),35.1366740,129.1006318,,,,,,2,ramp|stepFree,경사로|단차 없음
place:5492,erd_ready,5492,평화주차장,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 수영로322번길 32,POINT(129.1019253 35.1363853),35.1363853,129.1019253,,,,,,2,ramp|stepFree,경사로|단차 없음
place:5493,erd_ready,5493,버드나무오피스텔,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 용소로13번길 16,POINT(129.1015193 35.1364074),35.1364074,129.1015193,,,,,,2,ramp|stepFree,경사로|단차 없음
place:5494,erd_ready,5494,태양빌딩,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 용소로19번길 25,POINT(129.1019957 35.1362837),35.1362837,129.1019957,,,,,,0,,
place:5495,erd_ready,5495,한은빌딩,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 용소로19번길 26,POINT(129.1021562 35.1360938),35.1360938,129.1021562,,,,,,1,stepFree,단차 없음
place:5496,erd_ready,5496,황금빌딩,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 용소로19번길 10,POINT(129.1013737 35.1357470),35.1357470,129.1013737,,,,,,1,stepFree,단차 없음
place:5497,erd_ready,5497,성경빌딩,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 용소로14번길 17,POINT(129.0998764 35.1356448),35.1356448,129.0998764,,,,,,3,ramp|accessibleEntrance|elevator,경사로|접근 가능 출입구|엘리베이터
place:5498,erd_ready,5498,에이스프라자,음식·카페,FOOD_CAFE,FOOD_CAFE,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 용소로14번길 29-1,POINT(129.0992147 35.1353359),35.1353359,129.0992147,,,,,,3,ramp|accessibleEntrance|stepFree,경사로|접근 가능 출입구|단차 없음
place:5499,erd_ready,5499,대연 63-25 노외주차타워(경성주차장),기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 용소로14번길 23,POINT(129.0995331 35.1354708),35.1354708,129.0995331,,,,,,2,ramp|stepFree,경사로|단차 없음
place:5500,erd_ready,5500,용소로14번길 14(용도:제2종근린생활시설-주택),기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 용소로14번길 14,POINT(129.0999715 35.1359592),35.1359592,129.0999715,,,,,,1,stepFree,단차 없음
place:5501,erd_ready,5501,상우빌딩,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 용소로8번길 10,POINT(129.0997026 35.1365660),35.1365660,129.0997026,,,,,,2,ramp|stepFree,경사로|단차 없음
place:5502,erd_ready,5502,아트박스 대연점,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 수영로 296,POINT(129.0988125 35.1364719),35.1364719,129.0988125,,,,,,0,,
place:5503,erd_ready,5503,유일프라자,의료·보건,HEALTHCARE,HEALTHCARE,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 수영로 286,POINT(129.0976731 35.1359500),35.1359500,129.0976731,,,,,,6,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음
place:5504,erd_ready,5504,전자랜드 대연지점,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 수영로 278,POINT(129.0971539 35.1357034),35.1357034,129.0971539,,,,,,5,ramp|accessibleEntrance|accessibleToilet|accessibleParking|stepFree,경사로|접근 가능 출입구|장애인 화장실|장애인 주차장|단차 없음
place:5505,erd_ready,5505,LAND ROVER,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 황령대로 378,POINT(129.0980952 35.1448328),35.1448328,129.0980952,,,,,,4,ramp|accessibleEntrance|elevator|accessibleToilet,경사로|접근 가능 출입구|엘리베이터|장애인 화장실
place:5506,erd_ready,5506,그랜드자연요양병원,의료·보건,HEALTHCARE,HEALTHCARE,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 황령대로 355-14,POINT(129.0978168 35.1468472),35.1468472,129.0978168,,,,,,6,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음
place:5507,erd_ready,5507,명품외식 육면정,음식·카페,FOOD_CAFE,FOOD_CAFE,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 황령대로 329,POINT(129.0948006 35.1484046),35.1484046,129.0948006,,,,,,4,ramp|accessibleEntrance|accessibleParking|stepFree,경사로|접근 가능 출입구|장애인 주차장|단차 없음
place:5508,erd_ready,5508,대남초등학교,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 황령대로353번길 9-55,POINT(129.0975106 35.1488578),35.1488578,129.0975106,,,,,,4,ramp|accessibleEntrance|accessibleToilet|stepFree,경사로|접근 가능 출입구|장애인 화장실|단차 없음
place:5509,erd_ready,5509,구름고개,음식·카페,FOOD_CAFE,FOOD_CAFE,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 황령산로 260,POINT(129.0958566 35.1593139),35.1593139,129.0958566,,,,,,3,ramp|accessibleEntrance|stepFree,경사로|접근 가능 출입구|단차 없음
place:5510,erd_ready,5510,부성빌딩(해피케어하우스),복지·돌봄,WELFARE,WELFARE,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 황령대로319번가길 170,POINT(129.0888099 35.1512928),35.1512928,129.0888099,,,,,,6,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음
place:5511,erd_ready,5511,부산남부경찰서,공공기관,PUBLIC_OFFICE,PUBLIC_OFFICE,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 황령대로319번가길 81,POINT(129.0896569 35.1530077),35.1530077,129.0896569,,,,,,7,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree|guidanceFacility,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음|안내 설비
place:5512,erd_ready,5512,부산서현교회,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 황령대로319번나길 43,POINT(129.0899932 35.1516349),35.1516349,129.0899932,,,,,,4,ramp|accessibleEntrance|accessibleParking|stepFree,경사로|접근 가능 출입구|장애인 주차장|단차 없음
place:5513,erd_ready,5513,LS빌딩(아산김의원),의료·보건,HEALTHCARE,HEALTHCARE,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 황령대로319번가길 158-4,POINT(129.0886247 35.1520169),35.1520169,129.0886247,,,,,,6,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음
place:5514,erd_ready,5514,새부산유치원,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 황령대로319번나길 14,POINT(129.0908663 35.1503639),35.1503639,129.0908663,,,,,,4,ramp|accessibleEntrance|accessibleToilet|stepFree,경사로|접근 가능 출입구|장애인 화장실|단차 없음
place:5515,erd_ready,5515,댄싱컵주차장,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 황령대로319번가길 11,POINT(129.0914175 35.1501614),35.1501614,129.0914175,,,,,,2,ramp|stepFree,경사로|단차 없음
place:5516,erd_ready,5516,운동장부대시설,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 수영로 309,POINT(129.1001031 35.1384873),35.1384873,129.1001031,,,,,,4,ramp|accessibleEntrance|accessibleToilet|stepFree,경사로|접근 가능 출입구|장애인 화장실|단차 없음
place:5517,erd_ready,5517,경성대학교(온실),기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 수영로 309,POINT(129.1001031 35.1384873),35.1384873,129.1001031,,,,,,2,ramp|stepFree,경사로|단차 없음
place:5518,erd_ready,5518,혜인플러스,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 수영로 256,POINT(129.0945721 35.1351152),35.1351152,129.0945721,,,,,,2,ramp|stepFree,경사로|단차 없음
place:5519,erd_ready,5519,주차장,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 용소로40번길 25,POINT(129.0993913 35.1337066),35.1337066,129.0993913,,,,,,1,stepFree,단차 없음
place:5520,erd_ready,5520,다빈빌라,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 수영로 274-23,POINT(129.0975358 35.1351728),35.1351728,129.0975358,,,,,,2,ramp|elevator,경사로|엘리베이터
place:5521,erd_ready,5521,라온빌딩,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 수영로 277,POINT(129.0967841 35.1361072),35.1361072,129.0967841,,,,,,4,ramp|accessibleEntrance|elevator|stepFree,경사로|접근 가능 출입구|엘리베이터|단차 없음
place:5522,erd_ready,5522,대연성당,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 수영로266번길 51,POINT(129.0981028 35.1345006),35.1345006,129.0981028,,,,,,3,ramp|accessibleEntrance|stepFree,경사로|접근 가능 출입구|단차 없음
place:5523,erd_ready,5523,(재)천주교꼰벤뚜알성프란치스꼬수도회 성프란치스꼬의집,복지·돌봄,WELFARE,WELFARE,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 용소로14번길 41,POINT(129.0988903 35.1350518),35.1350518,129.0988903,,,,,,7,ramp|accessibleEntrance|elevator|accessibleToilet|accessibleParking|stepFree|guidanceFacility,경사로|접근 가능 출입구|엘리베이터|장애인 화장실|장애인 주차장|단차 없음|안내 설비
place:5524,erd_ready,5524,동아주차장,기타,ETC,ETC,erd_v3_policy,erd_ready,true,남구,부산광역시 남구 용소로28번길 27,POINT(129.0994027 35.1345850),35.1345850,129.0994027,,,,,,2,ramp|stepFree,경사로|단차 없음
