id,placeId,featureType,isAvailable
17566,6931,accessibleParking,true
17567,6931,stepFree,true
17568,6931,ramp,true
17569,6931,accessibleEntrance,true
17570,6932,elevator,true
17571,6932,accessibleToilet,true
17572,6932,stepFree,true
17573,6932,ramp,true
17574,6932,accessibleEntrance,true
17575,6933,stepFree,true
17576,6933,ramp,true
17577,6933,accessibleEntrance,true
17578,6934,ramp,true
17579,6934,accessibleParking,true
17580,6934,accessibleEntrance,true
17581,6934,elevator,true
17582,6934,accessibleToilet,true
17583,6934,guidanceFacility,true
17584,6934,accessibleRoom,true
17585,6935,ramp,true
17586,6935,accessibleParking,true
17587,6935,accessibleEntrance,true
17588,6935,elevator,true
17589,6935,accessibleToilet,true
17590,6935,guidanceFacility,true
17591,6935,accessibleRoom,true
17592,6936,elevator,true
17593,6936,accessibleToilet,true
17594,6936,accessibleParking,true
17595,6936,stepFree,true
17596,6936,ramp,true
17597,6937,accessibleToilet,true
17598,6937,stepFree,true
17599,6937,ramp,true
17600,6937,accessibleEntrance,true
17601,6938,accessibleEntrance,true
17602,6939,elevator,true
17603,6939,accessibleToilet,true
17604,6939,accessibleParking,true
17605,6939,stepFree,true
17606,6939,ramp,true
17607,6939,accessibleEntrance,true
17608,6940,ramp,true
17609,6940,accessibleParking,true
17610,6940,accessibleEntrance,true
17611,6940,elevator,true
17612,6940,accessibleToilet,true
17613,6940,guidanceFacility,true
17614,6940,accessibleRoom,true
17615,6941,elevator,true
17616,6941,accessibleToilet,true
17617,6941,accessibleParking,true
17618,6941,stepFree,true
17619,6941,ramp,true
17620,6941,accessibleEntrance,true
17621,6942,ramp,true
17622,6942,accessibleParking,true
17623,6942,accessibleEntrance,true
17624,6942,elevator,true
17625,6942,accessibleToilet,true
17626,6942,guidanceFacility,true
17627,6942,accessibleRoom,true
17628,6943,stepFree,true
17629,6943,ramp,true
17630,6943,accessibleEntrance,true
17631,6944,elevator,true
17632,6944,accessibleToilet,true
17633,6944,stepFree,true
17634,6944,ramp,true
17635,6944,accessibleEntrance,true
17636,6945,stepFree,true
17637,6945,ramp,true
17638,6945,accessibleEntrance,true
17639,6946,stepFree,true
17640,6946,accessibleEntrance,true
17641,6947,stepFree,true
17642,6947,ramp,true
17643,6947,accessibleEntrance,true
17644,6948,elevator,true
17645,6948,accessibleToilet,true
17646,6948,stepFree,true
17647,6948,ramp,true
17648,6949,accessibleToilet,true
17649,6949,stepFree,true
17650,6949,ramp,true
17651,6949,accessibleEntrance,true
17652,6951,stepFree,true
17653,6951,ramp,true
17654,6951,accessibleEntrance,true
17655,6952,elevator,true
17656,6952,accessibleToilet,true
17657,6952,accessibleParking,true
17658,6952,stepFree,true
17659,6952,ramp,true
17660,6952,accessibleEntrance,true
17661,6953,elevator,true
17662,6953,accessibleToilet,true
17663,6953,accessibleParking,true
17664,6953,stepFree,true
17665,6953,ramp,true
17666,6953,accessibleEntrance,true
17667,6954,accessibleParking,true
17668,6954,accessibleEntrance,true
17669,6955,stepFree,true
17670,6955,ramp,true
17671,6955,accessibleEntrance,true
17672,6956,stepFree,true
17673,6956,ramp,true
17674,6956,accessibleEntrance,true
17675,6957,accessibleParking,true
17676,6957,stepFree,true
17677,6957,ramp,true
17678,6957,accessibleEntrance,true
17679,6958,elevator,true
17680,6958,stepFree,true
17681,6958,ramp,true
17682,6958,accessibleEntrance,true
17683,6959,elevator,true
17684,6959,accessibleToilet,true
17685,6959,accessibleParking,true
17686,6959,stepFree,true
17687,6959,ramp,true
17688,6959,accessibleEntrance,true
17689,6960,elevator,true
17690,6960,accessibleToilet,true
17691,6960,stepFree,true
17692,6960,ramp,true
17693,6960,accessibleEntrance,true
17694,6961,stepFree,true
17695,6961,ramp,true
17696,6961,accessibleEntrance,true
17697,6962,accessibleParking,true
17698,6962,stepFree,true
17699,6963,stepFree,true
17700,6963,ramp,true
17701,6963,accessibleEntrance,true
17702,6964,elevator,true
17703,6964,accessibleToilet,true
17704,6964,stepFree,true
17705,6964,ramp,true
17706,6964,accessibleEntrance,true
17707,6965,elevator,true
17708,6965,accessibleToilet,true
17709,6965,stepFree,true
17710,6965,ramp,true
17711,6965,accessibleEntrance,true
17712,6966,elevator,true
17713,6966,accessibleToilet,true
17714,6966,stepFree,true
17715,6966,ramp,true
17716,6966,accessibleEntrance,true
17717,6967,elevator,true
17718,6967,stepFree,true
17719,6967,ramp,true
17720,6967,accessibleEntrance,true
17721,6968,elevator,true
17722,6968,accessibleToilet,true
17723,6968,accessibleParking,true
17724,6968,stepFree,true
17725,6968,ramp,true
17726,6968,accessibleEntrance,true
17727,6969,elevator,true
17728,6969,accessibleParking,true
17729,6969,stepFree,true
17730,6969,ramp,true
17731,6969,accessibleEntrance,true
17732,6970,elevator,true
17733,6970,accessibleParking,true
17734,6970,stepFree,true
17735,6970,ramp,true
17736,6970,accessibleEntrance,true
17737,6971,elevator,true
17738,6971,accessibleParking,true
17739,6971,stepFree,true
17740,6971,ramp,true
17741,6971,accessibleEntrance,true
17742,6972,stepFree,true
17743,6972,ramp,true
17744,6972,accessibleEntrance,true
17745,6973,stepFree,true
17746,6973,ramp,true
17747,6973,accessibleEntrance,true
17748,6974,stepFree,true
17749,6974,accessibleEntrance,true
17750,6975,stepFree,true
17751,6975,accessibleEntrance,true
17752,6976,stepFree,true
17753,6976,ramp,true
17754,6976,accessibleEntrance,true
17755,6977,elevator,true
17756,6977,accessibleToilet,true
17757,6977,stepFree,true
17758,6978,accessibleParking,true
17759,6978,stepFree,true
17760,6978,ramp,true
17761,6978,accessibleEntrance,true
17762,6979,stepFree,true
17763,6979,ramp,true
17764,6980,stepFree,true
17765,6980,ramp,true
17766,6980,accessibleEntrance,true
17767,6981,stepFree,true
17768,6981,ramp,true
17769,6981,accessibleEntrance,true
17770,6982,stepFree,true
17771,6982,ramp,true
17772,6982,accessibleEntrance,true
17773,6983,elevator,true
17774,6983,accessibleToilet,true
17775,6983,accessibleParking,true
17776,6983,stepFree,true
17777,6983,ramp,true
17778,6983,accessibleEntrance,true
17779,6984,stepFree,true
17780,6984,ramp,true
17781,6984,accessibleEntrance,true
17782,6985,elevator,true
17783,6985,accessibleToilet,true
17784,6985,stepFree,true
17785,6985,ramp,true
17786,6985,accessibleEntrance,true
17787,6986,accessibleParking,true
17788,6986,stepFree,true
17789,6986,ramp,true
17790,6986,accessibleEntrance,true
17791,6987,elevator,true
17792,6987,accessibleToilet,true
17793,6987,accessibleParking,true
17794,6987,stepFree,true
17795,6987,ramp,true
17796,6987,accessibleEntrance,true
17797,6988,accessibleParking,true
17798,6988,stepFree,true
17799,6988,ramp,true
17800,6988,accessibleEntrance,true
17801,6989,accessibleParking,true
17802,6989,stepFree,true
17803,6989,ramp,true
17804,6989,accessibleEntrance,true
17805,6990,elevator,true
17806,6990,accessibleToilet,true
17807,6990,accessibleParking,true
17808,6990,stepFree,true
17809,6990,ramp,true
17810,6990,accessibleEntrance,true
17811,6991,accessibleToilet,true
17812,6991,accessibleEntrance,true
17813,6992,elevator,true
17814,6992,accessibleToilet,true
17815,6992,stepFree,true
17816,6992,ramp,true
17817,6992,accessibleEntrance,true
17818,6993,stepFree,true
17819,6993,accessibleEntrance,true
17820,6994,accessibleParking,true
17821,6994,stepFree,true
17822,6994,ramp,true
17823,6994,accessibleEntrance,true
17824,6995,stepFree,true
17825,6995,ramp,true
17826,6995,accessibleEntrance,true
17827,6996,ramp,true
17828,6996,accessibleEntrance,true
17829,6997,ramp,true
17830,6997,accessibleEntrance,true
17831,6998,elevator,true
17832,6998,accessibleParking,true
17833,6998,stepFree,true
17834,6998,accessibleEntrance,true
17835,6999,stepFree,true
17836,7000,stepFree,true
17837,7000,accessibleEntrance,true
17838,7001,elevator,true
17839,7001,accessibleRoom,true
17840,7001,accessibleParking,true
17841,7001,stepFree,true
17842,7001,ramp,true
17843,7001,accessibleEntrance,true
17844,7002,stepFree,true
17845,7002,ramp,true
17846,7002,accessibleEntrance,true
17847,7003,elevator,true
17848,7003,accessibleToilet,true
17849,7003,accessibleParking,true
17850,7003,stepFree,true
17851,7003,ramp,true
17852,7003,accessibleEntrance,true
17853,7004,stepFree,true
17854,7004,ramp,true
17855,7004,accessibleEntrance,true
17856,7005,elevator,true
17857,7005,accessibleToilet,true
17858,7005,accessibleParking,true
17859,7005,stepFree,true
17860,7005,ramp,true
17861,7005,accessibleEntrance,true
17862,7006,elevator,true
17863,7006,accessibleToilet,true
17864,7006,stepFree,true
17865,7006,ramp,true
17866,7006,accessibleEntrance,true
17867,7007,stepFree,true
17868,7007,ramp,true
17869,7008,accessibleParking,true
17870,7008,stepFree,true
17871,7008,ramp,true
17872,7008,accessibleEntrance,true
17873,7009,stepFree,true
17874,7009,accessibleEntrance,true
17875,7010,elevator,true
17876,7010,stepFree,true
17877,7010,accessibleEntrance,true
17878,7011,stepFree,true
17879,7011,ramp,true
17880,7011,accessibleEntrance,true
17881,7012,stepFree,true
17882,7013,elevator,true
17883,7013,accessibleToilet,true
17884,7013,stepFree,true
17885,7013,ramp,true
17886,7013,accessibleEntrance,true
17887,7014,elevator,true
17888,7014,accessibleToilet,true
17889,7014,accessibleParking,true
17890,7014,stepFree,true
17891,7014,ramp,true
17892,7014,accessibleEntrance,true
17893,7015,elevator,true
17894,7015,accessibleToilet,true
17895,7015,accessibleParking,true
17896,7015,stepFree,true
17897,7015,ramp,true
17898,7015,accessibleEntrance,true
17899,7016,elevator,true
17900,7016,accessibleToilet,true
17901,7016,accessibleParking,true
17902,7016,stepFree,true
17903,7016,ramp,true
17904,7016,accessibleEntrance,true
17905,7017,stepFree,true
17906,7017,accessibleEntrance,true
17907,7018,accessibleParking,true
17908,7018,stepFree,true
17909,7018,accessibleEntrance,true
17910,7019,stepFree,true
17911,7019,accessibleEntrance,true
17912,7020,stepFree,true
17913,7020,accessibleEntrance,true
17914,7021,elevator,true
17915,7021,accessibleParking,true
17916,7021,stepFree,true
17917,7021,accessibleEntrance,true
17918,7022,accessibleParking,true
17919,7022,stepFree,true
17920,7022,accessibleEntrance,true
17921,7023,stepFree,true
17922,7023,accessibleEntrance,true
17923,7024,stepFree,true
17924,7024,accessibleEntrance,true
17925,7025,accessibleParking,true
17926,7025,stepFree,true
17927,7025,accessibleEntrance,true
17928,7026,stepFree,true
17929,7026,accessibleEntrance,true
17930,7027,accessibleParking,true
17931,7027,stepFree,true
17932,7027,accessibleEntrance,true
17933,7028,accessibleParking,true
17934,7028,stepFree,true
17935,7028,accessibleEntrance,true
17936,7029,stepFree,true
17937,7029,ramp,true
17938,7029,accessibleEntrance,true
17939,7030,elevator,true
17940,7030,accessibleParking,true
17941,7030,stepFree,true
17942,7030,accessibleEntrance,true
17943,7031,elevator,true
17944,7031,stepFree,true
17945,7031,ramp,true
17946,7031,accessibleEntrance,true
17947,7032,stepFree,true
17948,7032,accessibleEntrance,true
17949,7033,stepFree,true
17950,7033,accessibleEntrance,true
17951,7034,elevator,true
17952,7034,accessibleToilet,true
17953,7034,stepFree,true
17954,7034,ramp,true
17955,7034,accessibleEntrance,true
17956,7035,elevator,true
17957,7035,stepFree,true
17958,7035,accessibleEntrance,true
17959,7036,elevator,true
17960,7036,stepFree,true
17961,7036,ramp,true
17962,7036,accessibleEntrance,true
17963,7037,elevator,true
17964,7037,accessibleToilet,true
17965,7037,stepFree,true
17966,7037,ramp,true
17967,7037,accessibleEntrance,true
17968,7038,elevator,true
17969,7038,stepFree,true
17970,7038,ramp,true
17971,7038,accessibleEntrance,true
17972,7039,accessibleParking,true
17973,7039,stepFree,true
17974,7039,accessibleEntrance,true
17975,7040,accessibleParking,true
17976,7040,stepFree,true
17977,7040,accessibleEntrance,true
17978,7041,accessibleParking,true
17979,7041,stepFree,true
17980,7041,ramp,true
17981,7041,accessibleEntrance,true
17982,7042,elevator,true
17983,7042,accessibleParking,true
17984,7042,stepFree,true
17985,7042,accessibleEntrance,true
17986,7043,elevator,true
17987,7043,accessibleParking,true
17988,7043,stepFree,true
17989,7043,accessibleEntrance,true
17990,7044,stepFree,true
17991,7044,ramp,true
17992,7044,accessibleEntrance,true
17993,7045,elevator,true
17994,7045,accessibleParking,true
17995,7045,stepFree,true
17996,7045,accessibleEntrance,true
17997,7046,stepFree,true
17998,7046,ramp,true
17999,7046,accessibleEntrance,true
18000,7047,stepFree,true
18001,7047,ramp,true
18002,7047,accessibleEntrance,true
18003,7048,elevator,true
18004,7048,accessibleParking,true
18005,7048,stepFree,true
18006,7048,accessibleEntrance,true
18007,7049,elevator,true
18008,7049,accessibleToilet,true
18009,7049,accessibleParking,true
18010,7049,stepFree,true
18011,7049,ramp,true
18012,7049,accessibleEntrance,true
18013,7050,accessibleParking,true
18014,7050,stepFree,true
18015,7050,ramp,true
18016,7050,accessibleEntrance,true
18017,7051,stepFree,true
18018,7051,accessibleEntrance,true
18019,7052,stepFree,true
18020,7052,ramp,true
18021,7052,accessibleEntrance,true
18022,7053,stepFree,true
18023,7053,ramp,true
18024,7053,accessibleEntrance,true
18025,7054,stepFree,true
18026,7054,accessibleEntrance,true
18027,7055,accessibleParking,true
18028,7055,stepFree,true
18029,7055,ramp,true
18030,7055,accessibleEntrance,true
18031,7056,accessibleParking,true
18032,7056,stepFree,true
18033,7056,ramp,true
18034,7056,accessibleEntrance,true
18035,7057,stepFree,true
18036,7057,ramp,true
18037,7057,accessibleEntrance,true
18038,7058,stepFree,true
18039,7058,ramp,true
18040,7058,accessibleEntrance,true
18041,7059,stepFree,true
18042,7059,accessibleEntrance,true
18043,7060,elevator,true
18044,7060,stepFree,true
18045,7060,ramp,true
18046,7060,accessibleEntrance,true
18047,7061,accessibleParking,true
18048,7061,stepFree,true
18049,7061,ramp,true
18050,7061,accessibleEntrance,true
18051,7062,stepFree,true
18052,7062,ramp,true
18053,7062,accessibleEntrance,true
18054,7063,stepFree,true
18055,7063,accessibleEntrance,true
18056,7064,elevator,true
18057,7064,stepFree,true
18058,7064,ramp,true
18059,7064,accessibleEntrance,true
18060,7065,stepFree,true
18061,7065,ramp,true
18062,7065,accessibleEntrance,true
18063,7066,elevator,true
18064,7066,accessibleParking,true
18065,7066,stepFree,true
18066,7066,ramp,true
18067,7066,accessibleEntrance,true
18068,7067,elevator,true
18069,7067,accessibleParking,true
18070,7067,stepFree,true
18071,7067,ramp,true
18072,7067,accessibleEntrance,true
18073,7068,stepFree,true
18074,7068,accessibleEntrance,true
18075,7069,stepFree,true
18076,7069,ramp,true
18077,7069,accessibleEntrance,true
18078,7070,stepFree,true
18079,7070,accessibleEntrance,true
18080,7071,stepFree,true
18081,7071,accessibleEntrance,true
18082,7072,stepFree,true
18083,7072,ramp,true
18084,7072,accessibleEntrance,true
18085,7073,stepFree,true
18086,7073,accessibleEntrance,true
18087,7074,stepFree,true
18088,7074,ramp,true
18089,7074,accessibleEntrance,true
18090,7075,stepFree,true
18091,7075,ramp,true
18092,7075,accessibleEntrance,true
18093,7076,stepFree,true
18094,7076,accessibleEntrance,true
18095,7077,stepFree,true
18096,7077,ramp,true
18097,7077,accessibleEntrance,true
18098,7078,stepFree,true
18099,7078,accessibleEntrance,true
18100,7079,stepFree,true
18101,7079,ramp,true
18102,7079,accessibleEntrance,true
18103,7080,elevator,true
18104,7080,accessibleParking,true
18105,7080,stepFree,true
18106,7080,ramp,true
18107,7080,accessibleEntrance,true
18108,7081,elevator,true
18109,7081,accessibleParking,true
18110,7081,stepFree,true
18111,7081,ramp,true
18112,7081,accessibleEntrance,true
18113,7082,elevator,true
18114,7082,accessibleParking,true
18115,7082,stepFree,true
18116,7082,ramp,true
18117,7082,accessibleEntrance,true
18118,7083,accessibleParking,true
18119,7083,stepFree,true
18120,7083,ramp,true
18121,7083,accessibleEntrance,true
18122,7084,stepFree,true
18123,7084,accessibleEntrance,true
18124,7085,stepFree,true
18125,7085,accessibleEntrance,true
18126,7086,stepFree,true
18127,7086,accessibleEntrance,true
18128,7087,stepFree,true
18129,7087,accessibleEntrance,true
18130,7088,stepFree,true
18131,7088,accessibleEntrance,true
18132,7089,elevator,true
18133,7089,stepFree,true
18134,7089,ramp,true
18135,7089,accessibleEntrance,true
18136,7090,stepFree,true
18137,7090,ramp,true
18138,7090,accessibleEntrance,true
18139,7091,elevator,true
18140,7091,accessibleToilet,true
18141,7091,ramp,true
18142,7091,accessibleEntrance,true
18143,7092,elevator,true
18144,7092,accessibleToilet,true
18145,7092,stepFree,true
18146,7092,ramp,true
18147,7092,accessibleEntrance,true
18148,7093,elevator,true
18149,7093,accessibleParking,true
18150,7093,stepFree,true
18151,7093,accessibleEntrance,true
18152,7094,elevator,true
18153,7094,stepFree,true
18154,7094,accessibleEntrance,true
18155,7095,elevator,true
18156,7095,accessibleToilet,true
18157,7095,stepFree,true
18158,7095,accessibleEntrance,true
18159,7096,elevator,true
18160,7096,accessibleParking,true
18161,7096,stepFree,true
18162,7096,accessibleEntrance,true
18163,7097,accessibleParking,true
18164,7097,stepFree,true
18165,7097,accessibleEntrance,true
18166,7098,stepFree,true
18167,7098,accessibleEntrance,true
18168,7099,accessibleEntrance,true
18169,7100,elevator,true
18170,7100,accessibleToilet,true
18171,7100,stepFree,true
18172,7100,ramp,true
18173,7100,accessibleEntrance,true
18174,7101,elevator,true
18175,7101,accessibleToilet,true
18176,7101,stepFree,true
18177,7101,ramp,true
18178,7101,accessibleEntrance,true
18179,7102,elevator,true
18180,7102,accessibleToilet,true
18181,7102,stepFree,true
18182,7102,ramp,true
18183,7102,accessibleEntrance,true
18184,7103,accessibleToilet,true
18185,7103,accessibleParking,true
18186,7103,stepFree,true
18187,7103,ramp,true
18188,7103,accessibleEntrance,true
18189,7104,accessibleToilet,true
18190,7104,accessibleParking,true
18191,7104,stepFree,true
18192,7104,ramp,true
18193,7104,accessibleEntrance,true
18194,7105,accessibleToilet,true
18195,7105,accessibleParking,true
18196,7105,stepFree,true
18197,7105,ramp,true
18198,7105,accessibleEntrance,true
18199,7106,elevator,true
18200,7106,accessibleToilet,true
18201,7106,accessibleParking,true
18202,7106,stepFree,true
18203,7106,ramp,true
18204,7106,accessibleEntrance,true
18205,7107,elevator,true
18206,7107,accessibleToilet,true
18207,7107,stepFree,true
18208,7107,ramp,true
18209,7107,accessibleEntrance,true
18210,7108,elevator,true
18211,7108,accessibleParking,true
18212,7108,stepFree,true
18213,7108,ramp,true
18214,7108,accessibleEntrance,true
18215,7109,elevator,true
18216,7109,accessibleParking,true
18217,7109,stepFree,true
18218,7109,ramp,true
18219,7109,accessibleEntrance,true
18220,7110,elevator,true
18221,7110,accessibleParking,true
18222,7110,stepFree,true
18223,7110,ramp,true
18224,7110,accessibleEntrance,true
18225,7111,ramp,true
18226,7112,accessibleParking,true
18227,7112,stepFree,true
18228,7112,ramp,true
18229,7112,accessibleEntrance,true
18230,7113,accessibleToilet,true
18231,7113,stepFree,true
18232,7113,ramp,true
18233,7113,accessibleEntrance,true
18234,7114,ramp,true
18235,7114,accessibleParking,true
18236,7114,accessibleEntrance,true
18237,7114,elevator,true
18238,7114,accessibleToilet,true
18239,7114,guidanceFacility,true
18240,7114,accessibleRoom,true
18241,7115,ramp,true
18242,7115,accessibleParking,true
18243,7115,accessibleEntrance,true
18244,7115,elevator,true
18245,7115,accessibleToilet,true
18246,7115,guidanceFacility,true
18247,7115,accessibleRoom,true
18248,7116,accessibleEntrance,true
18249,7117,elevator,true
18250,7117,accessibleToilet,true
18251,7117,stepFree,true
18252,7117,ramp,true
18253,7117,accessibleEntrance,true
18254,7118,ramp,true
18255,7118,accessibleEntrance,true
18256,7119,stepFree,true
18257,7120,stepFree,true
18258,7120,ramp,true
18259,7120,accessibleEntrance,true
18260,7121,stepFree,true
18261,7121,ramp,true
18262,7121,accessibleEntrance,true
18263,7122,stepFree,true
18264,7123,accessibleParking,true
18265,7123,stepFree,true
18266,7123,ramp,true
18267,7123,accessibleEntrance,true
18268,7124,stepFree,true
18269,7124,accessibleEntrance,true
18270,7125,stepFree,true
18271,7125,ramp,true
18272,7126,elevator,true
18273,7126,stepFree,true
18274,7126,ramp,true
18275,7126,accessibleEntrance,true
18276,7127,stepFree,true
18277,7127,accessibleEntrance,true
18278,7128,stepFree,true
18279,7129,ramp,true
18280,7130,elevator,true
18281,7130,accessibleToilet,true
18282,7130,accessibleParking,true
18283,7130,stepFree,true
18284,7130,ramp,true
18285,7130,accessibleEntrance,true
18286,7131,stepFree,true
18287,7131,ramp,true
18288,7131,accessibleEntrance,true
18289,7132,elevator,true
18290,7132,accessibleParking,true
18291,7132,stepFree,true
18292,7132,ramp,true
18293,7132,accessibleEntrance,true
18294,7133,elevator,true
18295,7133,accessibleToilet,true
18296,7133,stepFree,true
18297,7133,ramp,true
18298,7133,accessibleEntrance,true
18299,7134,stepFree,true
18300,7134,accessibleEntrance,true
18301,7135,accessibleToilet,true
18302,7135,stepFree,true
18303,7135,ramp,true
18304,7135,accessibleEntrance,true
18305,7136,ramp,true
18306,7136,accessibleEntrance,true
18307,7137,stepFree,true
18308,7137,ramp,true
18309,7137,accessibleEntrance,true
18310,7138,elevator,true
18311,7138,accessibleToilet,true
18312,7138,accessibleParking,true
18313,7138,stepFree,true
18314,7138,ramp,true
18315,7138,accessibleEntrance,true
18316,7139,stepFree,true
18317,7139,ramp,true
18318,7139,accessibleEntrance,true
18319,7140,stepFree,true
18320,7140,ramp,true
18321,7140,accessibleEntrance,true
18322,7141,stepFree,true
18323,7141,ramp,true
18324,7141,accessibleEntrance,true
18325,7142,stepFree,true
18326,7142,ramp,true
18327,7143,elevator,true
18328,7143,accessibleToilet,true
18329,7143,accessibleParking,true
18330,7143,stepFree,true
18331,7143,ramp,true
18332,7143,accessibleEntrance,true
18333,7144,stepFree,true
18334,7144,ramp,true
18335,7144,accessibleEntrance,true
18336,7145,accessibleRoom,true
18337,7145,stepFree,true
18338,7145,ramp,true
18339,7145,accessibleEntrance,true
18340,7146,accessibleRoom,true
18341,7146,ramp,true
18342,7146,accessibleEntrance,true
18343,7147,elevator,true
18344,7147,accessibleToilet,true
18345,7147,accessibleParking,true
18346,7147,stepFree,true
18347,7147,ramp,true
18348,7147,accessibleEntrance,true
18349,7148,elevator,true
18350,7148,accessibleToilet,true
18351,7148,accessibleParking,true
18352,7148,stepFree,true
18353,7148,ramp,true
18354,7148,accessibleEntrance,true
18355,7149,ramp,true
18356,7149,accessibleEntrance,true
18357,7150,stepFree,true
18358,7150,ramp,true
18359,7150,accessibleEntrance,true
18360,7151,stepFree,true
18361,7151,ramp,true
18362,7151,accessibleEntrance,true
18363,7152,stepFree,true
18364,7152,ramp,true
18365,7152,accessibleEntrance,true
18366,7153,accessibleParking,true
18367,7153,stepFree,true
18368,7153,ramp,true
18369,7153,accessibleEntrance,true
18370,7154,stepFree,true
18371,7154,ramp,true
18372,7154,accessibleEntrance,true
18373,7155,ramp,true
18374,7155,accessibleEntrance,true
18375,7156,ramp,true
18376,7156,accessibleEntrance,true
18377,7157,accessibleParking,true
18378,7157,ramp,true
18379,7157,accessibleEntrance,true
18380,7158,ramp,true
18381,7158,accessibleEntrance,true
18382,7159,elevator,true
18383,7159,accessibleToilet,true
18384,7159,accessibleParking,true
18385,7159,stepFree,true
18386,7159,ramp,true
18387,7159,accessibleEntrance,true
18388,7160,stepFree,true
18389,7160,ramp,true
18390,7161,ramp,true
18391,7161,accessibleEntrance,true
18392,7162,stepFree,true
18393,7162,ramp,true
18394,7162,accessibleEntrance,true
18395,7163,stepFree,true
18396,7163,ramp,true
18397,7163,accessibleEntrance,true
18398,7164,elevator,true
18399,7164,accessibleToilet,true
18400,7164,accessibleParking,true
18401,7164,stepFree,true
18402,7164,ramp,true
18403,7164,accessibleEntrance,true
18404,7165,elevator,true
18405,7165,accessibleToilet,true
18406,7165,accessibleParking,true
18407,7165,stepFree,true
18408,7165,ramp,true
18409,7165,accessibleEntrance,true
18410,7166,stepFree,true
18411,7166,ramp,true
18412,7166,accessibleEntrance,true
18413,7167,stepFree,true
18414,7167,ramp,true
18415,7167,accessibleEntrance,true
18416,7168,stepFree,true
18417,7168,ramp,true
18418,7168,accessibleEntrance,true
18419,7169,ramp,true
18420,7170,stepFree,true
18421,7170,ramp,true
18422,7170,accessibleEntrance,true
18423,7171,ramp,true
18424,7172,ramp,true
18425,7173,stepFree,true
18426,7173,ramp,true
18427,7174,stepFree,true
18428,7174,ramp,true
18429,7174,accessibleEntrance,true
18430,7175,elevator,true
18431,7175,accessibleToilet,true
18432,7175,accessibleParking,true
18433,7175,stepFree,true
18434,7175,ramp,true
18435,7175,accessibleEntrance,true
18436,7176,elevator,true
18437,7176,guidanceFacility,true
18438,7176,accessibleToilet,true
18439,7176,accessibleParking,true
18440,7176,stepFree,true
18441,7176,ramp,true
18442,7176,accessibleEntrance,true
18443,7177,accessibleToilet,true
18444,7177,accessibleParking,true
18445,7177,ramp,true
18446,7177,accessibleEntrance,true
18447,7178,accessibleParking,true
18448,7178,stepFree,true
18449,7178,ramp,true
18450,7178,accessibleEntrance,true
18451,7179,accessibleParking,true
18452,7179,stepFree,true
18453,7179,ramp,true
18454,7179,accessibleEntrance,true
18455,7180,accessibleParking,true
18456,7180,stepFree,true
18457,7180,ramp,true
18458,7180,accessibleEntrance,true
18459,7181,accessibleParking,true
18460,7181,stepFree,true
18461,7181,ramp,true
18462,7181,accessibleEntrance,true
18463,7182,elevator,true
18464,7182,accessibleParking,true
18465,7182,stepFree,true
18466,7182,ramp,true
18467,7182,accessibleEntrance,true
18468,7183,accessibleToilet,true
18469,7183,stepFree,true
18470,7183,ramp,true
18471,7183,accessibleEntrance,true
18472,7184,elevator,true
18473,7184,accessibleToilet,true
18474,7184,accessibleParking,true
18475,7184,stepFree,true
18476,7184,ramp,true
18477,7184,accessibleEntrance,true
18478,7185,guidanceFacility,true
18479,7185,accessibleToilet,true
18480,7185,accessibleParking,true
18481,7185,stepFree,true
18482,7185,ramp,true
18483,7185,accessibleEntrance,true
18484,7186,stepFree,true
18485,7187,accessibleParking,true
18486,7187,stepFree,true
18487,7187,ramp,true
18488,7187,accessibleEntrance,true
18489,7188,elevator,true
18490,7188,stepFree,true
18491,7188,ramp,true
18492,7188,accessibleEntrance,true
18493,7189,elevator,true
18494,7189,guidanceFacility,true
18495,7189,accessibleToilet,true
18496,7189,accessibleParking,true
18497,7189,stepFree,true
18498,7189,ramp,true
18499,7189,accessibleEntrance,true
18500,7190,accessibleToilet,true
18501,7190,stepFree,true
18502,7190,ramp,true
18503,7190,accessibleEntrance,true
18504,7191,elevator,true
18505,7191,guidanceFacility,true
18506,7191,accessibleToilet,true
18507,7191,accessibleParking,true
18508,7191,stepFree,true
18509,7191,ramp,true
18510,7191,accessibleEntrance,true
18511,7192,stepFree,true
18512,7192,ramp,true
18513,7192,accessibleEntrance,true
18514,7193,elevator,true
18515,7193,accessibleToilet,true
18516,7193,accessibleParking,true
18517,7193,stepFree,true
18518,7193,accessibleEntrance,true
18519,7194,stepFree,true
18520,7194,ramp,true
18521,7195,elevator,true
18522,7195,stepFree,true
18523,7195,ramp,true
18524,7196,accessibleToilet,true
18525,7196,stepFree,true
18526,7196,ramp,true
18527,7196,accessibleEntrance,true
18528,7197,ramp,true
18529,7197,accessibleParking,true
18530,7197,accessibleEntrance,true
18531,7197,elevator,true
18532,7197,accessibleToilet,true
18533,7197,guidanceFacility,true
18534,7197,accessibleRoom,true
18535,7198,elevator,true
18536,7198,guidanceFacility,true
18537,7198,accessibleToilet,true
18538,7198,accessibleParking,true
18539,7198,stepFree,true
18540,7198,ramp,true
18541,7198,accessibleEntrance,true
18542,7199,elevator,true
18543,7199,accessibleToilet,true
18544,7199,accessibleParking,true
18545,7199,stepFree,true
18546,7199,ramp,true
18547,7199,accessibleEntrance,true
18548,7200,elevator,true
18549,7200,stepFree,true
18550,7200,ramp,true
