key,targetType,targetId,districtGu,name,category,status,statusLabel,note,lat,lng,fixedLat,fixedLng,fixedSource,fixedSourceUrl,kakaoUrlX,kakaoUrlY,sourceKey,placeId,ufid,sourceId,updatedAt,evidenceAction,evidencePrimarySource,kakaoStatus,kakaoPlaceName,kakaoDistanceM,poiStatus,poiName,poiDistanceM
facility:1374,facility,1374,강서구,HOTEL THE BRAIN,ACCOMMODATION,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=더브레인호텔(1.3m); POI=더브레인호텔(0.8m),35.0817377,128.8722958,,,,,,,barrier_free_facility:9816,1374,,barrier_free_facility:9816,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_MEDIUM,더브레인호텔,1.3,MATCH_STRONG,더브레인호텔,0.8
facility:1299,facility,1299,강서구,W모텔,ACCOMMODATION,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=W호텔(0.2m); POI=W호텔(2.6m),35.1007845,128.9288741,,,,,,,barrier_free_facility:9427,1299,,barrier_free_facility:9427,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,W호텔,0.2,MATCH_STRONG,W호텔,2.6
facility:1359,facility,1359,강서구,레전드호텔,ACCOMMODATION,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=레전드호텔(1.6m); POI=레전드호텔(1.7m),35.1596479,128.8639555,,,,,,,barrier_free_facility:9746,1359,,barrier_free_facility:9746,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,레전드호텔,1.6,MATCH_STRONG,레전드호텔,1.7
facility:1298,facility,1298,강서구,마틴호텔,ACCOMMODATION,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=호텔제이드(0.0m); POI=마틴호텔(10.9m),35.1011020,128.9286823,,,,,,,barrier_free_facility:9426,1298,,barrier_free_facility:9426,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,호텔제이드,0.0,MATCH_STRONG,마틴호텔,10.9
facility:1362,facility,1362,강서구,베스트 루이스 해밀턴 호텔,ACCOMMODATION,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=루이스해밀턴호텔(0.5m); POI=베스트루이스해밀턴호텔범방점(6.8m),35.1468105,128.8788180,,,,,,,barrier_free_facility:9777,1362,,barrier_free_facility:9777,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,루이스해밀턴호텔,0.5,MATCH_STRONG,베스트루이스해밀턴호텔범방점,6.8
facility:1352,facility,1352,강서구,베스티호텔,ACCOMMODATION,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=베스티호텔(7.5m); POI=베스티호텔(1.6m),35.1282058,128.8539500,,,,,,,barrier_free_facility:9707,1352,,barrier_free_facility:9707,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,베스티호텔,7.5,MATCH_STRONG,베스티호텔,1.6
facility:1297,facility,1297,강서구,부티크호텔 JK,ACCOMMODATION,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=부티크호텔JK(1.7m); POI=헤리티지호텔(25.0m),35.1002040,128.9284566,,,,,,,barrier_free_facility:9425,1297,,barrier_free_facility:9425,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,부티크호텔JK,1.7,MATCH_STRONG,헤리티지호텔,25.0
facility:1375,facility,1375,강서구,브라운 도트 호텔,ACCOMMODATION,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=브라운도트호텔 신호점(1.8m); POI=브라운도트호텔(0.9m),35.0833215,128.8707355,,,,,,,barrier_free_facility:9817,1375,,barrier_free_facility:9817,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,브라운도트호텔 신호점,1.8,MATCH_STRONG,브라운도트호텔,0.9
facility:1333,facility,1333,강서구,서부산관광호텔,ACCOMMODATION,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=서부산호텔 전기차충전소(2.2m); POI=서부산호텔하운드(0.0m),35.1116336,128.8825178,,,,,,,barrier_free_facility:9624,1333,,barrier_free_facility:9624,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,서부산호텔 전기차충전소,2.2,MATCH_STRONG,서부산호텔하운드,0.0
facility:227,facility,227,강서구,신라스테이 서부산,ACCOMMODATION,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=신라스테이 서부산(12.8m); POI=신라스테이서부산(4.9m),35.0967044,128.9052901,,,,,,,accommodation:160,227,,accommodation:160,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,신라스테이 서부산,12.8,MATCH_STRONG,신라스테이서부산,4.9
facility:1321,facility,1321,강서구,신라스테이 서부산,ACCOMMODATION,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=신라스테이 서부산(10.2m); POI=신라스테이서부산(0.0m),35.0966666,128.9052624,,,,,,,barrier_free_facility:9495,1321,,barrier_free_facility:9495,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,신라스테이 서부산,10.2,MATCH_STRONG,신라스테이서부산,0.0
facility:1294,facility,1294,강서구,씨사이드모텔,ACCOMMODATION,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=씨사이드모텔(0.5m); POI=씨사이드모텔(0.6m),35.0983083,128.9277221,,,,,,,barrier_free_facility:9422,1294,,barrier_free_facility:9422,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,씨사이드모텔,0.5,MATCH_STRONG,씨사이드모텔,0.6
facility:1320,facility,1320,강서구,씨엘오션호텔,ACCOMMODATION,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=Cl오션호텔(0.2m); POI=씨엘오션호텔(2.2m),35.0907341,128.9020714,,,,,,,barrier_free_facility:9494,1320,,barrier_free_facility:9494,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,Cl오션호텔,0.2,MATCH_STRONG,씨엘오션호텔,2.2
facility:1282,facility,1282,강서구,에어포트호텔,ACCOMMODATION,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=에어포트호텔(4.0m); POI=에어포트호텔(0.0m),35.1656933,128.9545030,,,,,,,barrier_free_facility:9362,1282,,barrier_free_facility:9362,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,에어포트호텔,4.0,MATCH_STRONG,에어포트호텔,0.0
facility:1296,facility,1296,강서구,헤리티지 디자인 호텔,ACCOMMODATION,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=헤리티지디자인호텔(0.1m); POI=헤리티지디자인호텔(1.1m),35.1003764,128.9286483,,,,,,,barrier_free_facility:9424,1296,,barrier_free_facility:9424,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,헤리티지디자인호텔,0.1,MATCH_STRONG,헤리티지디자인호텔,1.1
facility:3272,facility,3272,강서구,김해공항 국내선청사,CHARGING_STATION,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=김해국제공항 국내선 부산관광안내소(5.1m); POI=김해공항국제선(2층)(버스정류장)(69.6m),35.1729352,128.9468333,,,,,,,charging_station:1,3272,,charging_station:1,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,김해국제공항 국내선 부산관광안내소,5.1,MATCH_STRONG,김해공항국제선(2층)(버스정류장),69.6
facility:3273,facility,3273,강서구,김해공항 국제선청사 1층,CHARGING_STATION,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=김해국제공항 국제선2층공항종합안내(26.1m); POI=김해공항국제선(2층)(버스정류장)(69.6m),35.1729352,128.9468333,,,,,,,charging_station:2,3273,,charging_station:2,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,김해국제공항 국제선2층공항종합안내,26.1,MATCH_STRONG,김해공항국제선(2층)(버스정류장),69.6
facility:3276,facility,3276,강서구,대저역,CHARGING_STATION,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=대저역 부산3호선(8.7m); POI=대저역(0.8m),35.2133571,128.9610531,,,,,,,charging_station:5,3276,,charging_station:5,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,대저역 부산3호선,8.7,MATCH_STRONG,대저역,0.8
facility:3274,facility,3274,강서구,부산광역시 강서구청 종합민원실,CHARGING_STATION,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=부산광역시강서구청(2.3m); POI=부산광역시강서구청(1.8m),35.2122029,128.9805851,,,,,,,charging_station:3,3274,,charging_station:3,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,부산광역시강서구청,2.3,MATCH_STRONG,부산광역시강서구청,1.8
facility:3275,facility,3275,강서구,부산김해경전철 덕두역,CHARGING_STATION,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=덕두역 부산김해경전철(1.9m); POI=휠체어급속충전기(0.0m),35.1820003,128.9541983,,,,,,,charging_station:4,3275,,charging_station:4,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,덕두역 부산김해경전철,1.9,MATCH_STRONG,휠체어급속충전기,0.0
facility:3277,facility,3277,강서구,체육공원역,CHARGING_STATION,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=체육공원역 부산3호선(4.6m); POI=체육공원역(0.4m),35.2125058,128.9694562,,,,,,,charging_station:6,3277,,charging_station:6,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,체육공원역 부산3호선,4.6,MATCH_STRONG,체육공원역,0.4
facility:1316,facility,1316,강서구,365자연안에 한의원,HEALTHCARE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=365자연안에한의원 입원병동(0.0m); POI=365자연안에한의원(28.7m),35.0976355,128.9208578,,,,,,,barrier_free_facility:9482,1316,,barrier_free_facility:9482,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,365자연안에한의원 입원병동,0.0,MATCH_STRONG,365자연안에한의원,28.7
facility:1379,facility,1379,강서구,가덕도보건지소,HEALTHCARE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=가덕도보건지소(0.1m); POI=가덕도보건지소(1.0m),35.0535980,128.8304293,,,,,,,barrier_free_facility:9830,1379,,barrier_free_facility:9830,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,가덕도보건지소,0.1,MATCH_STRONG,가덕도보건지소,1.0
facility:1327,facility,1327,강서구,갑을녹산병원,HEALTHCARE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=갑을녹산병원(0.0m); POI=갑을녹산병원(1.7m),35.0905660,128.8533125,,,,,,,barrier_free_facility:9590,1327,,barrier_free_facility:9590,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,갑을녹산병원,0.0,MATCH_STRONG,갑을녹산병원,1.7
facility:1287,facility,1287,강서구,강동보건지소,HEALTHCARE,KEEP,유지,"[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=무더위,한파쉼터 강동보건지소(5.5m); POI=강동보건지소입구(3.2m)",35.2162043,128.9376710,,,,,,,barrier_free_facility:9381,1287,,barrier_free_facility:9381,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,"무더위,한파쉼터 강동보건지소",5.5,MATCH_STRONG,강동보건지소입구,3.2
facility:1312,facility,1312,강서구,개나리소아청소년과 병원,HEALTHCARE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=개나리소아청소년과병원(0.1m); POI=개나리소아청소년과병원(2.9m),35.0981192,128.9224246,,,,,,,barrier_free_facility:9472,1312,,barrier_free_facility:9472,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,개나리소아청소년과병원,0.1,MATCH_STRONG,개나리소아청소년과병원,2.9
facility:1310,facility,1310,강서구,명지오션척병원,HEALTHCARE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=명지오션척병원(0.0m); POI=명지오션척병원(0.0m),35.0811616,128.9032827,,,,,,,barrier_free_facility:9456,1310,,barrier_free_facility:9456,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,명지오션척병원,0.0,MATCH_STRONG,명지오션척병원,0.0
facility:1382,facility,1382,강서구,천성보건소,HEALTHCARE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=천성보건진료소(1.7m); POI=천성보건진료소(0.8m),35.0288151,128.8164533,,,,,,,barrier_free_facility:9837,1382,,barrier_free_facility:9837,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,천성보건진료소,1.7,MATCH_STRONG,천성보건진료소,0.8
facility:1357,facility,1357,강서구,행복메디컬 빌딩(우리가족연합의원),HEALTHCARE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=행복약국(0.2m); POI=행복약국(2.6m),35.1504937,128.8327007,,,,,,,barrier_free_facility:9726,1357,,barrier_free_facility:9726,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,행복약국,0.2,MATCH_STRONG,행복약국,2.6
facility:1378,facility,1378,강서구,가덕도동 행정복지센터,PUBLIC_OFFICE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=가덕도동 행정복지센터(7.4m); POI=가덕도동행정복지센터(7.5m),35.0566314,128.8317189,,,,,,,barrier_free_facility:9828,1378,,barrier_free_facility:9828,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,가덕도동 행정복지센터,7.4,MATCH_STRONG,가덕도동행정복지센터,7.5
facility:1329,facility,1329,강서구,공단파출소,PUBLIC_OFFICE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=신호파출소(1.1m); POI=신호파출소(2.7m),35.0898859,128.8564106,,,,,,,barrier_free_facility:9598,1329,,barrier_free_facility:9598,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,신호파출소,1.1,MATCH_STRONG,신호파출소,2.7
facility:1277,facility,1277,강서구,공항파출소,PUBLIC_OFFICE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=공항파출소(21.7m); POI=공항파출소(2.9m),35.1812037,128.9543398,,,,,,,barrier_free_facility:9338,1277,,barrier_free_facility:9338,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,공항파출소,21.7,MATCH_STRONG,공항파출소,2.9
facility:1343,facility,1343,강서구,녹산파출소,PUBLIC_OFFICE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=녹산파출소(3.5m); POI=녹산파출소(2.4m),35.1127325,128.8862880,,,,,,,barrier_free_facility:9665,1343,,barrier_free_facility:9665,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,녹산파출소,3.5,MATCH_STRONG,녹산파출소,2.4
facility:1275,facility,1275,강서구,농업기술센터,PUBLIC_OFFICE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=농업기술센터 농기앤카페(0.0m); POI=부산광역시농업기술센터(7.1m),35.2132620,128.9867234,,,,,,,barrier_free_facility:9325,1275,,barrier_free_facility:9325,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,농업기술센터 농기앤카페,0.0,MATCH_STRONG,부산광역시농업기술센터,7.1
facility:1269,facility,1269,강서구,대저1동 주민센터,PUBLIC_OFFICE,KEEP,유지,"[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=무더위,한파쉼터 대저1동주민센터(7.2m); POI=대저1동행정복지센터(0.0m)",35.2154659,128.9768404,,,,,,,barrier_free_facility:9190,1269,,barrier_free_facility:9190,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,"무더위,한파쉼터 대저1동주민센터",7.2,MATCH_STRONG,대저1동행정복지센터,0.0
facility:1309,facility,1309,강서구,명지2동 행정복지센터,PUBLIC_OFFICE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=명지2동행정복지센터(0.1m); POI=명지2동행정복지센터(0.0m),35.0845630,128.9000690,,,,,,,barrier_free_facility:9451,1309,,barrier_free_facility:9451,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,명지2동행정복지센터,0.1,MATCH_STRONG,명지2동행정복지센터,0.0
facility:1305,facility,1305,강서구,명지파출소,PUBLIC_OFFICE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=명지파출소(2.2m); POI=부산해양경찰서명지파출소(0.0m),35.1065094,128.9310713,,,,,,,barrier_free_facility:9442,1305,,barrier_free_facility:9442,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,명지파출소,2.2,MATCH_STRONG,부산해양경찰서명지파출소,0.0
facility:1307,facility,1307,강서구,부산광역시 차량등록사업소,PUBLIC_OFFICE,KEEP,유지,[지도/POI 1차판정] POI 근거리 확인: 카테고리는 후순위 재확인 대상 / 카카오=부산광역시 차량등록사업소(39.2m); POI=부산광역시차량등록사업소(7.3m),35.0873502,128.9031510,,,,,,,barrier_free_facility:9447,1307,,barrier_free_facility:9447,2026-04-27T08:19:05.747867+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,부산광역시 차량등록사업소,39.2,MATCH_STRONG,부산광역시차량등록사업소,7.3
facility:1349,facility,1349,강서구,부산자원순환 협력센터,PUBLIC_OFFICE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=부산 자원순환협력센터(4.2m); POI=부산자원순환협력센터(0.0m),35.1331256,128.8823145,,,,,,,barrier_free_facility:9687,1349,,barrier_free_facility:9687,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,부산 자원순환협력센터,4.2,MATCH_STRONG,부산자원순환협력센터,0.0
facility:1322,facility,1322,강서구,부산지방검찰청 서부지청,PUBLIC_OFFICE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=부산지방검찰청 서부지청(2.2m); POI=부산지방검찰청서부지청(4.8m),35.0973684,128.9085457,,,,,,,barrier_free_facility:9498,1322,,barrier_free_facility:9498,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,부산지방검찰청 서부지청,2.2,MATCH_STRONG,부산지방검찰청서부지청,4.8
facility:1270,facility,1270,강서구,부산지방기상청,PUBLIC_OFFICE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=부산지방기상청(16.6m); POI=북부산(4.3m),35.2177857,128.9602292,,,,,,,barrier_free_facility:9237,1270,,barrier_free_facility:9237,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,부산지방기상청,16.6,MATCH_STRONG,북부산,4.3
facility:1323,facility,1323,강서구,부산지방법원 서부지원,PUBLIC_OFFICE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=부산지방법원 서부지원(8.6m); POI=부산지방법원서부지원(0.0m),35.0972927,128.9098230,,,,,,,barrier_free_facility:9499,1323,,barrier_free_facility:9499,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,부산지방법원 서부지원,8.6,MATCH_STRONG,부산지방법원서부지원,0.0
facility:1355,facility,1355,강서구,부산지사동우체국,PUBLIC_OFFICE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=부산지사동우체국(28.4m); POI=부산지사동우체국(28.6m),35.1508902,128.8318683,,,,,,,barrier_free_facility:9720,1355,,barrier_free_facility:9720,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,부산지사동우체국,28.4,MATCH_STRONG,부산지사동우체국,28.6
facility:1366,facility,1366,강서구,신호동우체국,PUBLIC_OFFICE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=부산신호동우체국(0.7m); POI=부산신호동우체국(0.0m),35.0852166,128.8791409,,,,,,,barrier_free_facility:9801,1366,,barrier_free_facility:9801,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,부산신호동우체국,0.7,MATCH_STRONG,부산신호동우체국,0.0
facility:1365,facility,1365,강서구,신호민원센터,PUBLIC_OFFICE,KEEP,유지,[지도/POI 1차판정] POI 근거리 확인 / POI=녹산동신호민원센터(2.0m),35.0854410,128.8791223,,,,,,,barrier_free_facility:9800,1365,,barrier_free_facility:9800,2026-04-27T08:19:05.747867+00:00,POI_ONLY_RECHECK,POI,KAKAO_NO_RESULT,,,MATCH_STRONG,녹산동신호민원센터,2.0
facility:1354,facility,1354,강서구,지사문화회관,PUBLIC_OFFICE,KEEP,유지,[지도/POI 1차판정] POI 근거리 확인: 카테고리는 후순위 재확인 대상 / 카카오=지사문화회관(0.1m); POI=지사문화회관(3.0m),35.1509311,128.8312888,,,,,,,barrier_free_facility:9718,1354,,barrier_free_facility:9718,2026-04-27T08:19:05.747867+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,지사문화회관,0.1,MATCH_STRONG,지사문화회관,3.0
facility:1356,facility,1356,강서구,지사파출소,PUBLIC_OFFICE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=지사파출소(0.2m); POI=지사파출소(2.4m),35.1511688,128.8321616,,,,,,,barrier_free_facility:9721,1356,,barrier_free_facility:9721,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,지사파출소,0.2,MATCH_STRONG,지사파출소,2.4
facility:1387,facility,1387,강서구,창원해양경찰서 출장소,PUBLIC_OFFICE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=대항출장소(12.9m); POI=창원해양경찰서신항파출소대항출장소(0.6m),35.0116372,128.8274515,,,,,,,barrier_free_facility:9845,1387,,barrier_free_facility:9845,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,대항출장소,12.9,MATCH_STRONG,창원해양경찰서신항파출소대항출장소,0.6
facility:1383,facility,1383,강서구,천성출장소,PUBLIC_OFFICE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=천성출장소(0.1m); POI=창원해양경찰서천성파출소(1.9m),35.0287329,128.8157006,,,,,,,barrier_free_facility:9838,1383,,barrier_free_facility:9838,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,천성출장소,0.1,MATCH_STRONG,창원해양경찰서천성파출소,1.9
facility:1319,facility,1319,강서구,하신출장소,PUBLIC_OFFICE,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=하신출장소(0.8m); POI=부산해양경찰서명지파출소하신출장소(4.2m),35.0934408,128.8995114,,,,,,,barrier_free_facility:9493,1319,,barrier_free_facility:9493,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,하신출장소,0.8,MATCH_STRONG,부산해양경찰서명지파출소하신출장소,4.2
facility:1351,facility,1351,강서구,24시가마솥 불향,RESTAURANT,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=24시가마솥돼지국밥(3.4m); POI=가마솥돼지국밥(1.8m),35.1284332,128.8538063,,,,,,,barrier_free_facility:9706,1351,,barrier_free_facility:9706,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,24시가마솥돼지국밥,3.4,MATCH_STRONG,가마솥돼지국밥,1.8
facility:1338,facility,1338,강서구,QC 카페,RESTAURANT,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=엠오엘카페(0.0m); POI=녹산김밥(66.5m),35.1244059,128.8977617,,,,,,,barrier_free_facility:9649,1338,,barrier_free_facility:9649,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,엠오엘카페,0.0,MATCH_WEAK,녹산김밥,66.5
facility:1371,facility,1371,강서구,SEASAW 신호본점,RESTAURANT,KEEP,유지,[지도/POI 1차판정] POI 근거리 확인 / POI=통뼈감자탕(17.4m),35.0850622,128.8796490,,,,,,,barrier_free_facility:9807,1371,,barrier_free_facility:9807,2026-04-27T08:19:05.747867+00:00,POI_ONLY_RECHECK,POI,KAKAO_NO_RESULT,,,MATCH_STRONG,통뼈감자탕,17.4
facility:1291,facility,1291,강서구,TILEON,RESTAURANT,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=타일온(3.6m); POI=타일온(0.8m),35.1125450,128.9270605,,,,,,,barrier_free_facility:9406,1291,,barrier_free_facility:9406,2026-04-27T08:19:05.747867+00:00,RENAME_REVIEW,KAKAO,KAKAO_MEDIUM,타일온,3.6,MATCH_MEDIUM,타일온,0.8
facility:1384,facility,1384,강서구,고고미,RESTAURANT,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=고고미(0.8m); POI=연경재가덕점(12.6m),35.0382334,128.8129451,,,,,,,barrier_free_facility:9840,1384,,barrier_free_facility:9840,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,고고미,0.8,MATCH_STRONG,연경재가덕점,12.6
facility:1344,facility,1344,강서구,골프존파크,RESTAURANT,KEEP,유지,[지도/POI 1차판정] POI 근거리 확인: 카테고리는 후순위 재확인 대상 / 카카오=골프존파크 녹산골프1872점(2.5m); POI=와이시골프(1.4m),35.1110392,128.8705482,,,,,,,barrier_free_facility:9667,1344,,barrier_free_facility:9667,2026-04-27T08:19:05.747867+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,골프존파크 녹산골프1872점,2.5,MATCH_STRONG,와이시골프,1.4
facility:1353,facility,1353,강서구,국민김밥,RESTAURANT,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=국민김밥(0.2m); POI=국민김밥(1.1m),35.1268264,128.8539840,,,,,,,barrier_free_facility:9709,1353,,barrier_free_facility:9709,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,국민김밥,0.2,MATCH_STRONG,국민김밥,1.1
facility:1301,facility,1301,강서구,그날이후불타는삼겹살,RESTAURANT,KEEP,유지,[지도/POI 1차판정] 카카오 지도 근거 확인 / 카카오=그날이후불타는삼겹살(0.0m); POI=그날이후불타는삼겹살(0.5m),35.1168785,128.9215402,,,,,,,barrier_free_facility:9433,1301,,barrier_free_facility:9433,2026-04-27T08:19:05.747867+00:00,KEEP,KAKAO,KAKAO_STRONG,그날이후불타는삼겹살,0.0,MATCH_STRONG,그날이후불타는삼겹살,0.5
